dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_5f_50j_seed1,9,TIME_LIMIT,13167.334307526717,15762.903880227603,0.19712187084193689,1804.7333445998374,14470,46075.5951405452,1391.540626720991,0.014143321072166327,37928,29954,7974,1802.3431544303894,1804.7333445998374,2.271954800002277,0.21260629990138113,0.004283600021153688,1802.2444998999126,72322,410.70387317892164,1022.8732665812131,0.014143321072166327,0.0009957998991012573,0.16057059983722866,708.5027007,32,5,32
