dataset,status_code,status_text,gurobi_runtime_sec,wall_clock_time_sec,sol_count,mip_gap,best_objective,obj_bound
exp_5f_45j_seed4,9,TIME_LIMIT,1801.3269999027252,1803.5514450073242,10,0.32102311790584964,19251.703906266634,25431.945919256574
