dataset,status_code,status_text,gurobi_runtime_sec,wall_clock_time_sec,sol_count,mip_gap,best_objective,obj_bound
exp_10f_80j_seed5,9,TIME_LIMIT,3600.5800001621246,3610.6661427021027,10,0.5359904592432979,18860.539947789177,28969.609415981264
