factory,var_type,var_name,order,machine,value
1,start,"start[16,1]",16,1,57.3
1,start,"start[16,2]",16,2,65.686029
1,start,"start[16,3]",16,3,73.853343
1,start,"start[16,4]",16,4,82.057921
1,start,"start[16,5]",16,5,90.132251
1,o,"o[16,1]",16,1,65.686029
1,o,"o[16,2]",16,2,73.853343
1,o,"o[16,3]",16,3,82.057921
1,o,"o[16,4]",16,4,90.132251
1,o,"o[16,5]",16,5,99.329556
1,t,t[16],16,,99.829556
1,d,d[16],16,,0.0
4,start,"start[13,1]",13,1,21.2
4,start,"start[13,2]",13,2,32.717628
4,start,"start[13,3]",13,3,41.885901
4,start,"start[13,4]",13,4,51.665463
4,start,"start[13,5]",13,5,62.852632
4,start,"start[65,1]",65,1,51.2
4,start,"start[65,2]",65,2,58.528743
4,start,"start[65,3]",65,3,65.018311
4,start,"start[65,4]",65,4,71.505408
4,start,"start[65,5]",65,5,79.178922
4,o,"o[13,1]",13,1,32.717628
4,o,"o[13,2]",13,2,41.885901
4,o,"o[13,3]",13,3,51.665463
4,o,"o[13,4]",13,4,62.852632
4,o,"o[13,5]",13,5,72.715947
4,o,"o[65,1]",65,1,58.528743
4,o,"o[65,2]",65,2,65.018311
4,o,"o[65,3]",65,3,71.505408
4,o,"o[65,4]",65,4,79.178922
4,o,"o[65,5]",65,5,85.868001
4,t,t[13],13,,73.915947
4,t,t[65],65,,89.768001
4,d,d[13],13,,0.0
4,d,d[65],65,,0.0
5,start,"start[11,1]",11,1,49.260131
5,start,"start[11,2]",11,2,61.819971
5,start,"start[11,3]",11,3,72.929766
5,start,"start[18,1]",18,1,57.937676
5,start,"start[18,2]",18,2,71.623045
5,start,"start[18,3]",18,3,81.671274
5,start,"start[54,1]",54,1,92.002811
5,start,"start[54,2]",54,2,107.611717
5,start,"start[54,3]",54,3,119.27119
5,start,"start[57,1]",57,1,66.740977
5,start,"start[57,2]",57,2,81.043931
5,start,"start[57,3]",57,3,94.748959
5,start,"start[67,1]",67,1,15.142373
5,start,"start[67,2]",67,2,26.499564
5,start,"start[67,3]",67,3,37.429284
5,start,"start[71,1]",71,1,27.5
5,start,"start[71,2]",71,2,36.684257
5,start,"start[71,3]",71,3,46.887008
5,start,"start[74,1]",74,1,36.684257
5,start,"start[74,2]",74,2,49.260131
5,start,"start[74,3]",74,3,61.819971
5,start,"start[76,1]",76,1,79.748771
5,start,"start[76,2]",76,2,94.748959
5,start,"start[76,3]",76,3,107.611717
5,start,"start[80,1]",80,1,4.4
5,start,"start[80,2]",80,2,15.142373
5,start,"start[80,3]",80,3,26.499564
5,o,"o[11,1]",11,1,57.937676
5,o,"o[11,2]",11,2,71.623045
5,o,"o[11,3]",11,3,81.671274
5,o,"o[18,1]",18,1,66.740977
5,o,"o[18,2]",18,2,81.043931
5,o,"o[18,3]",18,3,90.187276
5,o,"o[54,1]",54,1,101.842977
5,o,"o[54,2]",54,2,117.891044
5,o,"o[54,3]",54,3,128.730943
5,o,"o[57,1]",57,1,79.748771
5,o,"o[57,2]",57,2,94.748959
5,o,"o[57,3]",57,3,107.184755
5,o,"o[67,1]",67,1,23.57152
5,o,"o[67,2]",67,2,35.448621
5,o,"o[67,3]",67,3,45.16811
5,o,"o[71,1]",71,1,36.684257
5,o,"o[71,2]",71,2,46.887008
5,o,"o[71,3]",71,3,55.801218
5,o,"o[74,1]",74,1,49.260131
5,o,"o[74,2]",74,2,61.819971
5,o,"o[74,3]",74,3,72.929766
5,o,"o[76,1]",76,1,92.002811
5,o,"o[76,2]",76,2,107.611717
5,o,"o[76,3]",76,3,119.27119
5,o,"o[80,1]",80,1,15.142373
5,o,"o[80,2]",80,2,26.499564
5,o,"o[80,3]",80,3,37.429284
5,t,t[11],11,,83.871274
5,t,t[18],18,,94.787276
5,t,t[54],54,,132.530943
5,t,t[57],57,,110.284755
5,t,t[67],67,,47.76811
5,t,t[71],71,,58.301218
5,t,t[74],74,,73.829766
5,t,t[76],76,,123.27119
5,t,t[80],80,,41.129284
5,d,d[11],11,,0.0
5,d,d[18],18,,0.187276
5,d,d[54],54,,0.0
5,d,d[57],57,,0.0
5,d,d[67],67,,0.0
5,d,d[71],71,,0.0
5,d,d[74],74,,0.0
5,d,d[76],76,,0.0
5,d,d[80],80,,0.0
6,start,"start[8,1]",8,1,24.6
6,start,"start[8,2]",8,2,34.137143
6,start,"start[8,3]",8,3,43.747363
6,start,"start[8,4]",8,4,53.510704
6,start,"start[10,1]",10,1,47.002786
6,start,"start[10,2]",10,2,57.509977
6,start,"start[10,3]",10,3,65.614264
6,start,"start[10,4]",10,4,77.47299
6,start,"start[29,1]",29,1,7.8
6,start,"start[29,2]",29,2,15.085417
6,start,"start[29,3]",29,3,22.930627
6,start,"start[29,4]",29,4,30.181489
6,start,"start[35,1]",35,1,78.338081
6,start,"start[35,2]",35,2,89.254837
6,start,"start[35,3]",35,3,99.92351
6,start,"start[35,4]",35,4,111.248725
6,start,"start[50,1]",50,1,66.963479
6,start,"start[50,2]",50,2,78.338081
6,start,"start[50,3]",50,3,89.254837
6,start,"start[50,4]",50,4,99.92351
6,start,"start[52,1]",52,1,59.2709
6,start,"start[52,2]",52,2,69.407091
6,start,"start[52,3]",52,3,77.6004
6,start,"start[52,4]",52,4,90.300617
6,start,"start[56,1]",56,1,38.909808
6,start,"start[56,2]",56,2,49.439023
6,start,"start[56,3]",56,3,57.898927
6,start,"start[56,4]",56,4,68.905651
6,start,"start[70,1]",70,1,15.085417
6,start,"start[70,2]",70,2,24.154481
6,start,"start[70,3]",70,3,34.137143
6,start,"start[70,4]",70,4,43.747363
6,start,"start[77,1]",77,1,32.957262
6,start,"start[77,2]",77,2,42.853415
6,start,"start[77,3]",77,3,51.928258
6,start,"start[77,4]",77,4,61.989196
6,start,"start[78,1]",78,1,54.128372
6,start,"start[78,2]",78,2,64.394042
6,start,"start[78,3]",78,3,72.528111
6,start,"start[78,4]",78,4,85.125883
6,o,"o[8,1]",8,1,32.957262
6,o,"o[8,2]",8,2,42.853415
6,o,"o[8,3]",8,3,51.928258
6,o,"o[8,4]",8,4,61.989196
6,o,"o[10,1]",10,1,54.128372
6,o,"o[10,2]",10,2,64.394042
6,o,"o[10,3]",10,3,72.528111
6,o,"o[10,4]",10,4,85.125883
6,o,"o[29,1]",29,1,15.085417
6,o,"o[29,2]",29,2,22.930627
6,o,"o[29,3]",29,3,30.181489
6,o,"o[29,4]",29,4,38.008695
6,o,"o[35,1]",35,1,86.255675
6,o,"o[35,2]",35,2,97.565801
6,o,"o[35,3]",35,3,108.218887
6,o,"o[35,4]",35,4,120.305691
6,o,"o[50,1]",50,1,78.338081
6,o,"o[50,2]",50,2,89.254837
6,o,"o[50,3]",50,3,99.92351
6,o,"o[50,4]",50,4,111.248725
6,o,"o[52,1]",52,1,66.963479
6,o,"o[52,2]",52,2,77.6004
6,o,"o[52,3]",52,3,85.127627
6,o,"o[52,4]",52,4,98.062638
6,o,"o[56,1]",56,1,47.002786
6,o,"o[56,2]",56,2,57.509977
6,o,"o[56,3]",56,3,65.614264
6,o,"o[56,4]",56,4,77.47299
6,o,"o[70,1]",70,1,24.154481
6,o,"o[70,2]",70,2,34.137143
6,o,"o[70,3]",70,3,43.747363
6,o,"o[70,4]",70,4,53.510704
6,o,"o[77,1]",77,1,38.909808
6,o,"o[77,2]",77,2,49.439023
6,o,"o[77,3]",77,3,57.898927
6,o,"o[77,4]",77,4,68.905651
6,o,"o[78,1]",78,1,59.2709
6,o,"o[78,2]",78,2,69.407091
6,o,"o[78,3]",78,3,77.327686
6,o,"o[78,4]",78,4,90.300617
6,t,t[8],8,,69.489196
6,t,t[10],10,,91.325883
6,t,t[29],29,,43.608695
6,t,t[35],35,,122.005691
6,t,t[50],50,,114.248725
6,t,t[52],52,,102.062638
6,t,t[56],56,,81.17299
6,t,t[70],70,,56.510704
6,t,t[77],77,,72.905651
6,t,t[78],78,,92.900617
6,d,d[8],8,,0.0
6,d,d[10],10,,0.0
6,d,d[29],29,,0.0
6,d,d[35],35,,0.605691
6,d,d[50],50,,0.0
6,d,d[52],52,,0.0
6,d,d[56],56,,0.0
6,d,d[70],70,,0.0
6,d,d[77],77,,0.0
6,d,d[78],78,,0.0
7,start,"start[14,1]",14,1,9.5
7,start,"start[14,2]",14,2,18.905952
7,start,"start[14,3]",14,3,27.996455
7,start,"start[20,1]",20,1,57.121981
7,start,"start[20,2]",20,2,68.457729
7,start,"start[20,3]",20,3,76.969948
7,start,"start[39,1]",39,1,93.915158
7,start,"start[39,2]",39,2,108.540932
7,start,"start[39,3]",39,3,121.162421
7,start,"start[42,1]",42,1,18.905952
