record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0009999275207519531,0,"{""1"": [], ""2"": [], ""3"": []}"
validated,2,874.6188377212338,0.0,5845.292763089361,5.683245902087949,0.09799981117248535,1,"{""1"": [7], ""2"": [], ""3"": []}"
validated,3,4818.574818140237,709.9704537,5843.8747533824935,0.21278074408689548,0.11599993705749512,10,"{""1"": [2, 6, 7], ""2"": [1, 3, 9, 12, 13], ""3"": [8, 11]}"
validated,4,4940.867199495947,617.0575785,5774.238925772892,0.1686691207490789,0.3249998092651367,10,"{""1"": [2, 6, 7], ""2"": [1, 3, 4, 9, 12], ""3"": [8, 11]}"
validated,5,4974.860113285971,400.61004180000003,5743.377147174861,0.15448012936815483,1.0509998798370361,10,"{""1"": [2, 6, 7], ""2"": [1, 3, 10, 12, 15], ""3"": [8, 11]}"
validated,6,5000.2201574509545,205.451595,5680.781737078165,0.1361063229612177,5.207000017166138,9,"{""1"": [2, 6, 7], ""2"": [1, 3, 4, 15], ""3"": [8, 11]}"
validated,7,5117.021478723812,27.5267706,5620.78140923734,0.09844788273962184,9.51199984550476,9,"{""1"": [2, 6, 7], ""2"": [1, 3, 4, 12], ""3"": [8, 11]}"
validated,8,5135.61689539497,192.2105934,5327.028959301497,0.0372714841868682,12.049999952316284,11,"{""1"": [2, 6, 7], ""2"": [3, 9, 10, 12, 13, 15], ""3"": [8, 11]}"
final_result,final,5135.61689539497,192.2105934,5135.616895394971,1.7709551165867889e-16,12.181999921798706,11,"{""1"": [2, 6, 7], ""2"": [3, 9, 10, 12, 13, 15], ""3"": [8, 11]}"
