factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,21,1,74.90432485484385,87.54065760794364,87.54065760794364,135.89876030227762,7.698760302277634
1,21,2,87.54065760794364,99.28771086389057,99.28771086389057,135.89876030227762,7.698760302277634
1,21,3,99.28771086389057,110.63402690417755,110.63402690417755,135.89876030227762,7.698760302277634
1,21,4,110.63402690417755,122.88150041901606,122.88150041901606,135.89876030227762,7.698760302277634
1,21,5,122.88150041901606,135.29876030227763,135.29876030227763,135.89876030227762,7.698760302277634
1,35,1,31.065626164245803,43.68583583727967,43.68583583727967,96.10294700129901,3.1029470012989884
1,35,2,43.68583583727966,55.91498547450405,55.91498547450405,96.10294700129901,3.1029470012989884
1,35,3,55.914985474504036,67.31220612469582,67.31220612469582,96.10294700129901,3.1029470012989884
1,35,4,67.31220612469579,80.81084597381637,80.81084597381637,96.10294700129901,3.1029470012989884
1,35,5,80.81084597381634,93.70294700129901,93.70294700129901,96.10294700129901,3.1029470012989884
1,39,1,22.0,31.065626164245806,31.065626164245806,71.38757988914587,0.0
1,39,2,31.06562616424577,39.887480638183575,39.887480638183575,71.38757988914587,0.0
1,39,3,39.887480638183575,48.0444881063578,48.0444881063578,71.38757988914587,0.0
1,39,4,48.04448810635779,56.97605510512989,56.97605510512989,71.38757988914587,0.0
1,39,5,56.97605510512989,66.78757988914587,66.78757988914587,71.38757988914587,0.0
1,45,1,46.8,56.270817179443114,56.270817179443114,103.63690687469534,0.0
1,45,2,56.270817179443114,65.76441151359299,65.76441151359299,103.63690687469534,0.0
1,45,3,67.31220612469579,75.8338842496054,75.8338842496054,103.63690687469534,0.0
1,45,4,80.81084597381634,90.96211847974874,90.96211847974874,103.63690687469534,0.0
1,45,5,93.702947001299,103.23690687469534,103.23690687469534,103.63690687469534,0.0
1,49,1,56.270817179443114,69.90507455811515,69.90507455811515,124.08150041901607,6.481500419016072
1,49,2,69.90507455811515,82.63340880452358,82.63340880452358,124.08150041901607,6.481500419016072
1,49,3,82.63340880452358,94.86166428870642,94.86166428870642,124.08150041901607,6.481500419016072
1,49,4,94.86166428870641,108.346176675254,108.346176675254,124.08150041901607,6.481500419016072
1,49,5,108.34617667525397,122.88150041901606,122.88150041901606,124.08150041901607,6.481500419016072
2,13,1,44.41770825397782,50.58763807733624,50.58763807733624,84.71911581011179,0.0
2,13,2,56.60115614123502,62.19052845789964,62.19052845789964,84.71911581011179,0.0
2,13,3,63.63091387114349,70.65704316773135,70.65704316773135,84.71911581011179,0.0
2,13,4,75.89275112817367,82.61911581011178,82.61911581011178,84.71911581011179,0.0
2,17,1,59.91037974028028,69.05239083337798,69.05239083337798,105.82798806472081,0.0
2,17,2,72.0555443180893,80.77285697422319,80.77285697422319,105.82798806472081,0.0
2,17,3,80.77285697422319,90.68692546121373,90.68692546121373,105.82798806472081,0.0
2,17,4,93.08971614912127,102.62798806472082,102.62798806472082,105.82798806472081,0.0
2,28,1,26.364354747802484,35.46563140805488,35.46563140805488,68.49607507145267,0.0
2,28,2,35.46563140805488,43.36283109189543,43.36283109189543,68.49607507145267,0.0
2,28,3,44.40455479812866,54.35763380644741,54.35763380644741,68.49607507145267,0.0
2,28,4,54.35763380644741,64.19607507145267,64.19607507145267,68.49607507145267,0.0
2,32,1,8.899999999999977,17.39196279783254,17.39196279783254,45.624050552725436,0.0
2,32,2,17.39196279783252,24.975400826728137,24.975400826728137,45.624050552725436,0.0
2,32,3,24.975400826728134,34.011972685547555,34.011972685547555,45.624050552725436,0.0
2,32,4,34.011972685547555,42.82405055272543,42.82405055272543,45.624050552725436,0.0
2,34,1,77.09887051863188,88.21174004080851,88.21174004080851,124.3,0.0
2,34,2,88.21174004080851,98.98522007381467,98.98522007381467,124.3,0.0
2,34,3,99.27323287677812,111.70418889714456,111.70418889714456,124.3,0.0
2,34,4,111.70418889714456,123.6,123.6,124.3,0.0
2,44,1,35.46563140805488,42.580769343510994,42.580769343510994,78.39275112817367,0.0
2,44,2,49.43262065449971,55.98041589440915,55.98041589440915,78.39275112817367,0.0
2,44,3,55.98041589440915,63.630913871143484,63.630913871143484,78.39275112817367,0.0
2,44,4,68.12611687594901,75.89275112817367,75.89275112817367,78.39275112817367,0.0
2,46,1,17.391962797832544,26.364354747802487,26.364354747802487,56.951752163140334,0.0
2,46,2,26.364354747802487,34.59254727814228,34.59254727814228,56.951752163140334,0.0
2,46,3,34.59254727814228,44.40455479812866,44.40455479812866,56.951752163140334,0.0
2,46,4,44.40455479812866,54.35175216314033,54.35175216314033,56.951752163140334,0.0
2,60,1,50.58763807733624,59.91037974028028,59.91037974028028,97.68971614912128,0.0
2,60,2,62.190528457899646,70.65704316773135,70.65704316773135,97.68971614912128,0.0
2,60,3,70.65704316773135,80.77285697422319,80.77285697422319,97.68971614912128,0.0
2,60,4,82.6191158101118,93.08971614912127,93.08971614912127,97.68971614912128,0.0
2,64,1,69.05239083337798,77.09887051863188,77.09887051863188,112.90418889714456,0.0
2,64,2,80.77285697422319,88.21174004080851,88.21174004080851,112.90418889714456,0.0
2,64,3,90.68692546121373,99.27323287677814,99.27323287677814,112.90418889714456,0.0
2,64,4,102.62798806472081,111.70418889714458,111.70418889714458,112.90418889714456,0.0
3,3,1,31.327027176951532,40.346595000493735,40.346595000493735,81.05573258694045,0.0
3,3,2,41.061952261781805,49.765199144796824,49.765199144796824,81.05573258694045,0.0
3,3,3,49.765199144796824,58.874199261999294,58.874199261999294,81.05573258694045,0.0
3,3,4,59.63913345221094,68.5516872935853,68.5516872935853,81.05573258694045,0.0
3,3,5,68.5516872935853,77.05573258694045,77.05573258694045,81.05573258694045,0.0
3,4,1,20.553494921500267,28.883656947535968,28.883656947535968,75.45168729358531,0.0
3,4,2,33.11377548986826,41.0619522617818,41.0619522617818,75.45168729358531,0.0
3,4,3,41.261484073577506,49.57833083888587,49.57833083888587,75.45168729358531,0.0
3,4,4,51.46907643882975,59.63913345221094,59.63913345221094,75.45168729358531,0.0
3,4,5,61.20573718354104,68.5516872935853,68.5516872935853,75.45168729358531,0.0
3,6,1,58.250024475083315,67.55412148326603,67.55412148326603,108.0,0.0
3,6,2,67.60287081847085,76.10648066291996,76.10648066291996,108.0,0.0
3,6,3,76.10648066291996,85.15411181807463,85.15411181807463,108.0,0.0
3,6,4,85.15411181807463,94.40383690881814,94.40383690881814,108.0,0.0
3,6,5,94.40383690881814,102.69999999999999,102.69999999999999,108.0,0.0
3,7,1,47.13252283306069,56.65635993064619,56.65635993064619,95.60383690881814,0.0
3,7,2,56.65635993064619,65.70340958280885,65.70340958280885,95.60383690881814,0.0
3,7,3,65.70340958280885,75.49381424999657,75.49381424999657,95.60383690881814,0.0
3,7,4,75.49381424999657,85.15411181807463,85.15411181807463,95.60383690881814,0.0
3,7,5,85.78885215596276,94.40383690881814,94.40383690881814,95.60383690881814,0.0
3,9,1,40.346595000493735,47.13252283306069,47.13252283306069,91.31305052599235,1.8130505259923524
3,9,2,50.831890698915295,56.65635993064619,56.65635993064619,91.31305052599235,1.8130505259923524
