dataset,status_code,status_text,gurobi_runtime_sec,wall_clock_time_sec,sol_count,mip_gap,best_objective,obj_bound
exp_3f_20j_seed4,9,TIME_LIMIT,1800.454999923706,1800.7332322597504,10,0.17133239829439814,8594.623269107973,10067.160686241083
