factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,3,1,32.562543,38.248857,38.248857,68.297481,0.0
1,3,2,41.36292,47.542114,47.542114,68.297481,0.0
1,3,3,47.542114,53.150157,53.150157,68.297481,0.0
1,3,4,54.045184,60.043508,60.043508,68.297481,0.0
1,3,5,60.043508,65.397481,65.397481,68.297481,0.0
1,4,1,38.248857,44.680185,44.680185,81.008151,0.608151
1,4,2,47.542114,54.260193,54.260193,81.008151,0.608151
1,4,3,54.260193,60.656494,60.656494,81.008151,0.608151
1,4,4,60.656494,67.163811,67.163811,81.008151,0.608151
1,4,5,67.163811,73.208151,73.208151,81.008151,0.608151
1,11,1,16.446654,22.428939,22.428939,52.344797,0.0
1,11,2,24.328849,30.630712,30.630712,52.344797,0.0
1,11,3,31.162948,36.794316,36.794316,52.344797,0.0
1,11,4,37.862927,43.92068,43.92068,52.344797,0.0
1,11,5,44.181578,49.544797,49.544797,52.344797,0.0
1,12,1,2.0,9.072485,9.072485,42.672193,0.0
1,12,2,9.072485,17.091247,17.091247,42.672193,0.0
1,12,3,17.091247,24.207426,24.207426,42.672193,0.0
1,12,4,24.207426,31.026812,31.026812,42.672193,0.0
1,12,5,31.026812,37.372193,37.372193,42.672193,0.0
1,14,1,9.072485,16.446654,16.446654,48.681578,0.0
1,14,2,17.091247,24.328849,24.328849,48.681578,0.0
1,14,3,24.328849,31.162948,31.162948,48.681578,0.0
1,14,4,31.162948,37.862927,37.862927,48.681578,0.0
1,14,5,37.862927,44.181578,44.181578,48.681578,0.0
1,15,1,22.428939,27.689841,27.689841,61.756313,0.0
1,15,2,30.630712,36.059231,36.059231,61.756313,0.0
1,15,3,36.794316,41.862929,41.862929,61.756313,0.0
1,15,4,43.92068,49.125414,49.125414,61.756313,0.0
1,15,5,49.544797,54.456313,54.456313,61.756313,0.0
1,21,1,27.689841,32.562543,32.562543,64.03542,0.0
1,21,2,36.059231,41.36292,41.36292,64.03542,0.0
1,21,3,41.862929,46.619398,46.619398,64.03542,0.0
1,21,4,49.125414,54.045184,54.045184,64.03542,0.0
1,21,5,54.456313,58.83542,58.83542,64.03542,0.0
1,25,1,44.680185,53.613408,53.613408,90.660501,0.0
1,25,2,54.260193,63.583039,63.583039,90.660501,0.0
1,25,3,63.583039,71.371213,71.371213,90.660501,0.0
1,25,4,71.371213,79.854332,79.854332,90.660501,0.0
1,25,5,79.854332,87.360501,87.360501,90.660501,0.0
2,1,1,26.492648,35.874337,35.874337,66.294902,0.0
2,1,2,35.874337,44.371874,44.371874,66.294902,0.0
2,1,3,44.371874,52.740631,52.740631,66.294902,0.0
2,1,4,52.740631,60.994902,60.994902,66.294902,0.0
2,5,1,2.4,10.225712,10.225712,34.653921,0.0
2,5,2,10.225712,16.716945,16.716945,34.653921,0.0
2,5,3,16.716945,23.257555,23.257555,34.653921,0.0
2,5,4,23.257555,29.953921,29.953921,34.653921,0.0
2,9,1,52.458002,60.439942,60.439942,86.109418,3.109418
2,9,2,60.439942,67.321682,67.321682,86.109418,3.109418
2,9,3,67.321682,73.900421,73.900421,86.109418,3.109418
2,9,4,76.112417,83.409418,83.409418,86.109418,3.109418
2,13,1,19.377021,26.492648,26.492648,57.290529,0.0
2,13,2,28.183129,34.644081,34.644081,57.290529,0.0
2,13,3,36.257263,42.567462,42.567462,57.290529,0.0
2,13,4,45.019918,51.590529,51.590529,57.290529,0.0
2,18,1,44.735111,52.458002,52.458002,80.512417,0.012417
2,18,2,53.025399,60.03089,60.03089,80.512417,0.012417
2,18,3,60.434772,67.05909,67.05909,80.512417,0.012417
2,18,4,69.307983,76.112417,76.112417,80.512417,0.012417
2,19,1,35.874337,44.735111,44.735111,72.507983,0.0
2,19,2,44.735111,53.025399,53.025399,72.507983,0.0
2,19,3,53.025399,60.434772,60.434772,72.507983,0.0
2,19,4,60.994902,69.307983,69.307983,72.507983,0.0
2,24,1,10.225712,19.377021,19.377021,50.019918,0.0
2,24,2,19.377021,28.183129,28.183129,50.019918,0.0
2,24,3,28.183129,36.257263,36.257263,50.019918,0.0
2,24,4,36.257263,45.019918,45.019918,50.019918,0.0
3,6,1,5.1,17.443214,17.443214,67.586428,0.0
3,6,2,17.443214,29.553079,29.553079,67.586428,0.0
3,6,3,29.553079,39.458606,39.458606,67.586428,0.0
3,6,4,39.458606,52.411181,52.411181,67.586428,0.0
3,6,5,52.411181,64.386428,64.386428,67.586428,0.0
3,7,1,17.443214,35.224365,35.224365,101.42558,0.0
3,7,2,35.224365,51.811502,51.811502,101.42558,0.0
3,7,3,51.811502,66.459531,66.459531,101.42558,0.0
3,7,4,66.459531,84.019098,84.019098,101.42558,0.0
3,7,5,84.019098,100.62558,100.62558,101.42558,0.0
