dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_5f_45j_seed3_gamma_2p00,2,OPTIMAL,7071.064679891921,7071.064679891923,3.858660935570015e-16,37.306665699929,277,30193.735012942765,29.304945300566033,0.01418250562291856,443,4,439,35.27557897567749,37.306665699929,1.8124433998018503,0.1083435001783073,0.1736479999963194,35.21223079995252,1102,5.907285499386489,15.629121196456254,0.01418250562291856,0.0030659001786261797,0.06812030007131398,158.2619052,23,4,23
