factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,1,1,20.052785,28.993079,28.993079,60.763538,0.963538
1,1,2,28.993079,37.626464,37.626464,60.763538,0.963538
1,1,3,37.833548,47.461641,47.461641,60.763538,0.963538
1,1,4,47.461641,56.763538,56.763538,60.763538,0.963538
1,2,1,2.8,12.359945,12.359945,40.867667,0.0
1,2,2,12.359945,21.027521,21.027521,40.867667,0.0
1,2,3,21.027521,30.234234,30.234234,40.867667,0.0
1,2,4,30.234234,39.467667,39.467667,40.867667,0.0
1,3,1,12.359945,20.052785,20.052785,48.738514,0.0
1,3,2,21.027521,28.097107,28.097107,48.738514,0.0
1,3,3,30.234234,37.833548,37.833548,48.738514,0.0
1,3,4,39.467667,46.938514,46.938514,48.738514,0.0
1,16,1,28.993079,38.52869,38.52869,67.469986,2.269986
1,16,2,38.52869,47.30742,47.30742,67.469986,2.269986
1,16,3,47.461641,56.348702,56.348702,67.469986,2.269986
1,16,4,56.763538,65.769986,65.769986,67.469986,2.269986
2,4,1,18.581704,24.482726,24.482726,56.517888,0.0
2,4,2,29.619248,36.777435,36.777435,56.517888,0.0
2,4,3,41.328897,48.617888,48.617888,56.517888,0.0
2,8,1,24.482726,34.955828,34.955828,72.681338,0.0
2,8,2,36.777435,49.038556,49.038556,72.681338,0.0
2,8,3,49.038556,62.881338,62.881338,72.681338,0.0
2,12,1,34.955828,49.587548,49.587548,87.797461,4.597461
2,12,2,49.587548,66.27001,66.27001,87.797461,4.597461
2,12,3,66.27001,84.697461,84.697461,87.797461,4.597461
2,20,1,8.8,18.581704,18.581704,45.728897,0.0
2,20,2,18.581704,29.619248,29.619248,45.728897,0.0
2,20,3,29.619248,41.328897,41.328897,45.728897,0.0
3,6,1,29.593289,37.634918,37.634918,61.186144,0.0
3,6,2,39.273896,47.798258,47.798258,61.186144,0.0
3,6,3,49.283093,58.286144,58.286144,61.186144,0.0
3,9,1,20.41103,29.593289,29.593289,52.383093,0.0
3,9,2,29.593289,39.273896,39.273896,52.383093,0.0
3,9,3,39.273896,49.283093,49.283093,52.383093,0.0
3,13,1,2.7,11.455581,11.455581,34.616393,0.0
3,13,2,11.455581,20.497098,20.497098,34.616393,0.0
3,13,3,20.497098,29.616393,29.616393,34.616393,0.0
3,17,1,11.455581,20.41103,20.41103,40.660482,0.0
3,17,2,20.497098,29.301841,29.301841,40.660482,0.0
3,17,3,29.616393,39.260482,39.260482,40.660482,0.0
3,19,1,37.634918,49.396543,49.396543,80.962366,1.262366
3,19,2,49.396543,62.259425,62.259425,80.962366,1.262366
3,19,3,62.259425,75.062366,75.062366,80.962366,1.262366
