factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,5,1,17.399999999999977,23.823487353036608,23.823487353036608,58.188293409380954,0.0
1,5,2,25.10585479279462,31.419150016447443,31.419150016447443,58.188293409380954,0.0
1,5,3,31.419150016447446,38.672896213671,38.672896213671,58.188293409380954,0.0
1,5,4,40.84594489274399,47.38836660939694,47.38836660939694,58.188293409380954,0.0
1,5,5,47.38836660939694,54.688293409380954,54.688293409380954,58.188293409380954,0.0
1,31,1,24.599999999999966,31.850961803004353,31.850961803004353,80.8,0.0
1,31,2,31.850961803004353,38.67289621367101,38.67289621367101,80.8,0.0
1,31,3,38.67289621367101,47.38836660939694,47.38836660939694,80.8,0.0
1,31,4,47.38836660939694,54.4361072839346,54.4361072839346,80.8,0.0
1,31,5,65.7010701365683,73.3,73.3,80.8,0.0
1,34,1,31.85096180300434,45.40211741544129,45.40211741544129,104.32779923226767,1.4277992322676596
1,34,2,45.40211741544129,57.945144285821,57.945144285821,104.32779923226767,1.4277992322676596
1,34,3,57.945144285820994,72.63533937161174,72.63533937161174,104.32779923226767,1.4277992322676596
1,34,4,72.63533937161174,85.41832126763168,85.41832126763168,104.32779923226767,1.4277992322676596
1,34,5,85.41832126763168,100.22779923226766,100.22779923226766,104.32779923226767,1.4277992322676596
2,9,1,40.473570218977,46.22841270465265,46.22841270465265,91.66823820271024,0.0
2,9,2,51.67343198068326,58.578841171356814,58.578841171356814,91.66823820271024,0.0
2,9,3,63.51192774931732,70.01035160500365,70.01035160500365,91.66823820271024,0.0
2,9,4,72.23354412696642,77.98325012737183,77.98325012737183,91.66823820271024,0.0
2,9,5,80.69999999999999,86.46823820271024,86.46823820271024,91.66823820271024,0.0
2,17,1,31.548262295853654,40.473570218977,40.473570218977,87.6,0.0
2,17,2,40.473570218977,51.67343198068326,51.67343198068326,87.6,0.0
2,17,3,53.32068880386513,63.51192774931732,63.51192774931732,87.6,0.0
2,17,4,63.80082324245546,72.23354412696642,72.23354412696642,87.6,0.0
2,17,5,72.23354412696642,80.69999999999999,80.69999999999999,87.6,0.0
2,19,1,14.129947776189638,24.822105327621113,24.822105327621113,73.23354412696642,0.0
2,19,2,25.29280932883635,38.116559617041354,38.116559617041354,73.23354412696642,0.0
2,19,3,38.11655961704135,50.963678201929476,50.963678201929476,73.23354412696642,0.0
2,19,4,50.963678201929476,61.4438126405198,61.4438126405198,73.23354412696642,0.0
2,19,5,61.4438126405198,72.23354412696642,72.23354412696642,73.23354412696642,0.0
2,22,1,62.180578265857676,67.90204922370219,67.90204922370219,95.2,0.0
2,22,2,67.90204922370219,75.28852471553708,75.28852471553708,95.2,0.0
2,22,3,75.28852471553708,82.04804564771617,82.04804564771617,95.2,0.0
2,22,4,82.04804564771617,88.09724351092908,88.09724351092908,95.2,0.0
2,22,5,88.09724351092908,94.2,94.2,95.2,0.0
2,25,1,9.299999999999969,14.129947776189638,14.129947776189638,41.92643186761248,0.0
2,25,2,19.594676229242083,25.292809328836345,25.292809328836345,41.92643186761248,0.0
2,25,3,25.292809328836345,30.959536420060367,30.959536420060367,41.92643186761248,0.0
2,25,4,30.959536420060363,35.51891215429951,35.51891215429951,41.92643186761248,0.0
2,25,5,35.51891215429951,40.32643186761248,40.32643186761248,41.92643186761248,0.0
3,3,1,58.019921974324156,63.58401401846322,63.58401401846322,87.1126236405948,0.0
3,3,2,63.818091841079735,70.06422950897839,70.06422950897839,87.1126236405948,0.0
3,3,3,72.10377574436437,77.66975237054353,77.66975237054353,87.1126236405948,0.0
3,3,4,81.19842521814313,86.71262364059481,86.71262364059481,87.1126236405948,0.0
3,7,1,13.950761524910938,19.586774293861467,19.586774293861467,46.675473056684275,0.0
3,7,2,22.575695322716406,29.046252347088405,29.046252347088405,46.675473056684275,0.0
3,7,3,30.705789724099013,36.723286635755485,36.723286635755485,46.675473056684275,0.0
3,7,4,38.629694538727826,44.27547305668428,44.27547305668428,46.675473056684275,0.0
3,8,1,19.586774293861424,28.492868437213914,28.492868437213914,62.675341815869864,0.0
3,8,2,29.046252347088377,39.32938977649749,39.32938977649749,62.675341815869864,0.0
3,8,3,39.32938977649747,48.929759796092185,48.929759796092185,62.675341815869864,0.0
3,8,4,48.929759796092135,58.57534181586986,58.57534181586986,62.675341815869864,0.0
3,15,1,36.268004967670734,43.270827170465395,43.270827170465395,78.89299392714875,0.0
3,15,2,47.89529669327385,55.64844963609898,55.64844963609898,78.89299392714875,0.0
3,15,3,57.348458050800815,64.8871716348511,64.8871716348511,78.89299392714875,0.0
3,15,4,66.76154519799958,73.89299392714875,73.89299392714875,78.89299392714875,0.0
3,18,1,6.399999999999976,13.950761524910959,13.950761524910959,41.52969453872782,0.0
3,18,2,13.950761524910959,22.575695322716403,22.575695322716403,41.52969453872782,0.0
3,18,3,22.5756953227164,30.705789724099013,30.705789724099013,41.52969453872782,0.0
3,18,4,30.705789724099006,38.62969453872782,38.62969453872782,41.52969453872782,0.0
3,20,1,50.07229156033209,58.01992197432416,58.01992197432416,98.73381493318861,0.4338149331886143
3,20,2,70.06422950897829,79.17909504445637,79.17909504445637,98.73381493318861,0.4338149331886143
3,20,3,79.17909504445637,87.39972806608156,87.39972806608156,98.73381493318861,0.4338149331886143
3,20,4,87.39972806608158,95.53381493318861,95.53381493318861,98.73381493318861,0.4338149331886143
3,33,1,43.27082717046532,50.072291560332175,50.072291560332175,83.69842521814337,0.0
3,33,2,55.64844963609892,63.818091841079806,63.818091841079806,83.69842521814337,0.0
3,33,3,64.88717163485092,72.10377574436447,72.10377574436447,83.69842521814337,0.0
3,33,4,73.8929939271486,81.19842521814337,81.19842521814337,83.69842521814337,0.0
3,39,1,28.492868437213872,36.268004967670805,36.268004967670805,69.46154519799968,0.0
3,39,2,39.32938977649747,47.895296693273885,47.895296693273885,69.46154519799968,0.0
3,39,3,48.92975979609209,57.34845805080089,57.34845805080089,69.46154519799968,0.0
3,39,4,58.575341815869756,66.76154519799968,66.76154519799968,69.46154519799968,0.0
4,4,1,54.682091211275235,67.41108954661468,67.41108954661468,110.14227995537584,0.7422799553758352
4,4,2,67.41108954661468,78.77070591087889,78.77070591087889,110.14227995537584,0.7422799553758352
4,4,3,78.77070591087889,92.02622101123926,92.02622101123926,110.14227995537584,0.7422799553758352
4,4,4,93.9033862539644,107.54227995537585,107.54227995537585,110.14227995537584,0.7422799553758352
4,6,1,38.85993767068557,45.77858622423619,45.77858622423619,88.08932553784796,0.8893255378479523
4,6,2,53.655748882718015,59.77202477968548,59.77202477968548,88.08932553784796,0.8893255378479523
4,6,3,63.322570073571036,70.23512623808988,70.23512623808988,88.08932553784796,0.8893255378479523
4,6,4,77.61963944812292,84.98932553784795,84.98932553784795,88.08932553784796,0.8893255378479523
4,10,1,3.0,15.888738152027452,15.888738152027452,59.21681109939117,0.0
4,10,2,15.888738152027429,27.091499408621956,27.091499408621956,59.21681109939117,0.0
4,10,3,27.091499408621956,39.12694310256097,39.12694310256097,59.21681109939117,0.0
4,10,4,42.289416766206834,55.916811099391175,55.916811099391175,59.21681109939117,0.0
4,12,1,45.77858622423619,54.682091211275235,54.682091211275235,96.7033862539644,2.0033862539643934
