dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_10f_120j_seed3,9,TIME_LIMIT,43150.5762136753,44397.403443665455,0.028894799082544192,3624.4910623999313,1324,124595.96540717572,3525.0864259004593,0.030032542452824836,4636,1056,3580,3601.158561706543,3624.4910623999313,12.785118100000545,7.119976500049233,3.6032712999731302,3600.9826964999083,13186,75.89627059944905,396.00910478294827,0.030032542452824836,0.0028647000435739756,0.16858600010164082,440.5915647,105,10,105
