dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_5f_35j_seed3,9,TIME_LIMIT,16188.070009094687,16341.78133935168,0.009495346274796007,1800.4206863999134,1996,40988.24777797395,1339.3532914969837,0.05455382990787013,6644,3365,3279,1800.2472450733185,1800.4206863999134,0.0006502999458462,0.2179053999716416,0.002984300022944808,1800.199146399973,9954,460.84585490298923,543.0288229029393,0.05455382990787013,0.00044410000555217266,3.4786165000405163,133.84789334474576,30,5,30
