record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0,0,"{""1"": [], ""2"": [], ""3"": []}"
validated,2,6006.530910177826,6929.2153755,29122.12120311772,3.848409446086668,0.03600001335144043,20,"{""1"": [1, 2, 4, 6, 9, 11, 24], ""2"": [5, 8, 10, 13, 15, 16, 25], ""3"": [3, 7, 14, 17, 20, 23]}"
validated,3,7703.279739804811,6760.7677053,15346.732944718684,0.9922336281542785,0.11100006103515625,19,"{""1"": [1, 3, 9, 21, 22], ""2"": [5, 8, 10, 13, 15, 16, 25], ""3"": [7, 12, 14, 17, 19, 20, 23]}"
validated,4,9752.162970385172,4627.2980127,15296.11035438897,0.5684838738687356,0.3660001754760742,18,"{""1"": [1, 3, 9, 12, 21], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [7, 14, 17, 19, 20, 22, 23]}"
validated,5,10263.037546017178,3345.8518016999997,15296.11035438897,0.49040771660481725,0.5820000171661377,17,"{""1"": [1, 3, 9, 12], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [7, 14, 17, 19, 20, 22, 23]}"
validated,6,10684.994661781555,2689.6843959,14659.860385083712,0.37200446505786183,3.9010000228881836,17,"{""1"": [1, 3, 4, 9, 12], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [7, 14, 17, 19, 20, 23]}"
validated,7,10710.402233732646,2798.2525737,14019.146639752256,0.308928118086793,13.825000047683716,17,"{""1"": [1, 3, 9, 12, 18], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [7, 14, 17, 19, 20, 23]}"
validated,8,11121.795560964054,2737.6092687,14019.146639752256,0.2605110895004669,14.426000118255615,17,"{""1"": [1, 3, 9, 12, 21], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [7, 14, 17, 19, 20, 23]}"
validated,9,11234.496413025514,1721.6087142,14019.146639752256,0.24786604796082892,15.091000080108643,16,"{""1"": [1, 3, 9, 12, 21], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [7, 17, 19, 20, 23]}"
validated,10,11325.040585130737,1224.1638963,14019.146639752256,0.23788930683027823,15.629000186920166,16,"{""1"": [1, 3, 6, 9, 21], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [12, 17, 19, 20, 23]}"
validated,11,11340.129596380426,1689.3907602,14019.146639752256,0.2362421893508983,16.088000059127808,16,"{""1"": [3, 4, 9, 12, 21], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [14, 17, 19, 20, 23]}"
validated,12,11467.316066099658,926.6607776999999,14019.146639752256,0.22253076124730414,16.772000074386597,15,"{""1"": [3, 9, 12, 21], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [7, 17, 19, 20, 23]}"
validated,13,11814.016607003945,682.0498107,14019.146639752256,0.18665371025811822,20.742000102996826,16,"{""1"": [3, 9, 12, 21], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [7, 14, 17, 19, 22, 23]}"
validated,14,12120.295301452787,414.9358398,13137.261127033024,0.08390602706341152,43.38300013542175,15,"{""1"": [1, 3, 9, 12], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [14, 17, 19, 20, 23]}"
final_result,final,12120.295301452787,414.9358398,12120.295301452785,1.5007797733507574e-16,77.56700015068054,15,"{""1"": [1, 3, 9, 12], ""2"": [5, 8, 13, 15, 16, 25], ""3"": [14, 17, 19, 20, 23]}"
