factory,var_type,var_name,order,machine,value
1,start,"start[2,1]",2,1,10.0
1,start,"start[2,2]",2,2,16.899240048708634
1,start,"start[2,3]",2,3,23.868856824330226
1,start,"start[7,1]",7,1,16.899240048708634
1,start,"start[7,2]",7,2,28.694880950588114
1,start,"start[7,3]",7,3,39.67370801697375
1,start,"start[9,1]",9,1,48.47427972764511
1,start,"start[9,2]",9,2,59.081773773208255
1,start,"start[9,3]",9,3,68.4740708715241
1,start,"start[14,1]",14,1,35.68050744194653
1,start,"start[14,2]",14,2,46.86824905267421
1,start,"start[14,3]",14,3,56.592236916714214
1,start,"start[19,1]",19,1,42.5673274574734
1,start,"start[19,2]",19,2,53.51549973852402
1,start,"start[19,3]",19,3,63.31412439874484
1,start,"start[26,1]",26,1,28.694880950588114
1,start,"start[26,2]",26,2,39.673708016973805
1,start,"start[26,3]",26,3,50.28261659128187
1,start,"start[31,1]",31,1,58.5452446244315
1,start,"start[31,2]",31,2,68.51619616333423
1,start,"start[31,3]",31,3,78.188296321914
1,o,"o[2,1]",2,1,16.899240048708634
1,o,"o[2,2]",2,2,23.868856824330226
1,o,"o[2,3]",2,3,30.144953387613583
1,o,"o[7,1]",7,1,28.694880950588114
1,o,"o[7,2]",7,2,39.673708016973805
1,o,"o[7,3]",7,3,50.28261659128188
1,o,"o[9,1]",9,1,58.54524462443149
1,o,"o[9,2]",9,2,68.4740708715241
1,o,"o[9,3]",9,3,77.8
1,o,"o[14,1]",14,1,42.5673274574734
1,o,"o[14,2]",14,2,53.515499738524014
1,o,"o[14,3]",14,3,63.061331939112904
1,o,"o[19,1]",19,1,48.47427972764511
1,o,"o[19,2]",19,2,59.081773773208255
1,o,"o[19,3]",19,3,68.4740708715241
1,o,"o[26,1]",26,1,35.6805074419466
1,o,"o[26,2]",26,2,46.54828637616777
1,o,"o[26,3]",26,3,56.592236916714214
1,o,"o[31,1]",31,1,68.51619616333423
1,o,"o[31,2]",31,2,78.188296321914
1,o,"o[31,3]",31,3,87.30416864420191
1,t,t[2],2,,36.94495338761358
1,t,t[7],7,,57.18261659128188
1,t,t[9],9,,81.7
1,t,t[14],14,,65.2613319391129
1,t,t[19],19,,76.2740708715241
1,t,t[26],26,,58.092236916714214
1,t,t[31],31,,91.4041686442019
1,d,d[2],2,,0.0
1,d,d[7],7,,0.0
1,d,d[9],9,,0.0
1,d,d[14],14,,0.0
1,d,d[19],19,,0.0
1,d,d[26],26,,0.0
1,d,d[31],31,,1.504168644201897
2,start,"start[10,1]",10,1,54.408893977962435
2,start,"start[10,2]",10,2,60.83190511350892
2,start,"start[10,3]",10,3,67.96878279406587
2,start,"start[10,4]",10,4,74.14794939535875
2,start,"start[13,1]",13,1,37.568380352416
2,start,"start[13,2]",13,2,53.51086987430343
2,start,"start[13,3]",13,3,74.2719959262367
2,start,"start[13,4]",13,4,80.82844423663663
2,start,"start[16,1]",16,1,24.194328047321246
2,start,"start[16,2]",16,2,36.2450118911951
2,start,"start[16,3]",16,3,45.53525087938997
2,start,"start[16,4]",16,4,54.91790643782855
2,start,"start[18,1]",18,1,17.976348716992696
2,start,"start[18,2]",18,2,29.621514687294606
2,start,"start[18,3]",18,3,39.76156826226767
2,start,"start[18,4]",18,4,49.138019414590545
2,start,"start[23,1]",23,1,8.399999999999977
2,start,"start[23,2]",23,2,17.97634871699269
2,start,"start[23,3]",23,3,29.621514687294606
2,start,"start[23,4]",23,4,39.76156826226767
2,start,"start[34,1]",34,1,29.335315435417456
2,start,"start[34,2]",34,2,42.133131349362664
2,start,"start[34,3]",34,3,51.34972007090552
2,start,"start[34,4]",34,4,59.80149910585715
2,o,"o[10,1]",10,1,60.83190511350892
2,o,"o[10,2]",10,2,67.96878279406587
2,o,"o[10,3]",10,3,74.14794939535875
2,o,"o[10,4]",10,4,80.4
2,o,"o[13,1]",13,1,43.96578504283645
2,o,"o[13,2]",13,2,60.83190511350892
2,o,"o[13,3]",13,3,80.82844423663663
2,o,"o[13,4]",13,4,86.69999999999999
2,o,"o[16,1]",16,1,29.335315435417456
2,o,"o[16,2]",16,2,42.133131349362664
2,o,"o[16,3]",16,3,50.73851321175797
2,o,"o[16,4]",16,4,59.80149910585731
2,o,"o[18,1]",18,1,24.194328047321246
2,o,"o[18,2]",18,2,36.2450118911951
2,o,"o[18,3]",18,3,45.53525087938997
2,o,"o[18,4]",18,4,54.91790643782855
2,o,"o[23,1]",23,1,17.976348716992696
2,o,"o[23,2]",23,2,29.621514687294606
2,o,"o[23,3]",23,3,39.76156826226767
2,o,"o[23,4]",23,4,49.138019414590545
2,o,"o[34,1]",34,1,37.56838035241601
2,o,"o[34,2]",34,2,51.34972007090552
2,o,"o[34,3]",34,3,58.978380240616076
2,o,"o[34,4]",34,4,67.44466522535349
2,t,t[10],10,,84.2
2,t,t[13],13,,87.6
2,t,t[16],16,,65.20149910585731
2,t,t[18],18,,57.11790643782855
2,t,t[23],23,,49.43801941459054
2,t,t[34],34,,74.04466522535348
2,d,d[10],10,,0.0
2,d,d[13],13,,0.0
2,d,d[16],16,,0.0
2,d,d[18],18,,0.0
2,d,d[23],23,,0.0
2,d,d[34],34,,0.44466522535338937
3,start,"start[8,1]",8,1,51.487410012558314
3,start,"start[8,2]",8,2,63.124924704920616
3,start,"start[8,3]",8,3,74.55846823463243
3,start,"start[17,1]",17,1,21.60986625194186
3,start,"start[17,2]",17,2,34.961426268963294
3,start,"start[17,3]",17,3,49.67745351629496
3,start,"start[20,1]",20,1,3.5
3,start,"start[20,2]",20,2,13.836710502741658
3,start,"start[20,3]",20,3,27.220525488699124
3,start,"start[22,1]",22,1,40.36571633840901
3,start,"start[22,2]",22,2,53.87213867093103
3,start,"start[22,3]",22,3,65.01336542433006
3,start,"start[30,1]",30,1,10.892304208102772
3,start,"start[30,2]",30,2,21.609866251941853
3,start,"start[30,3]",30,3,37.56486411384937
3,o,"o[8,1]",8,1,63.124924704920616
3,o,"o[8,2]",8,2,74.55846823463243
3,o,"o[8,3]",8,3,87.5
3,o,"o[17,1]",17,1,34.961426268963294
3,o,"o[17,2]",17,2,48.68660224797639
3,o,"o[17,3]",17,3,65.01336542433006
3,o,"o[20,1]",20,1,10.892304208102772
3,o,"o[20,2]",20,2,21.517562043839057
3,o,"o[20,3]",20,3,35.7514986895193
3,o,"o[22,1]",22,1,49.41514257330945
3,o,"o[22,2]",22,2,63.124924704920616
3,o,"o[22,3]",22,3,74.55846823463243
3,o,"o[30,1]",30,1,21.609866251941853
3,o,"o[30,2]",30,2,32.33156051108725
3,o,"o[30,3]",30,3,49.67745351629496
3,t,t[8],8,,90.2
3,t,t[17],17,,71.81336542433006
3,t,t[20],20,,44.7514986895193
3,t,t[22],22,,78.25846823463243
3,t,t[30],30,,56.07745351629496
3,d,d[8],8,,0.0
3,d,d[17],17,,0.0
3,d,d[20],20,,0.0
3,d,d[22],22,,0.0
3,d,d[30],30,,0.0
4,start,"start[1,1]",1,1,29.834757239036865
4,start,"start[1,2]",1,2,37.70059082075069
4,start,"start[1,3]",1,3,44.666781021117316
4,start,"start[1,4]",1,4,51.92937710871479
4,start,"start[1,5]",1,5,59.21411637465148
4,start,"start[5,1]",5,1,1.6999999999999744
4,start,"start[5,2]",5,2,9.129284325166736
4,start,"start[5,3]",5,3,15.261893563406005
4,start,"start[5,4]",5,4,21.637283735601827
4,start,"start[5,5]",5,5,26.649127063101297
4,start,"start[6,1]",6,1,6.664851951217829
4,start,"start[6,2]",6,2,14.257022398907452
4,start,"start[6,3]",6,3,21.64707255206624
4,start,"start[6,4]",6,4,28.513979014319155
4,start,"start[6,5]",6,5,36.34592577247029
4,start,"start[11,1]",11,1,22.23305382923312
4,start,"start[11,2]",11,2,29.83475723903687
4,start,"start[11,3]",11,3,37.70059082075069
4,start,"start[11,4]",11,4,44.666781021117316
4,start,"start[11,5]",11,5,51.92937710871479
4,start,"start[24,1]",24,1,43.62088747388553
4,start,"start[24,2]",24,2,51.69483066410738
4,start,"start[24,3]",24,3,59.99669976940197
4,start,"start[24,4]",24,4,67.03606359862817
4,start,"start[24,5]",24,5,75.41130805107564
4,start,"start[25,1]",25,1,14.257022398907477
4,start,"start[25,2]",25,2,22.23305382923312
4,start,"start[25,3]",25,3,29.793492199247744
4,start,"start[25,4]",25,4,36.69401412073824
4,start,"start[25,5]",25,5,44.16218062264085
4,start,"start[32,1]",32,1,36.25494284322364
4,start,"start[32,2]",32,2,44.46886425705171
4,start,"start[32,3]",32,3,51.69483066410738
4,start,"start[32,4]",32,4,58.37453136189187
4,start,"start[32,5]",32,5,67.88045801354988
4,o,"o[1,1]",1,1,36.25494284322364
4,o,"o[1,2]",1,2,44.334782150945045
4,o,"o[1,3]",1,3,50.149031250157556
4,o,"o[1,4]",1,4,58.37453136189187
4,o,"o[1,5]",1,5,65.73794551899978
4,o,"o[5,1]",5,1,6.6648519512178215
4,o,"o[5,2]",5,2,14.257022398907456
4,o,"o[5,3]",5,3,19.782220600848387
4,o,"o[5,4]",5,4,26.649127063101297
4,o,"o[5,5]",5,5,31.742591852586948
4,o,"o[6,1]",6,1,14.257022398907475
4,o,"o[6,2]",6,2,21.64707255206624
4,o,"o[6,3]",6,3,28.513979014319155
4,o,"o[6,4]",6,4,36.34592577247029
4,o,"o[6,5]",6,5,44.050845201316776
4,o,"o[11,1]",11,1,29.83475723903687
4,o,"o[11,2]",11,2,37.70059082075069
4,o,"o[11,3]",11,3,44.666781021117316
4,o,"o[11,4]",11,4,51.92937710871479
4,o,"o[11,5]",11,5,59.21411637465148
4,o,"o[24,1]",24,1,51.69483066410738
4,o,"o[24,2]",24,2,59.99669976940197
4,o,"o[24,3]",24,3,67.03606359862817
4,o,"o[24,4]",24,4,75.41130805107564
4,o,"o[24,5]",24,5,83.52422909477589
4,o,"o[25,1]",25,1,22.23305382923312
4,o,"o[25,2]",25,2,29.793492199247744
4,o,"o[25,3]",25,3,36.69401412073824
4,o,"o[25,4]",25,4,44.115560620382446
4,o,"o[25,5]",25,5,51.92937710871479
4,o,"o[32,1]",32,1,43.62088747388553
4,o,"o[32,2]",32,2,51.69483066410738
4,o,"o[32,3]",32,3,58.13229860768839
4,o,"o[32,4]",32,4,65.36096061121003
4,o,"o[32,5]",32,5,75.41130805107564
4,t,t[1],1,,71.63794551899979
4,t,t[5],5,,34.94259185258695
4,t,t[6],6,,52.35084520131677
4,t,t[11],11,,61.71411637465148
4,t,t[24],24,,87.32422909477589
4,t,t[25],25,,55.229377108714786
4,t,t[32],32,,75.91130805107564
4,d,d[1],1,,0.0
4,d,d[5],5,,0.0
4,d,d[6],6,,0.25084520131677124
4,d,d[11],11,,0.0
4,d,d[24],24,,1.1242290947758846
4,d,d[25],25,,0.0
4,d,d[32],32,,0.0
5,start,"start[4,1]",4,1,18.5
5,start,"start[4,2]",4,2,30.774704460323107
5,start,"start[4,3]",4,3,42.59964149253341
5,start,"start[4,4]",4,4,53.26545533505656
5,start,"start[4,5]",4,5,63.56289570269912
5,start,"start[12,1]",12,1,7.299999999999969
5,start,"start[12,2]",12,2,16.389497358487148
5,start,"start[12,3]",12,3,25.452100707021486
5,start,"start[12,4]",12,4,33.44538094078928
5,start,"start[12,5]",12,5,42.02660946378955
5,start,"start[15,1]",15,1,34.7
5,start,"start[15,2]",15,2,42.733013474458886
5,start,"start[15,3]",15,3,53.26545533505656
5,start,"start[15,4]",15,4,63.56289570269912
5,start,"start[15,5]",15,5,76.55224554344869
5,o,"o[4,1]",4,1,30.774704460323115
5,o,"o[4,2]",4,2,42.59964149253341
5,o,"o[4,3]",4,3,53.26545533505655
5,o,"o[4,4]",4,4,63.56289570269912
5,o,"o[4,5]",4,5,76.55224554344869
5,o,"o[12,1]",12,1,16.38949735848716
5,o,"o[12,2]",12,2,25.452100707021486
5,o,"o[12,3]",12,3,33.44538094078927
5,o,"o[12,4]",12,4,42.02660946378954
5,o,"o[12,5]",12,5,52.08521087561484
5,o,"o[15,1]",15,1,42.733013474458886
5,o,"o[15,2]",15,2,50.13553064269589
5,o,"o[15,3]",15,3,60.397293180880354
5,o,"o[15,4]",15,4,70.46118542048819
5,o,"o[15,5]",15,5,84.4734894839696
5,t,t[4],4,,83.55224554344869
5,t,t[12],12,,60.68521087561484
5,t,t[15],15,,90.2734894839696
5,d,d[4],4,,0.0
5,d,d[12],12,,0.0
5,d,d[15],15,,0.0
