dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_7f_65j_seed1,9,TIME_LIMIT,18443.88063869163,21362.89108385897,0.15826444024170438,1805.872769300011,7052,64528.360589400574,689.5544624011964,0.04641632953418421,25202,19103,6099,1804.901736497879,1805.872769300011,0.0010698999976739287,1.18476269999519,0.0038213999941945076,1804.683115300024,49235,1115.1286528988276,2285.3079846155597,0.04641632953418421,0.0007041000062599778,3.243912299978547,1601.1197428407418,52,7,52
