dataset,status_code,status_text,gurobi_runtime_sec,wall_clock_time_sec,sol_count,mip_gap,best_objective,obj_bound
exp_7f_70j_seed4,9,TIME_LIMIT,1804.9279999732971,1809.8871483802795,10,0.4972494620623144,23000.84729173663,34438.00623453011
