factory,var_type,var_name,order,machine,value
1,start,"start[2,1]",2,1,16.1
1,start,"start[2,2]",2,2,26.062266
1,start,"start[2,3]",2,3,35.144833
1,start,"start[2,4]",2,4,45.500016
1,start,"start[2,5]",2,5,55.142664
1,start,"start[3,1]",3,1,36.1
1,start,"start[3,2]",3,2,46.904333
1,start,"start[3,3]",3,3,56.672555
1,start,"start[3,4]",3,4,67.593978
1,start,"start[3,5]",3,5,77.450125
1,start,"start[11,1]",11,1,26.062266
1,start,"start[11,2]",11,2,35.942889
1,start,"start[11,3]",11,3,45.500016
1,start,"start[11,4]",11,4,55.142349
1,start,"start[11,5]",11,5,64.486186
1,start,"start[42,1]",42,1,2.9
1,start,"start[42,2]",42,2,13.419075
1,start,"start[42,3]",42,3,23.449354
1,start,"start[42,4]",42,4,34.573919
1,start,"start[42,5]",42,5,44.719911
1,o,"o[2,1]",2,1,26.062266
1,o,"o[2,2]",2,2,35.144833
1,o,"o[2,3]",2,3,45.500016
1,o,"o[2,4]",2,4,54.384062
1,o,"o[2,5]",2,5,64.486186
1,o,"o[3,1]",3,1,46.904333
1,o,"o[3,2]",3,2,56.672555
1,o,"o[3,3]",3,3,67.593978
1,o,"o[3,4]",3,4,77.450125
1,o,"o[3,5]",3,5,87.291093
1,o,"o[11,1]",11,1,35.942889
1,o,"o[11,2]",11,2,45.086271
1,o,"o[11,3]",11,3,55.142349
1,o,"o[11,4]",11,4,64.267843
1,o,"o[11,5]",11,5,73.634613
1,o,"o[42,1]",42,1,13.419075
1,o,"o[42,2]",42,2,23.449354
1,o,"o[42,3]",42,3,34.573919
1,o,"o[42,4]",42,4,44.719911
1,o,"o[42,5]",42,5,55.142664
1,t,t[2],2,,65.886186
1,t,t[3],3,,89.691093
1,t,t[11],11,,75.434613
1,t,t[42],42,,56.242664
1,d,d[2],2,,0.0
1,d,d[3],3,,0.0
1,d,d[11],11,,0.0
1,d,d[42],42,,0.0
2,start,"start[17,1]",17,1,20.9
2,start,"start[17,2]",17,2,31.995949
2,start,"start[17,3]",17,3,43.084452
2,start,"start[17,4]",17,4,54.206792
2,start,"start[49,1]",49,1,46.465144
2,start,"start[49,2]",49,2,57.386833
2,start,"start[49,3]",49,3,69.347356
2,start,"start[49,4]",49,4,79.550572
2,start,"start[54,1]",54,1,31.995949
2,start,"start[54,2]",54,2,43.084452
2,start,"start[54,3]",54,3,54.206792
2,start,"start[54,4]",54,4,63.862478
