factory,var_type,var_name,order,machine,value
2,start,"start[1,1]",1,1,5.8
2,start,"start[1,2]",1,2,13.17487
2,start,"start[1,3]",1,3,20.101346
2,start,"start[2,1]",2,1,52.389861
2,start,"start[2,2]",2,2,61.744339
2,start,"start[2,3]",2,3,72.942682
2,start,"start[12,1]",12,1,21.312645
2,start,"start[12,2]",12,2,28.924146
2,start,"start[12,3]",12,3,37.945052
2,start,"start[16,1]",16,1,28.398733
2,start,"start[16,2]",16,2,35.94393
2,start,"start[16,3]",16,3,46.173553
2,start,"start[23,1]",23,1,80.391779
2,start,"start[23,2]",23,2,91.668996
2,start,"start[23,3]",23,3,105.366734
2,start,"start[27,1]",27,1,13.17487
2,start,"start[27,2]",27,2,21.312645
2,start,"start[27,3]",27,3,28.924146
2,start,"start[28,1]",28,1,43.704567
2,start,"start[28,2]",28,2,52.50648
2,start,"start[28,3]",28,3,62.894669
2,start,"start[30,1]",30,1,68.267328
2,start,"start[30,2]",30,2,80.391779
2,start,"start[30,3]",30,3,91.668996
2,start,"start[31,1]",31,1,33.749197
2,start,"start[31,2]",31,2,43.704567
2,start,"start[31,3]",31,3,52.50648
2,start,"start[35,1]",35,1,61.744339
2,start,"start[35,2]",35,2,70.74035
2,start,"start[35,3]",35,3,83.78052
2,o,"o[1,1]",1,1,13.17487
2,o,"o[1,2]",1,2,20.101346
2,o,"o[1,3]",1,3,28.457232
2,o,"o[2,1]",2,1,61.744339
2,o,"o[2,2]",2,2,70.74035
2,o,"o[2,3]",2,3,83.78052
2,o,"o[12,1]",12,1,28.398733
2,o,"o[12,2]",12,2,35.94393
2,o,"o[12,3]",12,3,46.173553
2,o,"o[16,1]",16,1,33.749197
2,o,"o[16,2]",16,2,40.894225
2,o,"o[16,3]",16,3,51.995681
2,o,"o[23,1]",23,1,88.096462
2,o,"o[23,2]",23,2,99.451716
2,o,"o[23,3]",23,3,114.692918
2,o,"o[27,1]",27,1,21.312645
2,o,"o[27,2]",27,2,28.924146
2,o,"o[27,3]",27,3,37.945052
2,o,"o[28,1]",28,1,52.389861
2,o,"o[28,2]",28,2,60.924217
2,o,"o[28,3]",28,3,72.942682
2,o,"o[30,1]",30,1,80.391779
2,o,"o[30,2]",30,2,91.668996
2,o,"o[30,3]",30,3,105.366734
2,o,"o[31,1]",31,1,43.704567
2,o,"o[31,2]",31,2,52.50648
2,o,"o[31,3]",31,3,62.894669
2,o,"o[35,1]",35,1,68.267328
2,o,"o[35,2]",35,2,77.055643
2,o,"o[35,3]",35,3,91.034894
2,t,t[1],1,,32.657232
2,t,t[2],2,,88.78052
2,t,t[12],12,,48.773553
2,t,t[16],16,,53.795681
2,t,t[23],23,,118.992918
2,t,t[27],27,,42.445052
2,t,t[28],28,,76.142682
2,t,t[30],30,,109.166734
2,t,t[31],31,,68.394669
2,t,t[35],35,,94.934894
2,d,d[1],1,,0.0
2,d,d[2],2,,0.0
2,d,d[12],12,,0.0
2,d,d[16],16,,0.0
2,d,d[23],23,,0.0
2,d,d[27],27,,0.0
2,d,d[28],28,,0.0
