record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0,0,"{""1"": [], ""2"": [], ""3"": []}"
validated,2,4666.9783148432925,1908.1074654562344,7151.0815262692095,0.5322722849440383,0.01900005340576172,12,"{""1"": [1, 3, 6, 8, 12], ""2"": [9, 10, 14, 15], ""3"": [2, 7, 13]}"
validated,3,4765.796545723064,1295.8511972668443,7151.0815262692095,0.5005007993232014,0.0279998779296875,11,"{""1"": [1, 3, 6, 8], ""2"": [9, 10, 14, 15], ""3"": [2, 7, 13]}"
validated,4,4966.791435459259,964.6988871929276,6687.756770205326,0.34649438316649095,0.13100004196166992,11,"{""1"": [1, 6, 10, 12, 13], ""2"": [9, 14, 15], ""3"": [2, 4, 7]}"
validated,5,4976.041778607816,1345.835709517613,6687.756770205326,0.3439912821785851,0.17100000381469727,12,"{""1"": [1, 6, 10, 12, 13], ""2"": [9, 14, 15], ""3"": [2, 4, 7, 11]}"
validated,6,5327.97489824876,1374.7014433184772,6679.94028891097,0.25374845348963343,0.1789999008178711,12,"{""1"": [1, 3, 6, 10, 12], ""2"": [9, 14, 15], ""3"": [2, 4, 7, 11]}"
validated,7,5533.926921300066,594.0837743078374,6634.847073746778,0.19894013204425842,0.20300006866455078,11,"{""1"": [1, 3, 6, 10], ""2"": [9, 14, 15], ""3"": [2, 4, 7, 12]}"
validated,8,5667.5275882514825,505.32504366326555,6472.730816359444,0.14207310252483116,0.2739999294281006,11,"{""1"": [1, 3, 10, 12], ""2"": [9, 14, 15], ""3"": [2, 4, 7, 11]}"
validated,9,5698.193613713135,120.20912088407516,6470.077882452675,0.13546122176016306,0.34599995613098145,10,"{""1"": [1, 3, 6, 12], ""2"": [9, 14, 15], ""3"": [2, 11, 13]}"
validated,10,5710.117955732494,183.48511055635078,6279.023598962607,0.09963115431949669,0.4590001106262207,10,"{""1"": [1, 3, 10, 12], ""2"": [9, 14, 15], ""3"": [2, 7, 11]}"
validated,11,5805.723361771632,162.92337442955798,6279.023598962607,0.08152304333125275,0.4660000801086426,10,"{""1"": [1, 3, 10, 12], ""2"": [9, 14, 15], ""3"": [2, 7, 13]}"
validated,12,5948.77541532237,82.00223652730341,6188.784625616843,0.04034598611275146,0.47699999809265137,10,"{""1"": [1, 3, 6, 12], ""2"": [9, 14, 15], ""3"": [2, 7, 13]}"
final_result,final,5948.77541532237,82.00223652730341,5948.775415322367,4.586631558305224e-16,0.48399996757507324,10,"{""1"": [1, 3, 6, 12], ""2"": [9, 14, 15], ""3"": [2, 7, 13]}"
