dataset,status_code,status_text,gurobi_runtime_sec,wall_clock_time_sec,sol_count,mip_gap,best_objective,obj_bound
exp_5f_40j_seed4,9,TIME_LIMIT,1800.3570001125336,1802.1140413284302,10,0.5386102652270665,12070.548087748706,18571.869194727096
