factory,var_type,var_name,order,machine,value
1,start,"start[29,1]",29,1,45.9
1,start,"start[29,2]",29,2,58.237605
1,start,"start[29,3]",29,3,70.182547
1,start,"start[29,4]",29,4,81.354992
1,start,"start[29,5]",29,5,92.548394
1,o,"o[29,1]",29,1,58.237605
1,o,"o[29,2]",29,2,70.182547
1,o,"o[29,3]",29,3,81.354992
1,o,"o[29,4]",29,4,92.548394
1,o,"o[29,5]",29,5,104.394095
1,t,t[29],29,,112.194095
1,d,d[29],29,,4.894095
2,start,"start[4,1]",4,1,4.9
2,start,"start[4,2]",4,2,14.700384
2,start,"start[4,3]",4,3,25.402143
2,start,"start[5,1]",5,1,51.646921
2,start,"start[5,2]",5,2,64.902826
2,start,"start[5,3]",5,3,72.761403
2,start,"start[14,1]",14,1,58.510584
2,start,"start[14,2]",14,2,71.835171
2,start,"start[14,3]",14,3,78.994224
2,start,"start[24,1]",24,1,24.477439
2,start,"start[24,2]",24,2,34.663115
2,start,"start[24,3]",24,3,43.526976
2,start,"start[26,1]",26,1,15.8
2,start,"start[26,2]",26,2,25.402143
2,start,"start[26,3]",26,3,34.663115
2,start,"start[31,1]",31,1,32.760521
2,start,"start[31,2]",31,2,43.526976
2,start,"start[31,3]",31,3,55.394799
2,start,"start[32,1]",32,1,43.361179
2,start,"start[32,2]",32,2,55.394799
2,start,"start[32,3]",32,3,65.098028
2,start,"start[40,1]",40,1,63.994372
2,start,"start[40,2]",40,2,77.704365
2,start,"start[40,3]",40,3,85.176065
2,o,"o[4,1]",4,1,14.700384
2,o,"o[4,2]",4,2,25.402143
2,o,"o[4,3]",4,3,34.378387
2,o,"o[5,1]",5,1,58.510584
2,o,"o[5,2]",5,2,71.835171
2,o,"o[5,3]",5,3,78.994224
2,o,"o[14,1]",14,1,63.994372
2,o,"o[14,2]",14,2,77.704365
2,o,"o[14,3]",14,3,84.187838
2,o,"o[24,1]",24,1,32.760521
2,o,"o[24,2]",24,2,43.526976
2,o,"o[24,3]",24,3,50.669695
2,o,"o[26,1]",26,1,24.477439
2,o,"o[26,2]",26,2,34.663115
2,o,"o[26,3]",26,3,42.306197
2,o,"o[31,1]",31,1,43.361179
2,o,"o[31,2]",31,2,55.394799
2,o,"o[31,3]",31,3,65.098028
2,o,"o[32,1]",32,1,51.646921
2,o,"o[32,2]",32,2,64.902826
2,o,"o[32,3]",32,3,72.761403
2,o,"o[40,1]",40,1,71.319867
2,o,"o[40,2]",40,2,85.176065
2,o,"o[40,3]",40,3,92.07273
2,t,t[4],4,,35.778387
2,t,t[5],5,,88.494224
2,t,t[14],14,,85.287838
2,t,t[24],24,,57.969695
