record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": []}"
validated,2,342.1967680675857,2688.0893438591947,21765.157191813047,62.604216120224464,0.2539999485015869,6,"{""1"": [], ""2"": [1, 20, 23, 27, 37, 43], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": []}"
validated,3,776.1942981020334,2157.501480402698,21765.157191813047,27.040861991686448,0.2590000629425049,6,"{""1"": [], ""2"": [8, 20, 23, 27, 37, 43], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": []}"
validated,4,3292.5415063197706,0.0,21646.064585742173,5.5742723498532305,0.2690000534057617,6,"{""1"": [], ""2"": [20, 23], ""3"": [8, 27], ""4"": [], ""5"": [43], ""6"": [], ""7"": [37]}"
validated,5,6030.387112513856,58.79531538890565,21587.7849069949,2.579834014668374,0.5230000019073486,12,"{""1"": [], ""2"": [20, 23], ""3"": [5, 8, 9, 22, 24, 25, 27, 54], ""4"": [], ""5"": [43], ""6"": [], ""7"": [37]}"
validated,6,6247.011070140805,40.693066393647136,21564.91902482856,2.452037907841021,0.6099998950958252,12,"{""1"": [], ""2"": [9, 20, 23, 25], ""3"": [5, 8, 22, 24, 27], ""4"": [], ""5"": [43, 54], ""6"": [], ""7"": [37]}"
validated,7,6341.2511670073,2064.3746572712394,21513.538520796497,2.392633086783981,1.5230000019073486,17,"{""1"": [], ""2"": [9, 20, 23, 25], ""3"": [4, 5, 8, 22, 24, 26, 27, 35, 38, 50], ""4"": [], ""5"": [43, 54], ""6"": [], ""7"": [37]}"
validated,8,9502.026354596317,3378.087190674659,21484.03957116238,1.2609955781453002,3.803999900817871,27,"{""1"": [16], ""2"": [9, 19, 20, 23, 25, 33, 34], ""3"": [4, 5, 8, 15, 22, 24, 26, 27, 35, 38, 50], ""4"": [], ""5"": [11, 29, 43, 54], ""6"": [40], ""7"": [6, 13, 37]}"
validated,9,12696.932263289476,2258.1401425782833,21484.03957116238,0.6920653844298268,5.015000104904175,31,"{""1"": [16, 27], ""2"": [9, 19, 20, 23, 33, 34], ""3"": [4, 5, 8, 15, 22, 24, 26, 35, 38, 50], ""4"": [], ""5"": [7, 11, 14, 25, 29, 43, 54], ""6"": [21, 40], ""7"": [6, 12, 13, 37]}"
validated,10,13864.901430638172,3687.7310141981425,21484.03957116238,0.5495270326039031,7.119999885559082,38,"{""1"": [16, 27, 45], ""2"": [9, 19, 20, 23, 33, 34, 36, 39], ""3"": [4, 5, 8, 15, 22, 24, 28, 35, 38, 50], ""4"": [], ""5"": [7, 11, 14, 25, 29, 31, 43, 54], ""6"": [21, 26, 40], ""7"": [6, 12, 13, 18, 37, 48]}"
validated,11,15304.012654617709,2871.7457903229615,21484.03957116238,0.40381742069979004,9.513000011444092,40,"{""1"": [16, 27, 45], ""2"": [9, 19, 20, 23, 33, 36, 39], ""3"": [4, 5, 8, 15, 22, 35, 38, 42, 49, 50], ""4"": [], ""5"": [7, 11, 14, 25, 29, 31, 43, 54], ""6"": [10, 21, 24, 26, 34, 40], ""7"": [6, 12, 13, 18, 37, 48]}"
validated,12,15460.666003962711,2911.6849282143867,21450.326042918976,0.3874128085698934,18.41000008583069,41,"{""1"": [16, 27, 45], ""2"": [9, 19, 20, 23, 33, 36, 39], ""3"": [4, 5, 8, 15, 22, 35, 38, 42, 49, 50], ""4"": [], ""5"": [7, 11, 14, 25, 29, 31, 43, 54], ""6"": [10, 21, 24, 26, 34, 40], ""7"": [6, 12, 13, 18, 37, 48, 51]}"
validated,13,15652.352254249228,4502.96864843271,21413.131934009438,0.368045619353877,18.77900004386902,47,"{""1"": [16, 19, 27, 45, 46, 51], ""2"": [1, 9, 20, 23, 33, 34, 36], ""3"": [2, 5, 8, 15, 22, 35, 38, 39, 42, 49], ""4"": [], ""5"": [7, 11, 14, 25, 29, 31, 43, 50, 54], ""6"": [4, 21, 24, 26, 30, 40, 47], ""7"": [6, 10, 12, 13, 18, 37, 41, 48]}"
