dataset,status_code,status_text,gurobi_runtime_sec,wall_clock_time_sec,sol_count,mip_gap,best_objective,obj_bound
exp_3f_20j_seed1,9,TIME_LIMIT,1800.2039999961853,1800.404899597168,10,0.314542577206478,5193.737504220095,6827.389084131424
