var_type,var_name,index_1,index_2,index_3,index_4,value
o,"o[8,2,2]",8,2,2,,49.03855649214991
o,"o[8,2,3]",8,2,3,,66.27000971911289
o,"o[8,3,1]",8,3,1,,0.0
o,"o[8,3,2]",8,3,2,,0.0
o,"o[8,3,3]",8,3,3,,0.0
o,"o[9,1,1]",9,1,1,,0.0
o,"o[9,1,2]",9,1,2,,0.0
o,"o[9,1,3]",9,1,3,,0.0
o,"o[9,1,4]",9,1,4,,0.0
o,"o[9,2,1]",9,2,1,,0.0
o,"o[9,2,2]",9,2,2,,0.0
o,"o[9,2,3]",9,2,3,,0.0
o,"o[9,3,1]",9,3,1,,29.59328950945244
o,"o[9,3,2]",9,3,2,,40.87218123599145
o,"o[9,3,3]",9,3,3,,53.25637521147032
o,"o[10,1,1]",10,1,1,,0.0
o,"o[10,1,2]",10,1,2,,0.0
o,"o[10,1,3]",10,1,3,,0.0
o,"o[10,1,4]",10,1,4,,0.0
o,"o[10,2,1]",10,2,1,,0.0
o,"o[10,2,2]",10,2,2,,0.0
o,"o[10,2,3]",10,2,3,,0.0
o,"o[10,3,1]",10,3,1,,0.0
o,"o[10,3,2]",10,3,2,,0.0
o,"o[10,3,3]",10,3,3,,0.0
o,"o[11,1,1]",11,1,1,,0.0
o,"o[11,1,2]",11,1,2,,0.0
o,"o[11,1,3]",11,1,3,,0.0
o,"o[11,1,4]",11,1,4,,0.0
o,"o[11,2,1]",11,2,1,,0.0
o,"o[11,2,2]",11,2,2,,0.0
o,"o[11,2,3]",11,2,3,,0.0
o,"o[11,3,1]",11,3,1,,0.0
o,"o[11,3,2]",11,3,2,,0.0
o,"o[11,3,3]",11,3,3,,0.0
o,"o[12,1,1]",12,1,1,,0.0
o,"o[12,1,2]",12,1,2,,0.0
o,"o[12,1,3]",12,1,3,,0.0
o,"o[12,1,4]",12,1,4,,0.0
o,"o[12,2,1]",12,2,1,,49.58754795567023
o,"o[12,2,2]",12,2,2,,66.2700097191129
o,"o[12,2,3]",12,2,3,,84.69746071385542
o,"o[12,3,1]",12,3,1,,0.0
o,"o[12,3,2]",12,3,2,,0.0
o,"o[12,3,3]",12,3,3,,0.0
o,"o[13,1,1]",13,1,1,,0.0
o,"o[13,1,2]",13,1,2,,0.0
o,"o[13,1,3]",13,1,3,,0.0
o,"o[13,1,4]",13,1,4,,0.0
o,"o[13,2,1]",13,2,1,,0.0
o,"o[13,2,2]",13,2,2,,0.0
o,"o[13,2,3]",13,2,3,,0.0
o,"o[13,3,1]",13,3,1,,11.455581015551303
o,"o[13,3,2]",13,3,2,,20.497097564558786
o,"o[13,3,3]",13,3,3,,29.61639273645914
o,"o[14,1,1]",14,1,1,,0.0
o,"o[14,1,2]",14,1,2,,0.0
o,"o[14,1,3]",14,1,3,,0.0
o,"o[14,1,4]",14,1,4,,0.0
o,"o[14,2,1]",14,2,1,,0.0
o,"o[14,2,2]",14,2,2,,0.0
o,"o[14,2,3]",14,2,3,,0.0
o,"o[14,3,1]",14,3,1,,0.0
o,"o[14,3,2]",14,3,2,,0.0
o,"o[14,3,3]",14,3,3,,0.0
o,"o[15,1,1]",15,1,1,,0.0
o,"o[15,1,2]",15,1,2,,0.0
o,"o[15,1,3]",15,1,3,,0.0
o,"o[15,1,4]",15,1,4,,0.0
o,"o[15,2,1]",15,2,1,,0.0
o,"o[15,2,2]",15,2,2,,0.0
o,"o[15,2,3]",15,2,3,,0.0
o,"o[15,3,1]",15,3,1,,0.0
o,"o[15,3,2]",15,3,2,,0.0
o,"o[15,3,3]",15,3,3,,0.0
o,"o[16,1,1]",16,1,1,,38.52868945144062
o,"o[16,1,2]",16,1,2,,47.30741978293497
o,"o[16,1,3]",16,1,3,,56.34870228798848
o,"o[16,1,4]",16,1,4,,65.7699868672176
o,"o[16,2,1]",16,2,1,,0.0
o,"o[16,2,2]",16,2,2,,0.0
o,"o[16,2,3]",16,2,3,,0.0
o,"o[16,3,1]",16,3,1,,0.0
o,"o[16,3,2]",16,3,2,,0.0
o,"o[16,3,3]",16,3,3,,0.0
o,"o[17,1,1]",17,1,1,,0.0
o,"o[17,1,2]",17,1,2,,0.0
o,"o[17,1,3]",17,1,3,,0.0
o,"o[17,1,4]",17,1,4,,0.0
o,"o[17,2,1]",17,2,1,,0.0
o,"o[17,2,2]",17,2,2,,0.0
o,"o[17,2,3]",17,2,3,,0.0
o,"o[17,3,1]",17,3,1,,20.41103034178805
o,"o[17,3,2]",17,3,2,,29.593289509452404
o,"o[17,3,3]",17,3,3,,43.247178688242755
o,"o[18,1,1]",18,1,1,,0.0
o,"o[18,1,2]",18,1,2,,0.0
o,"o[18,1,3]",18,1,3,,0.0
o,"o[18,1,4]",18,1,4,,0.0
o,"o[18,2,1]",18,2,1,,0.0
o,"o[18,2,2]",18,2,2,,0.0
o,"o[18,2,3]",18,2,3,,0.0
o,"o[18,3,1]",18,3,1,,0.0
o,"o[18,3,2]",18,3,2,,0.0
o,"o[18,3,3]",18,3,3,,0.0
o,"o[19,1,1]",19,1,1,,0.0
o,"o[19,1,2]",19,1,2,,0.0
o,"o[19,1,3]",19,1,3,,0.0
o,"o[19,1,4]",19,1,4,,0.0
o,"o[19,2,1]",19,2,1,,0.0
o,"o[19,2,2]",19,2,2,,0.0
o,"o[19,2,3]",19,2,3,,0.0
o,"o[19,3,1]",19,3,1,,49.396543617783614
o,"o[19,3,2]",19,3,2,,62.25942586055576
o,"o[19,3,3]",19,3,3,,75.06236722336666
o,"o[20,1,1]",20,1,1,,0.0
o,"o[20,1,2]",20,1,2,,0.0
o,"o[20,1,3]",20,1,3,,0.0
o,"o[20,1,4]",20,1,4,,0.0
o,"o[20,2,1]",20,2,1,,18.581704089175304
o,"o[20,2,2]",20,2,2,,29.61924814612899
o,"o[20,2,3]",20,2,3,,41.32889726886659
o,"o[20,3,1]",20,3,1,,0.0
o,"o[20,3,2]",20,3,2,,0.0
o,"o[20,3,3]",20,3,3,,0.0
delta,"delta[1,2,1,1]",1,2,1,1,1.0
delta,"delta[1,2,1,2]",1,2,1,2,1.0
delta,"delta[1,2,1,3]",1,2,1,3,1.0
delta,"delta[1,2,1,4]",1,2,1,4,1.0
delta,"delta[1,2,2,1]",1,2,2,1,0.0
delta,"delta[1,2,2,2]",1,2,2,2,0.0
delta,"delta[1,2,2,3]",1,2,2,3,0.0
delta,"delta[1,2,3,1]",1,2,3,1,0.0
delta,"delta[1,2,3,2]",1,2,3,2,0.0
delta,"delta[1,2,3,3]",1,2,3,3,0.0
delta,"delta[1,3,1,1]",1,3,1,1,1.0
delta,"delta[1,3,1,2]",1,3,1,2,1.0
delta,"delta[1,3,1,3]",1,3,1,3,1.0
delta,"delta[1,3,1,4]",1,3,1,4,1.0
delta,"delta[1,3,2,1]",1,3,2,1,0.0
delta,"delta[1,3,2,2]",1,3,2,2,0.0
delta,"delta[1,3,2,3]",1,3,2,3,0.0
delta,"delta[1,3,3,1]",1,3,3,1,0.0
delta,"delta[1,3,3,2]",1,3,3,2,0.0
delta,"delta[1,3,3,3]",1,3,3,3,0.0
delta,"delta[1,4,1,1]",1,4,1,1,1.0
delta,"delta[1,4,1,2]",1,4,1,2,1.0
delta,"delta[1,4,1,3]",1,4,1,3,1.0
delta,"delta[1,4,1,4]",1,4,1,4,1.0
delta,"delta[1,4,2,1]",1,4,2,1,0.0
delta,"delta[1,4,2,2]",1,4,2,2,0.0
delta,"delta[1,4,2,3]",1,4,2,3,0.0
delta,"delta[1,4,3,1]",1,4,3,1,0.0
delta,"delta[1,4,3,2]",1,4,3,2,0.0
delta,"delta[1,4,3,3]",1,4,3,3,0.0
delta,"delta[1,5,1,1]",1,5,1,1,0.0
delta,"delta[1,5,1,2]",1,5,1,2,0.0
delta,"delta[1,5,1,3]",1,5,1,3,0.0
delta,"delta[1,5,1,4]",1,5,1,4,0.0
delta,"delta[1,5,2,1]",1,5,2,1,0.0
delta,"delta[1,5,2,2]",1,5,2,2,0.0
delta,"delta[1,5,2,3]",1,5,2,3,0.0
delta,"delta[1,5,3,1]",1,5,3,1,0.0
delta,"delta[1,5,3,2]",1,5,3,2,0.0
delta,"delta[1,5,3,3]",1,5,3,3,0.0
delta,"delta[1,6,1,1]",1,6,1,1,0.0
delta,"delta[1,6,1,2]",1,6,1,2,0.0
delta,"delta[1,6,1,3]",1,6,1,3,0.0
delta,"delta[1,6,1,4]",1,6,1,4,0.0
delta,"delta[1,6,2,1]",1,6,2,1,0.0
delta,"delta[1,6,2,2]",1,6,2,2,0.0
delta,"delta[1,6,2,3]",1,6,2,3,0.0
delta,"delta[1,6,3,1]",1,6,3,1,0.0
delta,"delta[1,6,3,2]",1,6,3,2,0.0
delta,"delta[1,6,3,3]",1,6,3,3,0.0
delta,"delta[1,7,1,1]",1,7,1,1,1.0
delta,"delta[1,7,1,2]",1,7,1,2,0.0
delta,"delta[1,7,1,3]",1,7,1,3,1.0
delta,"delta[1,7,1,4]",1,7,1,4,0.0
delta,"delta[1,7,2,1]",1,7,2,1,0.0
delta,"delta[1,7,2,2]",1,7,2,2,0.0
delta,"delta[1,7,2,3]",1,7,2,3,0.0
delta,"delta[1,7,3,1]",1,7,3,1,0.0
delta,"delta[1,7,3,2]",1,7,3,2,0.0
delta,"delta[1,7,3,3]",1,7,3,3,0.0
delta,"delta[1,8,1,1]",1,8,1,1,1.0
delta,"delta[1,8,1,2]",1,8,1,2,1.0
delta,"delta[1,8,1,3]",1,8,1,3,1.0
delta,"delta[1,8,1,4]",1,8,1,4,1.0
delta,"delta[1,8,2,1]",1,8,2,1,0.0
delta,"delta[1,8,2,2]",1,8,2,2,0.0
delta,"delta[1,8,2,3]",1,8,2,3,0.0
delta,"delta[1,8,3,1]",1,8,3,1,0.0
delta,"delta[1,8,3,2]",1,8,3,2,0.0
delta,"delta[1,8,3,3]",1,8,3,3,0.0
delta,"delta[1,9,1,1]",1,9,1,1,0.0
delta,"delta[1,9,1,2]",1,9,1,2,0.0
delta,"delta[1,9,1,3]",1,9,1,3,0.0
delta,"delta[1,9,1,4]",1,9,1,4,0.0
delta,"delta[1,9,2,1]",1,9,2,1,0.0
delta,"delta[1,9,2,2]",1,9,2,2,0.0
delta,"delta[1,9,2,3]",1,9,2,3,0.0
delta,"delta[1,9,3,1]",1,9,3,1,0.0
delta,"delta[1,9,3,2]",1,9,3,2,0.0
delta,"delta[1,9,3,3]",1,9,3,3,0.0
delta,"delta[1,10,1,1]",1,10,1,1,1.0
delta,"delta[1,10,1,2]",1,10,1,2,1.0
delta,"delta[1,10,1,3]",1,10,1,3,1.0
delta,"delta[1,10,1,4]",1,10,1,4,1.0
delta,"delta[1,10,2,1]",1,10,2,1,0.0
delta,"delta[1,10,2,2]",1,10,2,2,0.0
delta,"delta[1,10,2,3]",1,10,2,3,0.0
delta,"delta[1,10,3,1]",1,10,3,1,0.0
delta,"delta[1,10,3,2]",1,10,3,2,0.0
delta,"delta[1,10,3,3]",1,10,3,3,0.0
delta,"delta[1,11,1,1]",1,11,1,1,1.0
delta,"delta[1,11,1,2]",1,11,1,2,1.0
delta,"delta[1,11,1,3]",1,11,1,3,1.0
delta,"delta[1,11,1,4]",1,11,1,4,1.0
delta,"delta[1,11,2,1]",1,11,2,1,0.0
delta,"delta[1,11,2,2]",1,11,2,2,0.0
delta,"delta[1,11,2,3]",1,11,2,3,0.0
delta,"delta[1,11,3,1]",1,11,3,1,0.0
delta,"delta[1,11,3,2]",1,11,3,2,0.0
delta,"delta[1,11,3,3]",1,11,3,3,0.0
delta,"delta[1,12,1,1]",1,12,1,1,0.0
delta,"delta[1,12,1,2]",1,12,1,2,0.0
delta,"delta[1,12,1,3]",1,12,1,3,0.0
delta,"delta[1,12,1,4]",1,12,1,4,0.0
delta,"delta[1,12,2,1]",1,12,2,1,0.0
delta,"delta[1,12,2,2]",1,12,2,2,0.0
delta,"delta[1,12,2,3]",1,12,2,3,0.0
delta,"delta[1,12,3,1]",1,12,3,1,0.0
delta,"delta[1,12,3,2]",1,12,3,2,0.0
delta,"delta[1,12,3,3]",1,12,3,3,0.0
delta,"delta[1,13,1,1]",1,13,1,1,1.0
delta,"delta[1,13,1,2]",1,13,1,2,1.0
delta,"delta[1,13,1,3]",1,13,1,3,1.0
delta,"delta[1,13,1,4]",1,13,1,4,1.0
delta,"delta[1,13,2,1]",1,13,2,1,0.0
delta,"delta[1,13,2,2]",1,13,2,2,0.0
delta,"delta[1,13,2,3]",1,13,2,3,0.0
delta,"delta[1,13,3,1]",1,13,3,1,0.0
delta,"delta[1,13,3,2]",1,13,3,2,0.0
delta,"delta[1,13,3,3]",1,13,3,3,0.0
delta,"delta[1,14,1,1]",1,14,1,1,0.0
delta,"delta[1,14,1,2]",1,14,1,2,0.0
delta,"delta[1,14,1,3]",1,14,1,3,0.0
delta,"delta[1,14,1,4]",1,14,1,4,0.0
delta,"delta[1,14,2,1]",1,14,2,1,0.0
delta,"delta[1,14,2,2]",1,14,2,2,0.0
delta,"delta[1,14,2,3]",1,14,2,3,0.0
delta,"delta[1,14,3,1]",1,14,3,1,0.0
delta,"delta[1,14,3,2]",1,14,3,2,0.0
delta,"delta[1,14,3,3]",1,14,3,3,0.0
delta,"delta[1,15,1,1]",1,15,1,1,0.0
delta,"delta[1,15,1,2]",1,15,1,2,0.0
delta,"delta[1,15,1,3]",1,15,1,3,0.0
delta,"delta[1,15,1,4]",1,15,1,4,0.0
delta,"delta[1,15,2,1]",1,15,2,1,0.0
delta,"delta[1,15,2,2]",1,15,2,2,0.0
delta,"delta[1,15,2,3]",1,15,2,3,0.0
delta,"delta[1,15,3,1]",1,15,3,1,0.0
delta,"delta[1,15,3,2]",1,15,3,2,0.0
delta,"delta[1,15,3,3]",1,15,3,3,0.0
delta,"delta[1,16,1,1]",1,16,1,1,0.0
delta,"delta[1,16,1,2]",1,16,1,2,0.0
delta,"delta[1,16,1,3]",1,16,1,3,0.0
delta,"delta[1,16,1,4]",1,16,1,4,0.0
delta,"delta[1,16,2,1]",1,16,2,1,0.0
delta,"delta[1,16,2,2]",1,16,2,2,0.0
delta,"delta[1,16,2,3]",1,16,2,3,0.0
delta,"delta[1,16,3,1]",1,16,3,1,0.0
delta,"delta[1,16,3,2]",1,16,3,2,0.0
delta,"delta[1,16,3,3]",1,16,3,3,0.0
delta,"delta[1,17,1,1]",1,17,1,1,0.0
delta,"delta[1,17,1,2]",1,17,1,2,0.0
delta,"delta[1,17,1,3]",1,17,1,3,0.0
delta,"delta[1,17,1,4]",1,17,1,4,0.0
delta,"delta[1,17,2,1]",1,17,2,1,0.0
delta,"delta[1,17,2,2]",1,17,2,2,0.0
delta,"delta[1,17,2,3]",1,17,2,3,0.0
delta,"delta[1,17,3,1]",1,17,3,1,0.0
delta,"delta[1,17,3,2]",1,17,3,2,0.0
delta,"delta[1,17,3,3]",1,17,3,3,0.0
delta,"delta[1,18,1,1]",1,18,1,1,1.0
delta,"delta[1,18,1,2]",1,18,1,2,1.0
delta,"delta[1,18,1,3]",1,18,1,3,1.0
delta,"delta[1,18,1,4]",1,18,1,4,1.0
delta,"delta[1,18,2,1]",1,18,2,1,0.0
delta,"delta[1,18,2,2]",1,18,2,2,0.0
delta,"delta[1,18,2,3]",1,18,2,3,0.0
delta,"delta[1,18,3,1]",1,18,3,1,0.0
delta,"delta[1,18,3,2]",1,18,3,2,0.0
delta,"delta[1,18,3,3]",1,18,3,3,0.0
delta,"delta[1,19,1,1]",1,19,1,1,0.0
delta,"delta[1,19,1,2]",1,19,1,2,0.0
delta,"delta[1,19,1,3]",1,19,1,3,0.0
delta,"delta[1,19,1,4]",1,19,1,4,0.0
delta,"delta[1,19,2,1]",1,19,2,1,0.0
delta,"delta[1,19,2,2]",1,19,2,2,0.0
delta,"delta[1,19,2,3]",1,19,2,3,0.0
delta,"delta[1,19,3,1]",1,19,3,1,0.0
delta,"delta[1,19,3,2]",1,19,3,2,0.0
delta,"delta[1,19,3,3]",1,19,3,3,0.0
delta,"delta[1,20,1,1]",1,20,1,1,0.0
delta,"delta[1,20,1,2]",1,20,1,2,0.0
delta,"delta[1,20,1,3]",1,20,1,3,0.0
delta,"delta[1,20,1,4]",1,20,1,4,0.0
delta,"delta[1,20,2,1]",1,20,2,1,0.0
delta,"delta[1,20,2,2]",1,20,2,2,0.0
delta,"delta[1,20,2,3]",1,20,2,3,0.0
delta,"delta[1,20,3,1]",1,20,3,1,0.0
delta,"delta[1,20,3,2]",1,20,3,2,0.0
delta,"delta[1,20,3,3]",1,20,3,3,0.0
delta,"delta[2,1,1,1]",2,1,1,1,0.0
delta,"delta[2,1,1,2]",2,1,1,2,0.0
delta,"delta[2,1,1,3]",2,1,1,3,0.0
delta,"delta[2,1,1,4]",2,1,1,4,0.0
delta,"delta[2,1,2,1]",2,1,2,1,0.0
delta,"delta[2,1,2,2]",2,1,2,2,0.0
delta,"delta[2,1,2,3]",2,1,2,3,0.0
delta,"delta[2,1,3,1]",2,1,3,1,1.0
delta,"delta[2,1,3,2]",2,1,3,2,1.0
delta,"delta[2,1,3,3]",2,1,3,3,1.0
delta,"delta[2,3,1,1]",2,3,1,1,0.0
delta,"delta[2,3,1,2]",2,3,1,2,0.0
delta,"delta[2,3,1,3]",2,3,1,3,0.0
delta,"delta[2,3,1,4]",2,3,1,4,0.0
delta,"delta[2,3,2,1]",2,3,2,1,0.0
delta,"delta[2,3,2,2]",2,3,2,2,0.0
delta,"delta[2,3,2,3]",2,3,2,3,0.0
delta,"delta[2,3,3,1]",2,3,3,1,1.0
delta,"delta[2,3,3,2]",2,3,3,2,1.0
delta,"delta[2,3,3,3]",2,3,3,3,1.0
delta,"delta[2,4,1,1]",2,4,1,1,1.0
delta,"delta[2,4,1,2]",2,4,1,2,1.0
delta,"delta[2,4,1,3]",2,4,1,3,1.0
delta,"delta[2,4,1,4]",2,4,1,4,1.0
delta,"delta[2,4,2,1]",2,4,2,1,0.0
delta,"delta[2,4,2,2]",2,4,2,2,0.0
delta,"delta[2,4,2,3]",2,4,2,3,0.0
delta,"delta[2,4,3,1]",2,4,3,1,0.0
delta,"delta[2,4,3,2]",2,4,3,2,1.0
delta,"delta[2,4,3,3]",2,4,3,3,0.0
delta,"delta[2,5,1,1]",2,5,1,1,0.0
delta,"delta[2,5,1,2]",2,5,1,2,0.0
delta,"delta[2,5,1,3]",2,5,1,3,0.0
delta,"delta[2,5,1,4]",2,5,1,4,0.0
delta,"delta[2,5,2,1]",2,5,2,1,0.0
delta,"delta[2,5,2,2]",2,5,2,2,0.0
delta,"delta[2,5,2,3]",2,5,2,3,0.0
delta,"delta[2,5,3,1]",2,5,3,1,1.0
delta,"delta[2,5,3,2]",2,5,3,2,1.0
delta,"delta[2,5,3,3]",2,5,3,3,1.0
delta,"delta[2,6,1,1]",2,6,1,1,0.0
delta,"delta[2,6,1,2]",2,6,1,2,0.0
delta,"delta[2,6,1,3]",2,6,1,3,0.0
delta,"delta[2,6,1,4]",2,6,1,4,0.0
delta,"delta[2,6,2,1]",2,6,2,1,0.0
delta,"delta[2,6,2,2]",2,6,2,2,0.0
delta,"delta[2,6,2,3]",2,6,2,3,0.0
delta,"delta[2,6,3,1]",2,6,3,1,1.0
delta,"delta[2,6,3,2]",2,6,3,2,1.0
delta,"delta[2,6,3,3]",2,6,3,3,1.0
delta,"delta[2,7,1,1]",2,7,1,1,0.0
delta,"delta[2,7,1,2]",2,7,1,2,0.0
delta,"delta[2,7,1,3]",2,7,1,3,0.0
delta,"delta[2,7,1,4]",2,7,1,4,0.0
delta,"delta[2,7,2,1]",2,7,2,1,0.0
delta,"delta[2,7,2,2]",2,7,2,2,0.0
delta,"delta[2,7,2,3]",2,7,2,3,0.0
delta,"delta[2,7,3,1]",2,7,3,1,0.0
delta,"delta[2,7,3,2]",2,7,3,2,0.0
delta,"delta[2,7,3,3]",2,7,3,3,0.0
delta,"delta[2,8,1,1]",2,8,1,1,1.0
delta,"delta[2,8,1,2]",2,8,1,2,1.0
delta,"delta[2,8,1,3]",2,8,1,3,1.0
delta,"delta[2,8,1,4]",2,8,1,4,1.0
delta,"delta[2,8,2,1]",2,8,2,1,0.0
delta,"delta[2,8,2,2]",2,8,2,2,0.0
delta,"delta[2,8,2,3]",2,8,2,3,0.0
delta,"delta[2,8,3,1]",2,8,3,1,1.0
delta,"delta[2,8,3,2]",2,8,3,2,1.0
delta,"delta[2,8,3,3]",2,8,3,3,1.0
delta,"delta[2,9,1,1]",2,9,1,1,0.0
delta,"delta[2,9,1,2]",2,9,1,2,0.0
delta,"delta[2,9,1,3]",2,9,1,3,0.0
delta,"delta[2,9,1,4]",2,9,1,4,0.0
delta,"delta[2,9,2,1]",2,9,2,1,0.0
delta,"delta[2,9,2,2]",2,9,2,2,0.0
delta,"delta[2,9,2,3]",2,9,2,3,0.0
delta,"delta[2,9,3,1]",2,9,3,1,0.0
delta,"delta[2,9,3,2]",2,9,3,2,1.0
delta,"delta[2,9,3,3]",2,9,3,3,0.0
delta,"delta[2,10,1,1]",2,10,1,1,1.0
delta,"delta[2,10,1,2]",2,10,1,2,1.0
delta,"delta[2,10,1,3]",2,10,1,3,1.0
delta,"delta[2,10,1,4]",2,10,1,4,1.0
