record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": []}"
validated,2,9592.784148121105,4736.8822218000005,14689.464578685169,0.5313035665002769,0.17199993133544922,30,"{""1"": [29, 33], ""2"": [3, 5, 9, 24, 32, 39, 40, 42, 43], ""3"": [15, 16], ""4"": [6, 8, 11, 19, 21, 23, 27, 31, 36, 37], ""5"": [12, 13, 22, 26, 30, 44, 45]}"
validated,3,11473.952544677486,2805.1261482,14614.26016033168,0.2736901345396372,0.6159999370574951,30,"{""1"": [29, 33], ""2"": [3, 5, 9, 22, 24, 32, 39, 40, 43], ""3"": [15, 16], ""4"": [1, 6, 8, 19, 21, 23, 27, 31, 36, 42], ""5"": [11, 13, 25, 26, 30, 44, 45]}"
validated,4,11825.928915353434,2390.9529873,14597.232514785675,0.23434130369533154,1.7860000133514404,30,"{""1"": [29, 33], ""2"": [3, 5, 9, 24, 32, 39, 40, 43, 45], ""3"": [15, 16], ""4"": [1, 6, 8, 19, 21, 23, 27, 31, 36, 42], ""5"": [11, 13, 22, 25, 26, 30, 44]}"
validated,5,11902.7800113478,2160.3279195,14508.019921384,0.2188765908092422,20.59999990463257,30,"{""1"": [26, 29, 33], ""2"": [3, 5, 9, 22, 24, 32, 39, 40, 43], ""3"": [15, 16], ""4"": [6, 8, 19, 21, 23, 27, 31, 36, 37, 42], ""5"": [11, 13, 25, 30, 44, 45]}"
validated,6,12206.959817210012,1988.4878781,14508.019921384,0.18850394681645738,20.710000038146973,29,"{""1"": [29, 33], ""2"": [3, 5, 9, 24, 32, 39, 40, 43, 45], ""3"": [15], ""4"": [6, 8, 16, 19, 21, 23, 27, 31, 36, 42], ""5"": [11, 13, 22, 25, 26, 30, 44]}"
validated,7,12590.042018251439,550.4302305,14508.019921384,0.15234086592817733,29.23300004005432,27,"{""1"": [29, 33], ""2"": [3, 5, 9, 24, 32, 39, 40, 43], ""3"": [15], ""4"": [6, 8, 11, 16, 19, 21, 23, 27, 36, 42], ""5"": [2, 13, 22, 26, 30, 44]}"
validated,8,12641.689138307609,1231.6761969,14392.495494584005,0.13849465345346906,40.5699999332428,29,"{""1"": [26, 29], ""2"": [3, 5, 9, 14, 24, 32, 39, 40, 43], ""3"": [15], ""4"": [6, 7, 8, 11, 16, 19, 21, 23, 33, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,9,13051.72033715679,492.6734064,14354.1981993228,0.0997935772848274,43.49000000953674,29,"{""1"": [26, 29], ""2"": [3, 5, 9, 14, 24, 32, 39, 40, 43], ""3"": [15, 16], ""4"": [6, 7, 8, 11, 19, 21, 23, 33, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,10,13175.360918984976,664.8570462,14275.481585229545,0.08349833245625594,74.29099988937378,29,"{""1"": [26, 29], ""2"": [3, 5, 9, 14, 24, 32, 39, 40, 43], ""3"": [15, 16], ""4"": [6, 8, 11, 19, 21, 23, 31, 33, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,11,13182.0336325276,558.9999171,14199.212619589785,0.07716404125629174,124.82500004768372,27,"{""1"": [29, 33], ""2"": [3, 5, 22, 24, 32, 39, 40, 43], ""3"": [15], ""4"": [6, 8, 11, 16, 19, 21, 23, 31, 36, 37], ""5"": [12, 13, 25, 26, 30, 44]}"
validated,12,13226.479647978938,591.1843220999999,14152.260874702557,0.06999453001578404,193.94400000572205,27,"{""1"": [29, 33], ""2"": [3, 5, 22, 24, 32, 39, 40, 43], ""3"": [15], ""4"": [6, 8, 11, 16, 19, 21, 23, 31, 36, 42], ""5"": [12, 13, 25, 26, 30, 44]}"
validated,13,13261.637751017523,574.0232976,14152.260874702557,0.06715785338177405,195.43299984931946,27,"{""1"": [29, 33], ""2"": [3, 5, 24, 26, 32, 39, 40, 43], ""3"": [15], ""4"": [6, 8, 11, 16, 19, 21, 23, 31, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
