record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0010001659393310547,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": []}"
validated,2,7677.416124346342,3772.5089556000003,44546.84123962864,4.802322098754465,0.08000016212463379,25,"{""1"": [3, 6, 7, 15, 18], ""2"": [2, 8, 9, 16, 30], ""3"": [4, 5, 19], ""4"": [11, 12, 13, 25, 35], ""5"": [1, 10, 14, 20, 22, 24, 28]}"
validated,3,11936.914000367033,3096.4052534999996,17454.89201326161,0.46226168779677174,0.17400002479553223,28,"{""1"": [10, 17, 23, 34], ""2"": [2, 8, 9, 16, 30, 31], ""3"": [3, 6, 11, 22, 27], ""4"": [12, 18, 21, 26, 32, 35], ""5"": [4, 5, 7, 13, 14, 19, 24]}"
validated,4,13525.484118847557,3488.9008257,17233.079128163285,0.27411920909723675,0.48800015449523926,30,"{""1"": [6, 10, 15, 18, 23, 34, 35], ""2"": [2, 8, 9, 30, 31], ""3"": [3, 11, 22, 27], ""4"": [5, 12, 20, 21, 25, 26, 29, 32], ""5"": [4, 7, 13, 17, 19, 24]}"
validated,5,13619.137803967273,3469.0068954,17128.356740341063,0.2576682156304748,0.6449999809265137,30,"{""1"": [10, 15, 18, 23, 29, 34], ""2"": [2, 8, 9, 30, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 7, 12, 20, 21, 25, 26, 32, 35], ""5"": [4, 13, 17, 19, 22, 24]}"
validated,6,14200.830551878094,2871.3006729,17043.275326780615,0.20016045994764722,1.3389999866485596,30,"{""1"": [10, 15, 18, 23, 29, 34, 35], ""2"": [2, 8, 9, 30, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 7, 12, 20, 21, 25, 26, 32], ""5"": [4, 13, 17, 19, 22, 24]}"
validated,7,14467.077945392051,2315.8439931000003,17042.81342307099,0.17804116957145064,1.4650001525878906,29,"{""1"": [10, 15, 18, 23, 34, 35], ""2"": [8, 9, 16, 21, 30, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 7, 12, 20, 26, 29, 32], ""5"": [4, 13, 17, 19, 22, 24]}"
validated,8,14634.714467475202,2119.5987867,16941.559975608798,0.15762832361782156,3.3340001106262207,29,"{""1"": [6, 10, 18, 23, 29, 34], ""2"": [2, 8, 9, 16, 30], ""3"": [3, 11, 27, 31], ""4"": [5, 12, 20, 21, 25, 26, 32, 35], ""5"": [4, 7, 13, 17, 19, 22]}"
validated,9,15281.702020402861,1643.5466406,16939.965192344825,0.10851298956935482,4.235000133514404,30,"{""1"": [6, 15, 18, 23, 29, 34, 35], ""2"": [2, 8, 9, 16, 30, 31], ""3"": [3, 11, 26, 27], ""4"": [5, 7, 12, 20, 21, 25, 32], ""5"": [4, 10, 13, 17, 19, 22]}"
validated,10,15627.703331436365,319.2077526,16939.965192344825,0.08397023113874585,4.3440001010894775,29,"{""1"": [10, 15, 18, 23, 34, 35], ""2"": [2, 8, 9, 16, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 12, 20, 26, 29, 30, 32], ""5"": [4, 7, 13, 14, 19, 22, 25]}"
validated,11,15682.186031326226,319.2077526,16936.5670232026,0.07998763624986095,5.736000061035156,29,"{""1"": [10, 15, 18, 23, 34, 35], ""2"": [2, 8, 9, 16, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 12, 20, 26, 29, 30, 32], ""5"": [4, 7, 13, 19, 22, 25, 28]}"
validated,12,16019.088654051546,545.0768783999999,16856.823861438723,0.05229605912539208,8.871999979019165,30,"{""1"": [10, 15, 18, 23, 34, 35], ""2"": [2, 8, 9, 16, 30, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 12, 20, 25, 26, 29, 32], ""5"": [4, 7, 13, 19, 22, 24, 28]}"
validated,13,16110.099523487239,38.7817173,16856.823861438723,0.04635131749886581,8.962000131607056,29,"{""1"": [10, 15, 18, 23, 34, 35], ""2"": [2, 8, 9, 30, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 7, 12, 20, 26, 29, 32], ""5"": [4, 13, 19, 22, 24, 25, 28]}"
validated,14,16137.17903889588,591.530328,16330.528272428903,0.01198160056766973,18.819000005722046,28,"{""1"": [10, 15, 18, 23, 29, 34], ""2"": [2, 8, 9, 12, 30, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 21, 25, 26, 32, 35], ""5"": [4, 7, 13, 17, 19, 20]}"
validated,15,16141.653403517112,345.567912,16269.236283522556,0.007903953629536184,20.873000144958496,28,"{""1"": [10, 15, 18, 23, 34], ""2"": [2, 8, 9, 12, 30, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 7, 25, 26, 29, 32, 35], ""5"": [4, 13, 17, 19, 20, 24]}"
final_result,final,16141.653403517112,345.567912,16141.653403517119,4.507566500342563e-16,23.505000114440918,28,"{""1"": [10, 15, 18, 23, 34], ""2"": [2, 8, 9, 12, 30, 31], ""3"": [3, 6, 11, 27], ""4"": [5, 7, 25, 26, 29, 32, 35], ""5"": [4, 13, 17, 19, 20, 24]}"
