record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.002000093460083008,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": []}"
validated,2,13639.005243213942,2580.9110981999997,58760.943358494216,3.3083012514956396,0.3810000419616699,45,"{""1"": [2, 3, 5, 7, 13, 14, 25], ""2"": [4, 6, 8, 9, 44, 54], ""3"": [1, 10, 17, 18, 21, 22, 24, 26, 28, 33, 34], ""4"": [30, 40, 53], ""5"": [29, 39, 41], ""6"": [11, 12, 16, 19, 20, 23, 27, 31, 37, 43], ""7"": [15, 32, 35, 48, 52]}"
validated,3,16729.96623206903,2679.5347119000003,22249.54263759452,0.3299215508842587,0.562999963760376,45,"{""1"": [2, 4, 5, 7, 16, 17, 18, 25, 50], ""2"": [8, 15, 23, 27, 29], ""3"": [19, 21, 24, 26, 28, 30, 34, 36, 38, 45, 48], ""4"": [6, 9, 44], ""5"": [], ""6"": [11, 13, 14, 20, 31, 39, 43, 47, 54, 55], ""7"": [1, 22, 35, 37, 40, 41, 53]}"
validated,4,16894.95547625336,3408.0690213,22249.54263759452,0.3169340794574618,1.0069999694824219,47,"{""1"": [2, 4, 5, 7, 16, 17, 18, 25, 50], ""2"": [8, 15, 23, 27, 29], ""3"": [19, 21, 24, 26, 28, 30, 34, 36, 38, 45, 48], ""4"": [6, 9, 44, 51], ""5"": [], ""6"": [11, 12, 13, 14, 20, 31, 39, 43, 47, 54, 55], ""7"": [1, 22, 35, 37, 40, 41, 53]}"
validated,5,17107.762194943072,3164.1326313,21865.43995171903,0.2781005313589343,3.815999984741211,47,"{""1"": [2, 4, 5, 7, 16, 17, 18, 25, 50], ""2"": [8, 15, 23, 27, 29], ""3"": [12, 19, 21, 24, 26, 28, 30, 34, 36, 38, 45, 48], ""4"": [6, 9, 44, 51], ""5"": [], ""6"": [11, 13, 14, 20, 31, 39, 43, 47, 54, 55], ""7"": [1, 22, 35, 37, 40, 41, 53]}"
validated,6,17118.434494310502,2742.8376069,21865.43995171903,0.27730371366530304,4.003999948501587,46,"{""1"": [2, 4, 5, 7, 16, 17, 18, 25, 50], ""2"": [8, 15, 23, 27, 29], ""3"": [19, 21, 24, 26, 28, 30, 34, 36, 38, 45, 48], ""4"": [6, 9, 44, 51], ""5"": [], ""6"": [11, 13, 14, 20, 31, 39, 43, 47, 54, 55], ""7"": [1, 22, 35, 37, 40, 41, 53]}"
validated,7,17642.455425286043,1575.847098,21851.90209365755,0.23859755158220886,4.788000106811523,45,"{""1"": [2, 3, 4, 7, 16, 17, 18, 25, 50], ""2"": [5, 8, 15, 23, 54], ""3"": [19, 21, 24, 26, 28, 30, 34, 38, 45, 48], ""4"": [9, 10, 40, 44], ""5"": [], ""6"": [11, 12, 13, 14, 20, 31, 39, 43, 47, 55], ""7"": [1, 22, 35, 37, 41, 52, 53]}"
validated,8,18282.416220339608,1643.2520832,21840.007473469526,0.19459086863868771,5.982000112533569,44,"{""1"": [2, 3, 4, 7, 16, 17, 18, 25], ""2"": [5, 6, 8, 23, 29, 54], ""3"": [12, 19, 21, 24, 26, 28, 30, 34, 45, 46, 48], ""4"": [9, 51], ""5"": [], ""6"": [1, 11, 13, 14, 15, 20, 31, 39, 43, 55], ""7"": [22, 35, 37, 40, 41, 52, 53]}"
validated,9,18358.45655964152,1701.8604071999998,21840.007473469526,0.18964289849298693,6.138000011444092,45,"{""1"": [2, 3, 4, 7, 16, 17, 18, 25], ""2"": [5, 6, 8, 23, 29, 54], ""3"": [12, 19, 21, 24, 26, 28, 30, 34, 45, 46, 48], ""4"": [9, 10, 51], ""5"": [], ""6"": [1, 11, 13, 14, 15, 20, 31, 39, 43, 55], ""7"": [22, 35, 37, 40, 41, 52, 53]}"
validated,10,18419.233400605026,1696.0777979999998,21830.412623999702,0.18519659039027256,7.390000104904175,46,"{""1"": [2, 3, 4, 7, 16, 17, 18, 25, 50], ""2"": [8, 15, 23, 27, 29, 54], ""3"": [19, 21, 24, 26, 28, 30, 34, 36, 38, 45, 48], ""4"": [9, 51], ""5"": [], ""6"": [5, 11, 12, 13, 14, 20, 31, 39, 43, 47, 55], ""7"": [1, 22, 35, 37, 41, 52, 53]}"
validated,11,18832.289805470977,2252.8784289,21830.412623999702,0.15920118315393275,7.641000032424927,48,"{""1"": [2, 3, 4, 7, 16, 17, 18, 25, 50], ""2"": [6, 8, 15, 23, 27, 29, 54], ""3"": [19, 21, 24, 26, 28, 30, 34, 36, 38, 45, 48], ""4"": [9, 44, 51], ""5"": [], ""6"": [5, 11, 12, 13, 14, 20, 31, 39, 43, 47, 55], ""7"": [1, 22, 35, 37, 41, 52, 53]}"
validated,12,19489.827042277488,2027.4504795000003,21821.098144709093,0.11961476607127365,8.648000001907349,48,"{""1"": [2, 3, 4, 5, 7, 16, 17, 18, 25], ""2"": [6, 8, 15, 23, 27, 29, 54], ""3"": [19, 21, 24, 26, 28, 30, 34, 36, 38, 45, 48], ""4"": [9, 10, 44, 51], ""5"": [], ""6"": [11, 12, 13, 14, 31, 39, 41, 43, 47, 52, 55], ""7"": [1, 22, 35, 37, 40, 53]}"
validated,13,19749.905850975574,1632.7230075000002,21807.936739890923,0.10420459238866144,10.519000053405762,47,"{""1"": [2, 3, 4, 5, 7, 16, 17, 18, 25], ""2"": [6, 8, 15, 23, 27, 29, 54], ""3"": [19, 21, 24, 26, 28, 30, 34, 36, 38, 45, 48], ""4"": [9, 44, 51], ""5"": [], ""6"": [11, 12, 13, 14, 31, 39, 41, 43, 47, 52, 55], ""7"": [1, 22, 35, 37, 40, 53]}"
validated,14,19834.554973958227,1326.8310185999999,21673.873325415403,0.09273302848851955,35.02800011634827,46,"{""1"": [2, 3, 4, 5, 7, 16, 17, 18, 25], ""2"": [6, 8, 15, 23, 27, 29, 54], ""3"": [19, 21, 24, 26, 28, 30, 34, 38, 45, 48, 51], ""4"": [9, 40, 44], ""5"": [], ""6"": [11, 12, 13, 14, 31, 39, 41, 43, 47, 55], ""7"": [1, 22, 35, 37, 52, 53]}"
validated,15,20007.705053986072,925.9407911999999,21630.909582985998,0.08112897129481325,65.96300005912781,45,"{""1"": [2, 3, 4, 5, 7, 16, 17, 18, 25], ""2"": [6, 8, 15, 23, 29, 54], ""3"": [19, 21, 24, 26, 28, 30, 34, 38, 45, 48, 51], ""4"": [9, 40, 44], ""5"": [], ""6"": [11, 12, 13, 14, 31, 39, 41, 43, 47, 55], ""7"": [1, 22, 35, 37, 52, 53]}"
validated,16,20249.79494182374,519.9349515,21422.745226825355,0.05792405742237979,160.8840000629425,45,"{""1"": [2, 3, 4, 7, 8, 16, 17, 18, 25], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [19, 21, 24, 26, 28, 30, 34, 38, 45, 48, 51], ""4"": [5, 9, 40], ""5"": [], ""6"": [11, 12, 13, 14, 31, 39, 41, 43, 47, 55], ""7"": [1, 22, 35, 37, 52, 53]}"
validated,17,20299.208778053664,467.2431522,21416.864606022868,0.05505908334602424,170.21399998664856,47,"{""1"": [2, 3, 4, 7, 8, 16, 17, 18, 25], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [19, 21, 24, 26, 28, 30, 34, 36, 45, 48, 49, 51], ""4"": [1, 5, 9, 40], ""5"": [39], ""6"": [11, 12, 13, 14, 31, 32, 43, 47, 52, 55], ""7"": [22, 35, 37, 41, 53]}"
validated,18,20361.052217266253,472.90799490000006,21414.32205547246,0.051729636905161074,174.98600006103516,45,"{""1"": [2, 3, 4, 7, 8, 16, 17, 18, 25], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [19, 21, 26, 28, 30, 34, 36, 38, 45, 48, 51], ""4"": [5, 9, 10, 40], ""5"": [], ""6"": [11, 12, 13, 14, 31, 32, 39, 43, 52, 55], ""7"": [22, 35, 37, 41, 53]}"
validated,19,20571.9418864505,149.1960732,21396.968040056563,0.04010443730396981,202.84500002861023,46,"{""1"": [2, 3, 4, 7, 8, 16, 17, 18, 25], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [12, 13, 19, 21, 26, 28, 30, 34, 36, 45, 48, 51], ""4"": [1, 5, 9, 40], ""5"": [], ""6"": [11, 14, 20, 31, 32, 39, 43, 49, 52, 55], ""7"": [22, 35, 37, 41, 53]}"
validated,20,20573.728496752436,282.05812620000006,21377.50721762381,0.03906820880805591,243.5440001487732,47,"{""1"": [2, 3, 4, 7, 8, 16, 17, 18, 25], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [12, 13, 19, 21, 26, 28, 30, 34, 36, 45, 48, 51], ""4"": [1, 5, 9, 10, 40], ""5"": [], ""6"": [11, 14, 20, 31, 32, 39, 43, 49, 52, 55], ""7"": [22, 35, 37, 41, 53]}"
validated,21,20610.61495331501,331.26476940000003,21286.262050560897,0.03278151082712927,596.3519999980927,46,"{""1"": [2, 3, 4, 7, 16, 17, 25, 32], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [19, 21, 26, 28, 30, 34, 36, 38, 45, 48, 51], ""4"": [5, 9, 10, 40], ""5"": [], ""6"": [11, 12, 13, 14, 18, 20, 31, 39, 43, 49, 52, 55], ""7"": [22, 35, 37, 41, 53]}"
validated,22,20796.78480746399,120.530199,21280.751745352554,0.02327123843272478,639.7309999465942,46,"{""1"": [2, 3, 4, 7, 8, 16, 17, 18, 25], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [12, 19, 21, 22, 26, 28, 30, 34, 36, 45, 48, 51], ""4"": [5, 9, 10, 40], ""5"": [], ""6"": [11, 13, 14, 31, 37, 39, 41, 43, 49, 52, 55], ""7"": [1, 32, 35, 53]}"
validated,23,20822.90301797162,163.84860780000002,21279.663494181106,0.0219354849712967,643.7810001373291,46,"{""1"": [2, 3, 4, 7, 8, 16, 17, 18, 25], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [12, 19, 21, 22, 24, 26, 28, 30, 34, 45, 48, 51], ""4"": [5, 9, 10, 40], ""5"": [], ""6"": [11, 13, 14, 31, 37, 39, 41, 43, 49, 52, 55], ""7"": [1, 32, 35, 53]}"
validated,24,20827.203254159056,110.26137120000001,21243.87053929287,0.020005916303265998,935.6519999504089,47,"{""1"": [2, 3, 4, 7, 8, 16, 17, 18, 25], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [12, 19, 21, 24, 26, 28, 30, 34, 36, 45, 48, 51], ""4"": [5, 9, 10, 40], ""5"": [], ""6"": [11, 13, 14, 20, 31, 39, 41, 43, 49, 52, 55], ""7"": [1, 22, 35, 37, 53]}"
final_result,final,20827.203254159056,110.26137120000001,21201.83399183295,0.01798756813875544,1800.263000011444,47,"{""1"": [2, 3, 4, 7, 8, 16, 17, 18, 25], ""2"": [6, 15, 23, 29, 44, 54], ""3"": [12, 19, 21, 24, 26, 28, 30, 34, 36, 45, 48, 51], ""4"": [5, 9, 10, 40], ""5"": [], ""6"": [11, 13, 14, 20, 31, 39, 41, 43, 49, 52, 55], ""7"": [1, 22, 35, 37, 53]}"
