dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_3f_30j_seed1,2,OPTIMAL,9001.358173532688,9001.35817353273,4.6478270806476944e-15,510.69800099986605,4580,29909.941976804042,434.06592040043324,0.010622189153076259,6454,4438,2016,509.77251267433167,510.69800099986605,0.9098198000574484,0.05603669991251081,0.002472899970598519,509.7296715999255,13736,75.66375119949225,145.9063902066555,0.010622189153076259,0.0009956000139936805,0.8405718000140041,531.4616517,17,3,17
