record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0009999275207519531,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": []}"
validated,2,17935.738715525385,8933.1634476,27160.044630084907,0.5142975185390527,0.26399993896484375,55,"{""1"": [1, 15, 16, 19, 21, 24, 29, 50, 52], ""2"": [5, 6, 17, 18, 27, 30, 31, 37, 49], ""3"": [2, 4, 7, 22, 48, 53, 54, 55], ""4"": [14, 20, 38, 40, 41, 42], ""5"": [3, 8, 9, 13, 26, 43], ""6"": [11, 12, 23, 25, 28, 32, 34, 36, 39, 44, 47, 51], ""7"": [10, 33, 35, 45, 46]}"
validated,3,18915.426258865606,7637.7649937999995,27160.044630084907,0.4358674374232023,2.569000005722046,53,"{""1"": [1, 15, 16, 19, 21, 24, 29, 50, 52], ""2"": [5, 6, 17, 18, 27, 30, 31, 37, 49], ""3"": [2, 4, 7, 22, 36, 48, 54, 55], ""4"": [14, 20, 38, 40, 41], ""5"": [3, 8, 9, 13, 26, 43], ""6"": [11, 12, 25, 28, 32, 34, 39, 42, 44, 47, 51], ""7"": [10, 33, 35, 45, 46]}"
validated,4,20811.08954909524,5560.8986133,27160.044630084907,0.30507557357878407,2.7920000553131104,53,"{""1"": [1, 15, 16, 19, 21, 24, 29, 50, 52], ""2"": [5, 6, 17, 18, 27, 30, 31, 37, 49], ""3"": [2, 4, 7, 22, 36, 48, 54, 55], ""4"": [14, 20, 38, 40, 41], ""5"": [3, 8, 9, 13, 26, 42, 43], ""6"": [11, 12, 25, 28, 32, 34, 39, 44, 47, 51], ""7"": [10, 33, 35, 45, 46]}"
validated,5,21279.035364096453,4868.8307901,27160.044630084907,0.2763757456746053,2.9649999141693115,53,"{""1"": [1, 15, 16, 19, 21, 24, 29, 50, 52], ""2"": [5, 6, 17, 18, 27, 30, 31, 37, 49], ""3"": [2, 4, 7, 22, 36, 48, 54, 55], ""4"": [14, 20, 38, 40, 41], ""5"": [3, 8, 9, 13, 26, 39, 42, 43], ""6"": [11, 12, 25, 28, 32, 34, 44, 47, 51], ""7"": [10, 33, 35, 45, 46]}"
validated,6,21378.646826577307,4868.8307901,26789.738774566158,0.2531073174033606,18.56599998474121,53,"{""1"": [1, 15, 16, 19, 21, 24, 29, 50, 52], ""2"": [5, 6, 17, 18, 27, 30, 31, 37, 49], ""3"": [2, 4, 7, 22, 36, 48, 54, 55], ""4"": [14, 20, 38, 40, 41, 42], ""5"": [3, 8, 9, 13, 26, 39, 43], ""6"": [11, 12, 25, 28, 32, 34, 44, 47, 51], ""7"": [10, 33, 35, 45, 46]}"
validated,7,21749.856058508405,4605.4274034,26788.603909679594,0.23166810104934293,19.747999906539917,53,"{""1"": [1, 15, 16, 19, 21, 24, 29, 51, 52], ""2"": [5, 6, 17, 18, 27, 30, 31, 37, 49], ""3"": [2, 4, 7, 22, 36, 48, 54, 55], ""4"": [14, 38, 40, 41, 42], ""5"": [3, 8, 9, 12, 13, 26, 43, 50], ""6"": [11, 20, 25, 28, 32, 34, 39, 44, 47], ""7"": [10, 33, 35, 45, 46]}"
validated,8,21752.331438063447,4671.0731835,26788.603909679594,0.23152793924440646,19.82800006866455,54,"{""1"": [1, 15, 16, 19, 21, 24, 29, 51, 52], ""2"": [5, 6, 17, 18, 27, 30, 31, 37, 49], ""3"": [2, 4, 7, 22, 36, 48, 54, 55], ""4"": [14, 38, 40, 41, 42], ""5"": [3, 8, 9, 12, 13, 26, 39, 43, 50], ""6"": [11, 20, 23, 25, 28, 32, 34, 44, 47], ""7"": [10, 33, 35, 45, 46]}"
validated,9,22144.152164720952,4016.9116344,26775.536082154496,0.20914704175543253,22.009000062942505,54,"{""1"": [1, 15, 16, 19, 21, 24, 29, 51, 52], ""2"": [5, 6, 17, 18, 27, 30, 31, 37, 49], ""3"": [2, 4, 7, 22, 48, 54, 55], ""4"": [14, 20, 38, 40, 41, 42], ""5"": [3, 8, 9, 12, 13, 26, 39, 43, 50], ""6"": [11, 23, 25, 28, 32, 34, 36, 44, 47], ""7"": [10, 33, 35, 45, 46]}"
validated,10,23153.983174065987,3067.2079992000004,26775.536082154496,0.1564116584547272,22.734999895095825,54,"{""1"": [1, 15, 16, 19, 21, 24, 29, 51, 52], ""2"": [5, 6, 17, 18, 27, 31, 37, 49], ""3"": [2, 4, 7, 22, 30, 48, 54, 55], ""4"": [14, 20, 38, 40, 41, 42], ""5"": [3, 8, 9, 12, 13, 26, 39, 43, 50], ""6"": [11, 23, 25, 28, 32, 34, 36, 44, 47], ""7"": [10, 33, 35, 45, 46]}"
validated,11,23162.030231350545,2770.1970687,26727.59551726094,0.15394010154965984,32.19700002670288,53,"{""1"": [1, 15, 16, 19, 21, 24, 29, 51, 52], ""2"": [5, 6, 17, 18, 27, 31, 37, 49], ""3"": [2, 4, 22, 30, 48, 54, 55], ""4"": [14, 20, 38, 40, 41, 42], ""5"": [3, 8, 9, 12, 13, 26, 39, 43, 50], ""6"": [11, 23, 25, 28, 32, 34, 36, 44, 47], ""7"": [10, 33, 35, 45, 46]}"
validated,12,23185.502467420545,2919.9341352,26727.59551726094,0.15277189074584943,33.43899989128113,53,"{""1"": [1, 15, 16, 19, 21, 24, 29, 51, 52], ""2"": [5, 6, 17, 18, 27, 31, 37, 49], ""3"": [2, 4, 7, 22, 30, 48, 54, 55], ""4"": [14, 20, 38, 40, 41, 42], ""5"": [3, 8, 9, 12, 13, 26, 43, 50], ""6"": [11, 23, 25, 28, 32, 34, 36, 44, 47], ""7"": [10, 33, 35, 45, 46]}"
validated,13,23993.333110730448,1767.1245318,26721.867354392587,0.11372051690650131,35.937000036239624,53,"{""1"": [1, 15, 16, 19, 21, 29, 51, 52], ""2"": [5, 6, 17, 18, 27, 31, 37, 49], ""3"": [2, 4, 7, 22, 30, 48, 54, 55], ""4"": [14, 20, 38, 40, 41, 42], ""5"": [3, 8, 9, 12, 13, 26, 43, 50], ""6"": [11, 23, 24, 25, 28, 32, 34, 36, 44, 47], ""7"": [10, 33, 35, 45, 46]}"
validated,14,24176.726605995238,1246.5629445,26706.571726391245,0.1046396876477342,40.57699990272522,52,"{""1"": [15, 16, 19, 21, 29, 44, 51, 52], ""2"": [5, 6, 17, 18, 27, 31, 37, 49], ""3"": [2, 4, 7, 22, 30, 48, 54, 55], ""4"": [14, 20, 38, 40, 41, 42], ""5"": [3, 8, 9, 12, 13, 26, 43, 50], ""6"": [11, 23, 24, 25, 28, 32, 34, 36, 47], ""7"": [10, 33, 35, 45, 46]}"
validated,15,24414.7800503924,264.6788211,26706.571726391245,0.09386902815706544,44.99399995803833,51,"{""1"": [15, 16, 19, 21, 29, 44, 51], ""2"": [5, 6, 17, 18, 27, 31, 37, 49], ""3"": [2, 4, 7, 22, 30, 54, 55], ""4"": [14, 20, 38, 40, 41, 42, 52], ""5"": [3, 8, 9, 12, 13, 26, 43, 50], ""6"": [11, 23, 24, 25, 28, 32, 34, 36, 47], ""7"": [10, 33, 35, 45, 46]}"
validated,16,24536.875816697975,264.6788211,26681.75618860767,0.08741456687204031,47.51300001144409,51,"{""1"": [15, 16, 19, 21, 29, 44, 50, 51], ""2"": [5, 6, 17, 18, 27, 31, 37, 49], ""3"": [2, 4, 7, 22, 30, 54, 55], ""4"": [14, 20, 38, 40, 41, 42, 52], ""5"": [3, 8, 9, 12, 13, 26, 43], ""6"": [11, 23, 24, 25, 28, 32, 34, 36, 47], ""7"": [10, 33, 35, 45, 46]}"
