factory,var_type,var_name,order,machine,value
1,start,"start[3,1]",3,1,23.657108
1,start,"start[3,2]",3,2,31.324807
1,start,"start[3,3]",3,3,38.309986
1,start,"start[3,4]",3,4,45.135893
1,start,"start[3,5]",3,5,52.645916
1,start,"start[18,1]",18,1,31.324807
1,start,"start[18,2]",18,2,44.291969
1,start,"start[18,3]",18,3,55.821835
1,start,"start[18,4]",18,4,67.625786
1,start,"start[18,5]",18,5,79.64685
1,start,"start[27,1]",27,1,54.356242
1,start,"start[27,2]",27,2,68.396489
1,start,"start[27,3]",27,3,82.758752
1,start,"start[27,4]",27,4,96.042313
1,start,"start[27,5]",27,5,110.556315
1,start,"start[44,1]",44,1,16.4
1,start,"start[44,2]",44,2,23.657108
1,start,"start[44,3]",44,3,30.527215
1,start,"start[44,4]",44,4,37.562844
1,start,"start[44,5]",44,5,44.702933
1,start,"start[54,1]",54,1,44.291969
1,start,"start[54,2]",54,2,55.821835
1,start,"start[54,3]",54,3,67.625786
1,start,"start[54,4]",54,4,79.64685
1,start,"start[54,5]",54,5,91.993526
1,o,"o[3,1]",3,1,31.324807
1,o,"o[3,2]",3,2,38.309986
1,o,"o[3,3]",3,3,45.135893
1,o,"o[3,4]",3,4,52.645916
1,o,"o[3,5]",3,5,60.138781
1,o,"o[18,1]",18,1,44.291969
1,o,"o[18,2]",18,2,55.821835
1,o,"o[18,3]",18,3,67.625786
1,o,"o[18,4]",18,4,79.64685
1,o,"o[18,5]",18,5,91.993526
1,o,"o[27,1]",27,1,68.396489
1,o,"o[27,2]",27,2,82.758752
1,o,"o[27,3]",27,3,96.042313
1,o,"o[27,4]",27,4,110.556315
1,o,"o[27,5]",27,5,125.503254
1,o,"o[44,1]",44,1,23.657108
1,o,"o[44,2]",44,2,30.527215
1,o,"o[44,3]",44,3,37.562844
1,o,"o[44,4]",44,4,44.702933
1,o,"o[44,5]",44,5,52.353712
1,o,"o[54,1]",54,1,54.356242
1,o,"o[54,2]",54,2,65.071101
1,o,"o[54,3]",54,3,76.605112
1,o,"o[54,4]",54,4,88.843224
1,o,"o[54,5]",54,5,101.963393
1,t,t[3],3,,64.138781
1,t,t[18],18,,93.293526
1,t,t[27],27,,129.103254
1,t,t[44],44,,54.753712
1,t,t[54],54,,104.763393
1,d,d[3],3,,0.0
1,d,d[18],18,,0.0
1,d,d[27],27,,0.0
1,d,d[44],44,,0.0
1,d,d[54],54,,0.0
2,start,"start[1,1]",1,1,65.868723
2,start,"start[1,2]",1,2,77.330707
2,start,"start[1,3]",1,3,88.793331
2,start,"start[7,1]",7,1,23.087599
2,start,"start[7,2]",7,2,36.278645
2,start,"start[7,3]",7,3,47.256115
2,start,"start[10,1]",10,1,29.445039
2,start,"start[10,2]",10,2,42.601006
2,start,"start[10,3]",10,3,52.590086
2,start,"start[13,1]",13,1,38.984337
2,start,"start[13,2]",13,2,51.861692
2,start,"start[13,3]",13,3,60.422926
2,start,"start[24,1]",24,1,55.43908
2,start,"start[24,2]",24,2,67.314471
2,start,"start[24,3]",24,3,76.764974
2,start,"start[32,1]",32,1,47.962513
2,start,"start[32,2]",32,2,60.422926
2,start,"start[32,3]",32,3,67.57096
2,start,"start[34,1]",34,1,9.9
2,start,"start[34,2]",34,2,23.087599
2,start,"start[34,3]",34,3,36.278645
2,o,"o[1,1]",1,1,77.330707
2,o,"o[1,2]",1,2,88.793331
2,o,"o[1,3]",1,3,98.282896
2,o,"o[7,1]",7,1,29.445039
2,o,"o[7,2]",7,2,42.601006
2,o,"o[7,3]",7,3,52.590086
2,o,"o[10,1]",10,1,38.984337
2,o,"o[10,2]",10,2,51.861692
2,o,"o[10,3]",10,3,60.034005
2,o,"o[13,1]",13,1,47.962513
2,o,"o[13,2]",13,2,60.422926
2,o,"o[13,3]",13,3,67.57096
2,o,"o[24,1]",24,1,65.868723
2,o,"o[24,2]",24,2,76.764974
2,o,"o[24,3]",24,3,85.120252
2,o,"o[32,1]",32,1,55.43908
2,o,"o[32,2]",32,2,67.314471
2,o,"o[32,3]",32,3,73.737617
2,o,"o[34,1]",34,1,23.087599
2,o,"o[34,2]",34,2,36.278645
2,o,"o[34,3]",34,3,47.256115
2,t,t[1],1,,101.782896
2,t,t[7],7,,55.990086
2,t,t[10],10,,63.434005
2,t,t[13],13,,71.57096
2,t,t[24],24,,87.820252
2,t,t[32],32,,75.137617
2,t,t[34],34,,51.256115
2,d,d[1],1,,0.282896
2,d,d[7],7,,1.890086
2,d,d[10],10,,0.0
2,d,d[13],13,,0.0
2,d,d[24],24,,0.0
2,d,d[32],32,,0.0
2,d,d[34],34,,0.0
3,start,"start[43,1]",43,1,46.6
3,start,"start[43,2]",43,2,59.950319
3,start,"start[43,3]",43,3,71.727922
3,start,"start[43,4]",43,4,84.3622
3,start,"start[45,1]",45,1,22.4
3,start,"start[45,2]",45,2,34.116869
3,start,"start[45,3]",45,3,44.03383
3,start,"start[45,4]",45,4,55.07743
3,o,"o[43,1]",43,1,59.950319
3,o,"o[43,2]",43,2,71.727922
3,o,"o[43,3]",43,3,84.3622
3,o,"o[43,4]",43,4,97.997011
3,o,"o[45,1]",45,1,34.116869
3,o,"o[45,2]",45,2,44.03383
3,o,"o[45,3]",45,3,55.07743
3,o,"o[45,4]",45,4,66.447707
3,t,t[43],43,,101.097011
3,t,t[45],45,,69.647707
3,d,d[43],43,,0.0
3,d,d[45],45,,0.0
4,start,"start[14,1]",14,1,9.9
4,start,"start[14,2]",14,2,16.701464
4,start,"start[14,3]",14,3,23.240728
4,start,"start[22,1]",22,1,29.646115
4,start,"start[22,2]",22,2,37.592538
4,start,"start[22,3]",22,3,48.49854
4,start,"start[29,1]",29,1,62.181235
4,start,"start[29,2]",29,2,70.726437
4,start,"start[29,3]",29,3,84.515363
4,start,"start[31,1]",31,1,23.412538
4,start,"start[31,2]",31,2,30.027771
4,start,"start[31,3]",31,3,40.2577
4,start,"start[33,1]",33,1,48.094982
4,start,"start[33,2]",33,2,56.129466
4,start,"start[33,3]",33,3,67.67234
4,start,"start[47,1]",47,1,55.998928
4,start,"start[47,2]",47,2,64.458844
4,start,"start[47,3]",47,3,76.873379
4,start,"start[48,1]",48,1,16.701464
4,start,"start[48,2]",48,2,23.412538
4,start,"start[48,3]",48,3,31.756687
4,start,"start[49,1]",49,1,70.364385
4,start,"start[49,2]",49,2,80.125582
4,start,"start[49,3]",49,3,94.304661
4,start,"start[53,1]",53,1,40.0
4,start,"start[53,2]",53,2,48.094982
4,start,"start[53,3]",53,3,57.596976
4,o,"o[14,1]",14,1,16.701464
4,o,"o[14,2]",14,2,23.240728
4,o,"o[14,3]",14,3,31.756687
4,o,"o[22,1]",22,1,37.592538
4,o,"o[22,2]",22,2,45.727349
4,o,"o[22,3]",22,3,57.596976
4,o,"o[29,1]",29,1,70.364385
4,o,"o[29,2]",29,2,78.283222
4,o,"o[29,3]",29,3,94.304661
4,o,"o[31,1]",31,1,29.646115
4,o,"o[31,2]",31,2,36.767997
4,o,"o[31,3]",31,3,48.49854
4,o,"o[33,1]",33,1,55.998928
4,o,"o[33,2]",33,2,64.458844
4,o,"o[33,3]",33,3,76.873379
4,o,"o[47,1]",47,1,62.181235
4,o,"o[47,2]",47,2,70.726437
4,o,"o[47,3]",47,3,84.515363
4,o,"o[48,1]",48,1,23.412538
4,o,"o[48,2]",48,2,30.027771
4,o,"o[48,3]",48,3,40.2577
4,o,"o[49,1]",49,1,80.125582
4,o,"o[49,2]",49,2,90.470937
4,o,"o[49,3]",49,3,106.306128
4,o,"o[53,1]",53,1,48.094982
4,o,"o[53,2]",53,2,56.129466
4,o,"o[53,3]",53,3,67.67234
4,t,t[14],14,,39.556687
4,t,t[22],22,,61.296976
4,t,t[29],29,,98.104661
4,t,t[31],31,,54.49854
4,t,t[33],33,,82.073379
4,t,t[47],47,,89.715363
4,t,t[48],48,,45.5577
4,t,t[49],49,,113.006128
4,t,t[53],53,,73.57234
4,d,d[14],14,,0.0
4,d,d[22],22,,0.0
4,d,d[29],29,,0.0
4,d,d[31],31,,0.0
4,d,d[33],33,,0.0
4,d,d[47],47,,0.0
4,d,d[48],48,,0.0
4,d,d[49],49,,0.306128
4,d,d[53],53,,0.0
5,start,"start[2,1]",2,1,6.7
5,start,"start[2,2]",2,2,18.04602
5,start,"start[2,3]",2,3,29.863416
5,start,"start[9,1]",9,1,73.850119
5,start,"start[9,2]",9,2,83.741891
5,start,"start[9,3]",9,3,93.244062
5,start,"start[17,1]",17,1,37.632983
5,start,"start[17,2]",17,2,48.16567
5,start,"start[17,3]",17,3,58.327695
5,start,"start[19,1]",19,1,18.04602
5,start,"start[19,2]",19,2,29.863416
5,start,"start[19,3]",19,3,40.744457
5,start,"start[20,1]",20,1,56.127696
5,start,"start[20,2]",20,2,66.340957
5,start,"start[20,3]",20,3,76.476583
5,start,"start[23,1]",23,1,65.523219
5,start,"start[23,2]",23,2,75.234248
5,start,"start[23,3]",23,3,85.218127
5,start,"start[39,1]",39,1,45.134827
5,start,"start[39,2]",39,2,56.127696
5,start,"start[39,3]",39,3,66.340957
5,start,"start[41,1]",41,1,29.494739
5,start,"start[41,2]",41,2,40.424588
5,start,"start[41,3]",41,3,50.814682
5,o,"o[2,1]",2,1,18.04602
5,o,"o[2,2]",2,2,29.863416
5,o,"o[2,3]",2,3,40.744457
5,o,"o[9,1]",9,1,83.354297
5,o,"o[9,2]",9,2,92.877881
5,o,"o[9,3]",9,3,101.524219
5,o,"o[17,1]",17,1,45.134827
5,o,"o[17,2]",17,2,55.720895
