factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,33,1,60.60000000000001,70.72236882695705,70.72236882695705,100.42514565094933,0.0
1,44,1,75.2,83.53525480340866,83.53525480340866,121.09999999999997,0.0
1,33,2,70.72236882695698,81.02237734107692,81.02237734107692,100.42514565094933,0.0
1,44,2,83.53525480340856,91.03028629474204,91.03028629474204,121.09999999999997,0.0
1,33,3,81.02237734107669,89.63585117591333,89.63585117591333,100.42514565094933,0.0
1,44,3,91.03028629474176,98.3438035114416,98.3438035114416,121.09999999999997,0.0
1,33,4,89.63585117591366,98.72514565094936,98.72514565094936,100.42514565094933,0.0
1,44,4,113.53033641395433,120.69999999999996,120.69999999999996,121.09999999999997,0.0
2,80,1,2.9000000000000004,13.1166784829988,13.1166784829988,34.989514251021234,0.0
2,57,1,15.199999999999998,23.509924112787076,23.509924112787076,45.24660763409882,0.0
2,59,1,23.509924112786887,29.44391878863528,29.44391878863528,47.270383869530534,0.0
2,82,1,29.44391878863525,37.634708637183984,37.634708637183984,56.63444553246867,0.0
2,7,1,38.80000000000001,45.72764000634169,45.72764000634169,64.84622912382697,0.0
2,30,1,45.72764000634145,55.06373119796071,55.06373119796071,76.34256742756318,0.0
2,81,1,55.063731197960465,60.34894895284694,60.34894895284694,84.74833001684028,0.0
2,86,1,60.348948952846754,67.22417955954002,67.22417955954002,95.71999486425017,0.0
2,60,1,67.22417955953978,73.54516776878977,73.54516776878977,89.36644331810518,0.0
2,97,1,73.54516776878963,82.51814750637206,82.51814750637206,105.56959082139065,0.0
2,14,1,82.51814750637163,92.37065172873811,92.37065172873811,112.81882722942015,0.0
2,50,1,92.37065172873808,100.26306390592158,100.26306390592158,120.55501775622298,0.0
2,67,1,100.26306390592161,107.55959011927713,107.55959011927713,129.4,0.0
2,45,1,107.5595901192763,117.38567590687357,117.38567590687357,142.76652991766,0.0
2,56,1,117.38567590687356,125.21411838106165,125.21411838106165,149.0,0.0
2,80,2,13.116678482998815,22.764950718648215,22.764950718648215,34.989514251021234,0.0
2,57,2,23.509924112787,31.518076683566854,31.518076683566854,45.24660763409882,0.0
2,59,2,31.518076683566758,36.58945077482082,36.58945077482082,47.270383869530534,0.0
2,82,2,37.63470863718386,44.8575128010865,44.8575128010865,56.63444553246867,0.0
2,7,2,45.727640006341645,52.32789073336614,52.32789073336614,64.84622912382697,0.0
2,30,2,55.0637311979605,63.84622912382724,63.84622912382724,76.34256742756318,0.0
2,81,2,63.84622912382666,68.98952940690502,68.98952940690502,84.74833001684028,0.0
2,86,2,68.98952940690461,75.474851640331,75.474851640331,95.71999486425017,0.0
2,60,2,75.47485164033107,81.67801388838188,81.67801388838188,89.36644331810518,0.0
2,97,2,85.35059973928524,93.44865471547553,93.44865471547553,105.56959082139065,0.0
2,14,2,93.44865471547556,102.76959082139064,102.76959082139064,112.81882722942015,0.0
2,50,2,102.76959082139064,110.44690446568097,110.44690446568097,120.55501775622298,0.0
2,67,2,112.43432539143791,119.45501775622301,119.45501775622301,129.4,0.0
2,45,2,121.16759070148589,130.5670181980228,130.5670181980228,142.76652991766,0.0
2,56,2,132.43562573115406,139.4665299176601,139.4665299176601,149.0,0.0
2,80,3,22.764950718648205,32.68951425102122,32.68951425102122,34.989514251021234,0.0
2,57,3,32.6895142510209,40.74660763409882,40.74660763409882,45.24660763409882,0.0
2,59,3,40.74660763409857,45.87038386953053,45.87038386953053,47.270383869530534,0.0
2,82,3,45.87038386953034,53.23444553246866,53.23444553246866,56.63444553246867,0.0
2,7,3,57.28960760883351,63.84622912382697,63.84622912382697,64.84622912382697,0.0
2,30,3,63.84622912382704,72.44256742756318,72.44256742756318,76.34256742756318,0.0
2,81,3,74.68728822950526,79.74833001684028,79.74833001684028,84.74833001684028,0.0
2,60,3,81.93424464804413,87.96644331810518,87.96644331810518,89.36644331810518,0.0
2,86,3,87.9664433181052,94.41999486425016,94.41999486425016,95.71999486425017,0.0
2,97,3,94.41999486425021,102.76959082139064,102.76959082139064,105.56959082139065,0.0
2,14,3,102.76959082139064,111.81882722942015,111.81882722942015,112.81882722942015,0.0
2,50,3,111.81882722942021,119.45501775622299,119.45501775622299,120.55501775622298,0.0
2,67,3,119.455017756223,126.4,126.4,129.4,0.0
2,45,3,130.5670181980228,139.46652991765998,139.46652991765998,142.76652991766,0.0
2,56,3,139.4665299176601,146.5,146.5,149.0,0.0
3,78,1,2.8999999999999915,11.830327878263802,11.830327878263802,32.71612555254211,0.0
3,25,1,18.199999999999985,26.014789248671377,26.014789248671377,52.19545056909358,0.0
3,66,1,26.014789248671065,36.63669351524316,36.63669351524316,73.37775259217423,0.0
3,27,1,36.6366935152429,42.71157888571041,42.71157888571041,64.49542283213873,0.0
3,8,1,44.0,53.53085234656916,53.53085234656916,93.84862024442322,0.0
3,16,1,53.53085234656906,59.303838396752425,59.303838396752425,82.06234465685657,0.0
3,68,1,59.303838396752234,66.81209015632376,66.81209015632376,98.04493967290583,0.0
3,77,1,66.81209015632304,75.50471142149419,75.50471142149419,109.34957316348755,0.0
3,79,1,76.70176685267889,85.93361336358232,85.93361336358232,125.17477267447228,0.0
3,62,1,85.93361336358237,91.3935406599895,91.3935406599895,114.16129306535551,0.0
3,49,1,91.39354065998957,100.01541768141558,100.01541768141558,131.5623672857435,0.0
3,29,1,100.0154176814156,105.50379549256272,105.50379549256272,138.33254263591624,0.0
3,52,1,105.50379549256274,115.24611705200223,115.24611705200223,147.19999999999996,0.0
3,41,1,115.24611705200222,128.90171485396664,128.90171485396664,160.6,0.0
3,78,2,11.830327878263784,20.68732482993849,20.68732482993849,32.71612555254211,0.0
3,25,2,26.014789248671313,34.511849332788195,34.511849332788195,52.19545056909358,0.0
3,66,2,36.636693515243074,48.05243521205963,48.05243521205963,73.37775259217423,0.0
3,27,2,48.05243521205969,54.03630689544311,54.03630689544311,64.49542283213873,0.0
3,8,2,55.377563451882175,65.00092482785506,65.00092482785506,93.84862024442322,0.0
3,16,2,65.00092482785504,71.02711873073424,71.02711873073424,82.06234465685657,0.0
3,68,2,71.02711873073426,78.8135287925181,78.8135287925181,98.04493967290583,0.0
3,77,2,78.81352879251818,87.60423961534391,87.60423961534391,109.34957316348755,0.0
3,79,2,87.60423961534394,97.17648959069359,97.17648959069359,125.17477267447228,0.0
3,62,2,97.17648959069372,102.87940484446892,102.87940484446892,114.16129306535551,0.0
3,49,2,102.879404844469,112.29401165400702,112.29401165400702,131.5623672857435,0.0
3,29,2,112.29401165400712,118.01791716377497,118.01791716377497,138.33254263591624,0.0
3,52,2,118.017917163775,128.90171485396658,128.90171485396658,147.19999999999996,0.0
3,41,2,128.90171485396664,143.77166054123006,143.77166054123006,160.6,0.0
3,78,3,20.687324829938525,29.616125552542115,29.616125552542115,32.71612555254211,0.0
3,25,3,41.05610009434103,48.69545056909358,48.69545056909358,52.19545056909358,0.0
3,27,3,54.03630689544311,59.89542283213873,59.89542283213873,64.49542283213873,0.0
3,66,3,60.549228628878765,72.07775259217422,72.07775259217422,73.37775259217423,0.0
3,16,3,72.07775259217424,77.96234465685657,77.96234465685657,82.06234465685657,0.0
3,8,3,77.9623446568567,88.0486202444232,88.0486202444232,93.84862024442322,0.0
3,68,3,88.04862024442319,95.44493967290583,95.44493967290583,98.04493967290583,0.0
3,77,3,95.44493967290587,103.94957316348754,103.94957316348754,109.34957316348755,0.0
3,62,3,103.94957316348759,109.2612930653555,109.2612930653555,114.16129306535551,0.0
3,79,3,109.26129306535552,118.57477267447229,118.57477267447229,125.17477267447228,0.0
3,49,3,118.57477267447229,127.36236728574352,127.36236728574352,131.5623672857435,0.0
3,29,3,127.36236728574353,133.03254263591623,133.03254263591623,138.33254263591624,0.0
3,52,3,133.03254263591634,143.59999999999997,143.59999999999997,147.19999999999996,0.0
3,41,3,143.77166054123006,157.29999999999998,157.29999999999998,160.6,0.0
4,5,1,9.200000000000015,19.23420721272538,19.23420721272538,50.29135570963683,0.0
4,76,1,19.234207212725355,28.636891401458183,28.636891401458183,64.6,0.0
4,61,1,44.3,53.78536618783133,53.78536618783133,98.99991918627967,0.0
4,21,1,55.3,61.75662251858627,61.75662251858627,85.80917818327019,0.0
4,74,1,64.1,74.04909251451265,74.04909251451265,114.1870402388419,0.0
4,84,1,74.04909251451257,84.61720612032475,84.61720612032475,120.7,0.0
4,43,1,85.0,93.92206983784482,93.92206983784482,133.9808151322429,0.0
4,5,2,19.234207212725373,29.21872438408947,29.21872438408947,50.29135570963683,0.0
4,76,2,29.218724384089374,38.0449617448124,38.0449617448124,64.6,0.0
4,21,2,61.75662251858623,67.53882955781003,67.53882955781003,85.80917818327019,0.0
4,61,2,67.5388295578098,76.69490772874279,76.69490772874279,98.99991918627967,0.0
4,74,2,76.69490772874227,86.34667934912542,86.34667934912542,114.1870402388419,0.0
4,84,2,86.3466793491251,95.55862534610468,95.55862534610468,120.7,0.0
4,43,2,95.55862534610405,104.1670600964863,104.1670600964863,133.9808151322429,0.0
4,5,3,29.21872438408943,39.27569151568596,39.27569151568596,50.29135570963683,0.0
4,76,3,39.275691515685764,48.97101012647773,48.97101012647773,64.6,0.0
4,21,3,67.53882955780993,74.04808874888391,74.04808874888391,85.80917818327019,0.0
4,61,3,76.69490772874259,86.5538172398736,86.5538172398736,98.99991918627967,0.0
4,74,3,86.553817239873,97.19991918627986,97.19991918627986,114.1870402388419,0.0
4,84,3,97.19991918627956,107.18704023884221,107.18704023884221,120.7,0.0
4,43,3,107.18704023884149,115.67083032638115,115.67083032638115,133.9808151322429,0.0
4,5,4,39.27569151568603,47.99135570963682,47.99135570963682,50.29135570963683,0.0
4,76,4,54.06556794935099,62.5,62.5,64.6,0.0
4,21,4,74.04808874888404,79.50917818327018,79.50917818327018,85.80917818327019,0.0
4,61,4,88.55363963553778,97.19991918627966,97.19991918627966,98.99991918627967,0.0
4,74,4,98.41150927122717,107.1870402388419,107.1870402388419,114.1870402388419,0.0
4,84,4,109.00593438691911,117.60000000000002,117.60000000000002,120.7,0.0
4,43,4,124.90000000000013,132.7808151322429,132.7808151322429,133.9808151322429,0.0
5,20,1,14.499999999999984,24.78328359850542,24.78328359850542,53.94433473523233,0.0
5,26,1,44.800000000000004,52.32263381074682,52.32263381074682,76.90470823420179,0.0
5,9,1,75.2,85.48289750629024,85.48289750629024,118.29872513613282,-0.0
5,24,1,85.48289750629026,96.75581085768859,96.75581085768859,131.12193724060708,0.0
5,75,1,99.4,107.9633553336208,107.9633553336208,152.2,0.0
5,20,2,24.78328359850538,34.73611152146703,34.73611152146703,53.94433473523233,0.0
5,26,2,52.32263381074676,59.772663081159926,59.772663081159926,76.90470823420179,0.0
5,9,2,85.48289750629023,96.22845567311592,96.22845567311592,118.29872513613282,-0.0
5,24,2,96.75581085768859,108.92772295333667,108.92772295333667,131.12193724060708,0.0
5,75,2,111.2456485298818,120.64717305101327,120.64717305101327,152.2,0.0
5,20,3,34.73611152146697,43.453957672708455,43.453957672708455,53.94433473523233,0.0
5,26,3,59.772663081159806,66.26332715410153,66.26332715410153,76.90470823420179,0.0
5,9,3,96.22845567311595,104.60717226669286,104.60717226669286,118.29872513613282,-0.0
5,24,3,108.92772295333666,119.07237741060679,119.07237741060679,131.12193724060708,0.0
5,75,3,121.39030298715193,128.8223800457808,128.8223800457808,152.2,0.0
5,20,4,43.45395767270857,52.6443347352323,52.6443347352323,53.94433473523233,0.0
5,26,4,66.26332715410156,73.80470823420168,73.80470823420168,76.90470823420179,0.0
5,9,4,104.60717226669284,114.29872513613282,114.29872513613282,118.29872513613282,-0.0
5,24,4,119.07237741060679,130.22193724060708,130.22193724060708,131.12193724060708,0.0
