record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.03800010681152344,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": [], ""8"": [], ""9"": [], ""10"": []}"
validated,2,20228.285947721102,4704.4038153,99143.48512700609,3.9012301577719932,4.299000024795532,85,"{""1"": [], ""2"": [4, 11, 18, 19, 21, 23, 29, 34, 40, 41, 42, 43, 50, 58], ""3"": [5, 12, 13, 17, 36, 39, 44, 48, 82, 93], ""4"": [6, 32, 46, 49, 56, 66, 68, 71, 80, 81, 87, 90], ""5"": [7, 9, 24, 25, 27, 51, 52, 60, 69, 74, 76, 79], ""6"": [], ""7"": [2, 3, 15, 16, 26, 30, 37, 38, 45, 47, 53, 54, 59, 77, 97], ""8"": [10, 61, 70, 99], ""9"": [8, 31, 33, 55, 63, 73, 75, 84, 89, 92, 100], ""10"": [1, 20, 22, 28, 35, 83, 88]}"
validated,3,21119.31222363838,3438.8412740999997,38347.89452482061,0.8157738338608707,19.717999935150146,84,"{""1"": [78], ""2"": [4, 11, 18, 19, 21, 23, 29, 40, 41, 42, 43, 50, 58, 82], ""3"": [5, 12, 13, 17, 36, 39, 44, 48, 93], ""4"": [6, 32, 46, 49, 56, 66, 68, 71, 80, 81, 87, 90], ""5"": [7, 9, 24, 25, 27, 51, 52, 60, 69, 74, 76, 79], ""6"": [28], ""7"": [2, 3, 15, 26, 30, 37, 38, 45, 47, 53, 54, 59, 77, 97], ""8"": [10, 61, 70, 99], ""9"": [8, 31, 33, 55, 63, 73, 75, 84, 89, 92, 100], ""10"": [1, 20, 22, 35, 83, 88]}"
validated,4,21133.90782985445,3438.8412740999997,38347.89452482061,0.8145198149605403,19.782000064849854,84,"{""1"": [78], ""2"": [4, 11, 18, 19, 21, 23, 29, 40, 41, 42, 43, 50, 58], ""3"": [5, 12, 13, 17, 36, 39, 44, 48, 82, 93], ""4"": [6, 32, 46, 49, 56, 66, 68, 71, 80, 81, 87, 90], ""5"": [7, 9, 24, 25, 27, 51, 52, 60, 69, 74, 76, 79], ""6"": [28], ""7"": [2, 3, 15, 26, 30, 37, 38, 45, 47, 53, 54, 59, 77, 97], ""8"": [10, 61, 70, 99], ""9"": [8, 31, 33, 55, 63, 73, 75, 84, 89, 92, 100], ""10"": [1, 20, 22, 35, 83, 88]}"
validated,5,21240.888451420233,3438.8412740999997,38347.89452482061,0.8053809101500434,19.956000089645386,85,"{""1"": [78], ""2"": [4, 11, 18, 19, 21, 23, 29, 34, 40, 41, 42, 43, 50, 58], ""3"": [5, 12, 13, 17, 36, 39, 44, 48, 82, 93], ""4"": [6, 32, 46, 49, 56, 66, 68, 71, 80, 81, 87, 90], ""5"": [7, 9, 24, 25, 27, 51, 52, 60, 69, 74, 76, 79], ""6"": [28], ""7"": [2, 3, 15, 26, 30, 37, 38, 45, 47, 53, 54, 59, 77, 97], ""8"": [10, 61, 70, 99], ""9"": [8, 31, 33, 55, 63, 73, 75, 84, 89, 92, 100], ""10"": [1, 20, 22, 35, 83, 88]}"
validated,6,21615.234020227366,3438.8412740999997,38331.872522534635,0.7733730056618388,33.62899994850159,86,"{""1"": [78], ""2"": [4, 11, 18, 19, 21, 23, 29, 34, 40, 41, 42, 43, 50, 58], ""3"": [5, 12, 13, 17, 36, 39, 44, 48, 82, 93], ""4"": [6, 32, 46, 49, 56, 66, 68, 71, 80, 81, 87, 90], ""5"": [7, 9, 16, 24, 25, 27, 51, 52, 60, 69, 74, 76, 79], ""6"": [28], ""7"": [2, 3, 15, 26, 30, 37, 38, 45, 47, 53, 54, 59, 77, 97], ""8"": [10, 61, 70, 99], ""9"": [8, 31, 33, 55, 63, 73, 75, 84, 89, 92, 100], ""10"": [1, 20, 22, 35, 83, 88]}"
validated,7,21720.485283665992,3438.8412740999997,38311.55802903779,0.7638444780903878,49.28200006484985,86,"{""1"": [78], ""2"": [4, 11, 18, 19, 21, 23, 29, 34, 40, 41, 42, 43, 50, 58], ""3"": [5, 12, 13, 17, 36, 39, 44, 48, 82, 93], ""4"": [6, 32, 46, 49, 56, 66, 68, 71, 80, 81, 87, 90], ""5"": [7, 9, 16, 24, 25, 27, 51, 52, 60, 69, 74, 76, 79], ""6"": [28, 97], ""7"": [2, 3, 15, 26, 30, 37, 38, 45, 47, 53, 54, 59, 77], ""8"": [10, 61, 70, 99], ""9"": [8, 31, 33, 55, 63, 73, 75, 84, 89, 92, 100], ""10"": [1, 20, 22, 35, 83, 88]}"
validated,8,24333.378990334095,3385.0389579,38264.474510251624,0.5725097005825354,65.73200011253357,90,"{""1"": [78], ""2"": [4, 11, 18, 19, 21, 23, 29, 34, 40, 41, 42, 43, 50, 58], ""3"": [5, 12, 13, 17, 36, 39, 44, 48, 82, 93], ""4"": [6, 32, 46, 49, 56, 66, 68, 71, 80, 81, 87, 90], ""5"": [7, 9, 16, 24, 25, 27, 51, 52, 60, 69, 74, 76, 79], ""6"": [28, 54, 64, 94, 95, 97, 98, 99], ""7"": [2, 3, 15, 26, 30, 37, 38, 45, 47, 53, 59, 77], ""8"": [61, 70], ""9"": [8, 31, 33, 55, 63, 73, 75, 84, 89, 92, 100], ""10"": [1, 10, 20, 22, 35, 83, 88]}"
validated,9,35168.89491268721,2322.5635905,38264.474510251624,0.08802038293354737,66.23699998855591,89,"{""1"": [], ""2"": [4, 8, 12, 21, 23, 29, 30, 37, 40, 43, 44, 50, 58, 77, 92], ""3"": [5, 41, 64, 67, 81, 82, 87, 91, 93], ""4"": [6, 35, 46, 61, 66, 68, 71, 85, 90, 96], ""5"": [7, 9, 16, 19, 22, 27, 32, 33, 36, 48, 55, 56, 57, 65, 78], ""6"": [11, 15, 34, 45, 49, 62, 70, 80, 86, 88, 94, 95, 97, 98, 99, 100], ""7"": [2, 3, 17, 26, 38, 39, 42, 47, 53, 54, 59, 73, 75], ""8"": [], ""9"": [18, 31, 84, 89], ""10"": [1, 10, 13, 20, 28, 63, 83]}"
validated,10,35513.4606151993,2132.4516132,38257.02483577888,0.07725420651924221,73.98399996757507,89,"{""1"": [], ""2"": [4, 8, 12, 21, 23, 29, 30, 37, 40, 43, 44, 50, 58, 77, 92], ""3"": [5, 41, 54, 64, 67, 81, 82, 87, 91, 93], ""4"": [6, 35, 46, 61, 66, 68, 85, 90, 96], ""5"": [7, 9, 16, 19, 22, 27, 32, 33, 36, 48, 55, 56, 57, 65, 78, 94], ""6"": [11, 15, 34, 45, 49, 62, 70, 71, 80, 86, 88, 95, 97, 98, 99, 100], ""7"": [2, 3, 17, 26, 38, 39, 42, 47, 53, 59, 73, 75], ""8"": [], ""9"": [18, 31, 84, 89], ""10"": [1, 10, 13, 20, 28, 63, 83]}"
