dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_7f_70j_seed4,9,TIME_LIMIT,26565.241763757505,26640.701621956145,0.002840548520871654,1807.1578421001323,1293,66434.42809649375,1714.0042071011849,0.035321406656969916,2203,17,2186,1801.1580440998077,1807.1578421001323,4.6739525001030415,0.33790899999439716,1.0984874998684973,1801.0474931001663,9044,87.04328599898145,319.4468018056359,0.035321406656969916,0.00253070006147027,0.25758890016004443,168.3708207,50,7,50
