record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0009999275207519531,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": []}"
validated,2,15710.672910664436,774.2440611,19157.665066253972,0.21940448860403114,0.2780001163482666,38,"{""1"": [41, 58, 64], ""2"": [1, 2, 6, 14, 27, 35, 37, 38, 44, 52, 59], ""3"": [5, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 7, 17, 19, 32, 47], ""5"": [8, 18, 22, 25, 39, 40, 45, 56, 61]}"
validated,3,16123.0028247642,1404.4275699,19157.665066253972,0.1882194200715929,0.4230000972747803,40,"{""1"": [41, 42, 58, 64], ""2"": [1, 2, 6, 14, 27, 35, 37, 38, 44, 52, 59], ""3"": [5, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 7, 10, 17, 19, 32, 47], ""5"": [8, 18, 22, 25, 39, 40, 45, 56, 61]}"
validated,4,16620.74293101808,2006.9518923,19063.59296997608,0.14697598351028504,0.7680001258850098,40,"{""1"": [42, 58], ""2"": [1, 6, 14, 27, 31, 35, 38, 43, 44, 52, 59], ""3"": [5, 7, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 10, 17, 19, 32, 47, 54], ""5"": [8, 18, 22, 25, 39, 40, 41, 45, 56, 61]}"
validated,5,16811.47606429718,725.1468597,18823.270689522746,0.1196679350183918,2.546999931335449,40,"{""1"": [41, 42, 58], ""2"": [1, 2, 6, 14, 23, 27, 35, 37, 38, 44, 52, 59], ""3"": [5, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 7, 10, 17, 19, 32, 47], ""5"": [8, 18, 22, 25, 39, 40, 45, 56, 61]}"
validated,6,17414.16030919178,608.4398787,18782.788703879443,0.07859284458092744,7.370000123977661,40,"{""1"": [41, 58, 64], ""2"": [1, 2, 6, 14, 19, 23, 27, 35, 37, 38, 44, 59], ""3"": [5, 9, 11, 26, 29, 42, 57, 60, 63, 65], ""4"": [4, 7, 10, 17, 25, 32, 47], ""5"": [8, 18, 22, 39, 40, 45, 56, 61]}"
validated,7,17672.135418310834,292.2064032,18642.946917952897,0.054934589208509826,11.449000120162964,39,"{""1"": [41, 58], ""2"": [1, 2, 6, 14, 19, 23, 27, 35, 37, 38, 44, 59], ""3"": [5, 7, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 10, 17, 25, 32, 47, 64], ""5"": [8, 18, 22, 39, 42, 45, 56, 61]}"
validated,8,18084.808795268014,654.1399047,18642.946917952897,0.03086226285294884,11.763000011444092,42,"{""1"": [22, 41, 58], ""2"": [1, 2, 6, 14, 23, 27, 31, 35, 37, 38, 44, 59], ""3"": [5, 7, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 10, 19, 32, 47, 54, 64], ""5"": [8, 17, 18, 25, 39, 40, 42, 45, 56, 61]}"
validated,9,18125.041291370515,556.1588637,18230.168273641,0.00580009615318985,43.46500015258789,42,"{""1"": [22, 41, 58], ""2"": [1, 6, 14, 23, 27, 35, 38, 43, 44, 52, 53, 59], ""3"": [5, 7, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 10, 19, 32, 47, 54, 64], ""5"": [8, 17, 18, 25, 39, 40, 42, 45, 56, 61]}"
validated,10,18145.595282265273,520.9722432,18218.72843190887,0.004030352738830959,45.25500011444092,42,"{""1"": [22, 41, 58], ""2"": [1, 2, 6, 14, 23, 27, 35, 38, 44, 52, 53, 59], ""3"": [5, 7, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 10, 19, 32, 47, 54, 64], ""5"": [8, 17, 18, 25, 39, 40, 42, 45, 56, 61]}"
validated,11,18148.697595112335,520.9722432,18198.299740508584,0.0027330966939251807,47.049999952316284,42,"{""1"": [22, 41, 58], ""2"": [1, 2, 6, 14, 23, 27, 35, 36, 38, 44, 52, 59], ""3"": [5, 7, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 10, 19, 32, 47, 54, 64], ""5"": [8, 17, 18, 25, 39, 40, 42, 45, 56, 61]}"
final_result,final,18148.697595112335,520.9722432,18148.697595112342,4.0090797568542493e-16,49.74000000953674,42,"{""1"": [22, 41, 58], ""2"": [1, 2, 6, 14, 23, 27, 35, 36, 38, 44, 52, 59], ""3"": [5, 7, 9, 11, 26, 29, 57, 60, 63, 65], ""4"": [4, 10, 19, 32, 47, 54, 64], ""5"": [8, 17, 18, 25, 39, 40, 42, 45, 56, 61]}"
