factory,var_type,var_name,order,machine,value
1,start,"start[10,1]",10,1,41.174003
1,start,"start[10,2]",10,2,52.785895
1,start,"start[10,3]",10,3,64.857203
1,start,"start[10,4]",10,4,75.652792
1,start,"start[10,5]",10,5,86.554376
1,start,"start[15,1]",15,1,1.0
1,start,"start[15,2]",15,2,8.547939
1,start,"start[15,3]",15,3,16.231357
1,start,"start[15,4]",15,4,23.174471
1,start,"start[15,5]",15,5,30.629342
1,start,"start[18,1]",18,1,18.2
1,start,"start[18,2]",18,2,25.751048
1,start,"start[18,3]",18,3,33.710966
1,start,"start[18,4]",18,4,40.795781
1,start,"start[18,5]",18,5,48.3189
1,start,"start[23,1]",23,1,25.751048
1,start,"start[23,2]",23,2,33.710966
1,start,"start[23,3]",23,3,40.795781
1,start,"start[23,4]",23,4,48.3189
1,start,"start[23,5]",23,5,55.399036
1,start,"start[29,1]",29,1,32.114618
1,start,"start[29,2]",29,2,41.174003
1,start,"start[29,3]",29,3,51.376469
1,start,"start[29,4]",29,4,59.961091
1,start,"start[29,5]",29,5,69.287183
1,start,"start[34,1]",34,1,8.547939
1,start,"start[34,2]",34,2,16.231357
1,start,"start[34,3]",34,3,23.961829
1,start,"start[34,4]",34,4,30.784444
1,start,"start[34,5]",34,5,38.557042
1,o,"o[10,1]",10,1,52.785895
1,o,"o[10,2]",10,2,64.857203
1,o,"o[10,3]",10,3,75.652792
1,o,"o[10,4]",10,4,86.554376
1,o,"o[10,5]",10,5,96.985835
1,o,"o[15,1]",15,1,8.547939
1,o,"o[15,2]",15,2,16.231357
1,o,"o[15,3]",15,3,23.174471
1,o,"o[15,4]",15,4,30.629342
1,o,"o[15,5]",15,5,37.885092
1,o,"o[18,1]",18,1,25.751048
1,o,"o[18,2]",18,2,33.710966
1,o,"o[18,3]",18,3,40.795781
1,o,"o[18,4]",18,4,48.3189
1,o,"o[18,5]",18,5,55.399036
1,o,"o[23,1]",23,1,32.114618
1,o,"o[23,2]",23,2,40.616359
1,o,"o[23,3]",23,3,46.603991
1,o,"o[23,4]",23,4,54.707136
1,o,"o[23,5]",23,5,61.35596
1,o,"o[29,1]",29,1,41.174003
1,o,"o[29,2]",29,2,51.376469
1,o,"o[29,3]",29,3,59.961091
1,o,"o[29,4]",29,4,69.287183
1,o,"o[29,5]",29,5,78.709228
1,o,"o[34,1]",34,1,15.667078
1,o,"o[34,2]",34,2,23.961829
1,o,"o[34,3]",34,3,30.784444
1,o,"o[34,4]",34,4,38.557042
1,o,"o[34,5]",34,5,45.729348
1,t,t[10],10,,101.085835
1,t,t[15],15,,38.085092
1,t,t[18],18,,59.799036
1,t,t[23],23,,64.65596
1,t,t[29],29,,79.909228
1,t,t[34],34,,49.029348
1,d,d[10],10,,4.385835
1,d,d[15],15,,0.0
1,d,d[18],18,,0.0
1,d,d[23],23,,0.0
1,d,d[29],29,,0.0
1,d,d[34],34,,0.0
2,start,"start[2,1]",2,1,20.959963
2,start,"start[2,2]",2,2,30.284913
2,start,"start[2,3]",2,3,39.764018
2,start,"start[2,4]",2,4,48.579094
2,start,"start[2,5]",2,5,56.96898
2,start,"start[8,1]",8,1,11.886429
2,start,"start[8,2]",8,2,20.959963
2,start,"start[8,3]",8,3,30.168054
2,start,"start[8,4]",8,4,38.623305
2,start,"start[8,5]",8,5,46.315068
2,start,"start[9,1]",9,1,38.204129
2,start,"start[9,2]",9,2,47.708172
2,start,"start[9,3]",9,3,55.525485
2,start,"start[9,4]",9,4,63.934482
2,start,"start[9,5]",9,5,72.049405
2,start,"start[12,1]",12,1,30.284913
2,start,"start[12,2]",12,2,39.764018
2,start,"start[12,3]",12,3,48.579094
2,start,"start[12,4]",12,4,56.96898
2,start,"start[12,5]",12,5,65.180282
2,start,"start[30,1]",30,1,45.910374
2,start,"start[30,2]",30,2,55.302894
2,start,"start[30,3]",30,3,64.514998
2,start,"start[30,4]",30,4,72.795406
2,start,"start[30,5]",30,5,81.045004
2,start,"start[31,1]",31,1,4.3
2,start,"start[31,2]",31,2,11.886429
2,start,"start[31,3]",31,3,18.757975
2,start,"start[31,4]",31,4,25.511479
2,start,"start[31,5]",31,5,32.076699
2,o,"o[2,1]",2,1,30.284913
2,o,"o[2,2]",2,2,39.764018
2,o,"o[2,3]",2,3,48.579094
2,o,"o[2,4]",2,4,56.96898
2,o,"o[2,5]",2,5,65.180282
2,o,"o[8,1]",8,1,20.959963
2,o,"o[8,2]",8,2,30.168054
2,o,"o[8,3]",8,3,38.623305
2,o,"o[8,4]",8,4,46.315068
2,o,"o[8,5]",8,5,53.798993
2,o,"o[9,1]",9,1,45.910374
2,o,"o[9,2]",9,2,55.302894
2,o,"o[9,3]",9,3,62.413441
2,o,"o[9,4]",9,4,70.533176
2,o,"o[9,5]",9,5,78.8251
2,o,"o[12,1]",12,1,38.204129
2,o,"o[12,2]",12,2,47.708172
2,o,"o[12,3]",12,3,55.525485
2,o,"o[12,4]",12,4,63.934482
2,o,"o[12,5]",12,5,72.049405
2,o,"o[30,1]",30,1,55.088672
2,o,"o[30,2]",30,2,64.514998
2,o,"o[30,3]",30,3,72.795406
2,o,"o[30,4]",30,4,81.045004
2,o,"o[30,5]",30,5,88.987304
2,o,"o[31,1]",31,1,11.886429
2,o,"o[31,2]",31,2,18.757975
2,o,"o[31,3]",31,3,25.511479
2,o,"o[31,4]",31,4,32.076699
2,o,"o[31,5]",31,5,38.303246
2,t,t[2],2,,70.280282
2,t,t[8],8,,58.598993
2,t,t[9],9,,81.4251
