dataset,status_code,status_text,gurobi_runtime_sec,wall_clock_time_sec,sol_count,mip_gap,best_objective,obj_bound
exp_5f_50j_seed5,9,TIME_LIMIT,1800.5579998493195,1803.447909116745,10,0.634837395757301,15902.100502888637,25997.348573213327
