factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,8,1,48.8,57.196587,57.196587,91.492445,0.0
1,8,2,57.196587,64.330098,64.330098,91.492445,0.0
1,8,3,64.330098,71.689685,71.689685,91.492445,0.0
1,8,4,71.689685,79.323821,79.323821,91.492445,0.0
1,8,5,79.323821,86.892445,86.892445,91.492445,0.0
1,16,1,64.389349,72.254114,72.254114,105.634588,0.0
1,16,2,72.254114,79.227399,79.227399,105.634588,0.0
1,16,3,79.227399,86.731023,86.731023,105.634588,0.0
1,16,4,86.731023,94.294938,94.294938,105.634588,0.0
1,16,5,94.294938,102.234588,102.234588,105.634588,0.0
1,21,1,57.196587,64.389349,64.389349,95.677604,0.0
1,21,2,64.389349,70.926081,70.926081,95.677604,0.0
1,21,3,71.689685,78.59941,78.59941,95.677604,0.0
1,21,4,79.323821,85.862723,85.862723,95.677604,0.0
1,21,5,86.892445,93.777604,93.777604,95.677604,0.0
1,42,1,79.9,88.858836,88.858836,123.407451,0.0
1,42,2,88.858836,97.069786,97.069786,123.407451,0.0
1,42,3,97.069786,105.224592,105.224592,123.407451,0.0
1,42,4,105.224592,113.80271,113.80271,123.407451,0.0
1,42,5,113.80271,122.007451,122.007451,123.407451,0.0
1,58,1,32.5,42.173557,42.173557,78.962864,0.0
1,58,2,42.173557,50.937215,50.937215,78.962864,0.0
1,58,3,50.937215,60.060798,60.060798,78.962864,0.0
1,58,4,60.060798,68.743751,68.743751,78.962864,0.0
1,58,5,68.743751,77.662864,77.662864,78.962864,0.0
2,4,1,20.9,35.07893,35.07893,67.342852,0.0
2,4,2,35.07893,50.46296,50.46296,67.342852,0.0
2,4,3,50.46296,66.842852,66.842852,67.342852,0.0
2,14,1,73.959325,86.142822,86.142822,124.613068,0.0
2,14,2,89.091294,101.53122,101.53122,124.613068,0.0
2,14,3,106.828864,121.413068,121.413068,124.613068,0.0
2,30,1,40.2,48.362855,48.362855,84.371672,0.0
2,30,2,50.46296,59.053597,59.053597,84.371672,0.0
2,30,3,66.842852,76.771672,76.771672,84.371672,0.0
2,47,1,60.45082,73.959325,73.959325,107.228864,0.728864
2,47,2,73.959325,89.091294,89.091294,107.228864,0.728864
2,47,3,89.866938,106.828864,106.828864,107.228864,0.728864
2,68,1,86.142822,96.257158,96.257158,135.429126,0.0
2,68,2,101.53122,112.041346,112.041346,135.429126,0.0
2,68,3,121.413068,133.929126,133.929126,135.429126,0.0
2,69,1,3.4,12.693178,12.693178,34.417172,0.0
2,69,2,12.693178,22.417548,22.417548,34.417172,0.0
2,69,3,22.417548,33.417172,33.417172,34.417172,0.0
2,73,1,48.362855,60.45082,60.45082,95.366938,0.0
2,73,2,60.45082,73.114785,73.114785,95.366938,0.0
2,73,3,76.771672,89.866938,89.866938,95.366938,0.0
3,23,1,12.0,21.567645,21.567645,56.283986,0.0
3,23,2,21.567645,31.401087,31.401087,56.283986,0.0
3,23,3,31.401087,41.768192,41.768192,56.283986,0.0
3,23,4,41.768192,52.583986,52.583986,56.283986,0.0
3,41,1,50.242152,61.773787,61.773787,100.569907,0.0
3,41,2,61.773787,74.119057,74.119057,100.569907,0.0
3,41,3,74.119057,85.946901,85.946901,100.569907,0.0
3,41,4,85.946901,99.769907,99.769907,100.569907,0.0
3,44,1,73.6,80.508961,80.508961,109.953483,0.0
3,44,2,80.508961,87.170363,87.170363,109.953483,0.0
3,44,3,87.170363,94.034209,94.034209,109.953483,0.0
3,44,4,99.769907,107.353483,107.353483,109.953483,0.0
3,49,1,33.2,40.402022,40.402022,72.235425,0.0
3,49,2,40.402022,47.935792,47.935792,72.235425,0.0
3,49,3,48.313609,55.784489,55.784489,72.235425,0.0
3,49,4,59.602126,68.035425,68.035425,72.235425,0.0
3,60,1,25.3,31.210603,31.210603,63.202126,0.0
3,60,2,31.401087,37.681885,37.681885,63.202126,0.0
3,60,3,41.768192,48.313609,48.313609,63.202126,0.0
3,60,4,52.583986,59.602126,59.602126,63.202126,0.0
3,64,1,44.7,50.242152,50.242152,79.546616,0.0
3,64,2,50.242152,56.262848,56.262848,79.546616,0.0
3,64,3,56.262848,62.149399,62.149399,79.546616,0.0
3,64,4,68.035425,74.346616,74.346616,79.546616,0.0
3,75,1,80.508961,92.232823,92.232823,132.686101,0.0
3,75,2,92.232823,104.404548,104.404548,132.686101,0.0
3,75,3,104.404548,117.258488,117.258488,132.686101,0.0
3,75,4,117.258488,130.586101,130.586101,132.686101,0.0
4,10,1,37.507977,50.764628,50.764628,82.310645,0.0
4,10,2,50.764628,65.328484,65.328484,82.310645,0.0
4,10,3,65.328484,79.610645,79.610645,82.310645,0.0
4,12,1,61.445283,74.943904,74.943904,107.844529,0.0
4,12,2,75.838021,89.946506,89.946506,107.844529,0.0
4,12,3,89.946506,104.344529,104.344529,107.844529,0.0
4,17,1,7.0,17.818943,17.818943,43.476605,0.0
4,17,2,17.818943,29.538392,29.538392,43.476605,0.0
4,17,3,29.538392,39.976605,39.976605,43.476605,0.0
4,37,1,50.764628,61.445283,61.445283,91.510957,0.0
4,37,2,65.328484,75.838021,75.838021,91.510957,0.0
4,37,3,79.610645,89.710957,89.710957,91.510957,0.0
4,38,1,17.818943,25.399761,25.399761,53.189876,0.0
4,38,2,29.538392,37.350693,37.350693,53.189876,0.0
4,38,3,39.976605,47.389876,47.389876,53.189876,0.0
4,53,1,74.943904,91.500586,91.500586,128.110499,0.0
4,53,2,91.500586,109.479062,109.479062,128.110499,0.0
4,53,3,109.479062,125.710499,125.710499,128.110499,0.0
4,55,1,25.399761,37.507977,37.507977,66.324572,0.0
4,55,2,37.507977,50.386655,50.386655,66.324572,0.0
4,55,3,50.386655,62.424572,62.424572,66.324572,0.0
5,3,1,1.7,9.315493,9.315493,26.302358,0.0
5,3,2,9.315493,17.473338,17.473338,26.302358,0.0
5,3,3,17.473338,24.902358,24.902358,26.302358,0.0
5,6,1,55.577034,64.204218,64.204218,91.834253,0.0
5,6,2,68.37968,76.822815,76.822815,91.834253,0.0
5,6,3,80.412004,89.034253,89.034253,91.834253,0.0
5,9,1,44.567349,55.577034,55.577034,85.212004,0.0
5,9,2,57.115692,68.37968,68.37968,85.212004,0.0
5,9,3,69.685007,80.412004,80.412004,85.212004,0.0
5,15,1,37.92502,44.567349,44.567349,75.285007,0.0
5,15,2,50.642119,57.115692,57.115692,75.285007,0.0
5,15,3,63.259905,69.685007,69.685007,75.285007,0.0
5,18,1,73.161272,80.512857,80.512857,108.602679,0.0
5,18,2,85.944709,93.460754,93.460754,108.602679,0.0
5,18,3,97.754507,105.002679,105.002679,108.602679,0.0
5,20,1,24.4,37.92502,37.92502,65.059905,0.0
5,20,2,37.92502,50.642119,50.642119,65.059905,0.0
5,20,3,50.642119,63.259905,63.259905,65.059905,0.0
