record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0019998550415039062,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": []}"
validated,2,8013.252159265881,2520.1433687999997,42097.831622788544,4.253526381808664,0.125,30,"{""1"": [6, 24, 29], ""2"": [9, 14, 21, 28, 34, 39, 40, 41], ""3"": [5, 15, 16, 30, 33], ""4"": [1, 2, 3, 4, 7, 8, 19, 38], ""5"": [11, 12, 13, 17, 25, 44]}"
validated,3,13177.180930858229,19.0220352,14277.947049912354,0.08353578241278903,0.17499995231628418,28,"{""1"": [24, 29, 33], ""2"": [3, 5, 9, 32, 39, 40, 43, 45], ""3"": [15, 16], ""4"": [1, 8, 11, 19, 21, 23, 27, 36, 37], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,4,13309.537295413353,119.0156904,14277.947049912354,0.07276058761507276,0.26399993896484375,28,"{""1"": [24, 29, 33], ""2"": [3, 5, 9, 26, 32, 39, 40, 43], ""3"": [15, 16], ""4"": [6, 8, 19, 21, 23, 27, 31, 36, 37], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,5,13391.469408231802,526.9842876,14259.872716770942,0.06484749970793559,0.4219999313354492,30,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 22, 27, 32, 39, 40, 43], ""3"": [15, 16], ""4"": [1, 8, 11, 19, 21, 23, 31, 36, 37], ""5"": [12, 13, 25, 26, 30, 44, 45]}"
validated,6,13510.54415824725,380.79947819999995,14143.737519408038,0.04686660683272825,0.625999927520752,30,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 22, 32, 39, 40, 43, 45], ""3"": [15, 16], ""4"": [1, 8, 19, 21, 23, 27, 31, 36, 37], ""5"": [11, 12, 13, 25, 26, 30, 44]}"
validated,7,13565.982761086823,307.8000384,13946.733514327078,0.028066580943358857,3.297999858856201,29,"{""1"": [24, 29, 33], ""2"": [3, 5, 22, 32, 39, 40, 43, 45], ""3"": [15, 16], ""4"": [6, 8, 19, 21, 23, 27, 31, 36, 42], ""5"": [11, 12, 13, 25, 26, 30, 44]}"
validated,8,13718.456720720123,365.5142739,13943.21392670735,0.016383563440321814,4.418999910354614,29,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 26, 31, 32, 39, 40, 43], ""3"": [15], ""4"": [1, 8, 11, 16, 19, 21, 23, 27, 36, 37], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,9,13731.46826442289,197.472186,13943.21392670735,0.015420467659170567,4.848999977111816,29,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 22, 32, 39, 40, 43, 45], ""3"": [15], ""4"": [7, 8, 16, 19, 21, 23, 27, 31, 36], ""5"": [11, 12, 13, 25, 26, 30, 44]}"
validated,10,13787.046015879698,307.3651071,13877.886419996137,0.006588822871252547,6.5980000495910645,29,"{""1"": [24, 29, 33], ""2"": [3, 5, 22, 27, 32, 39, 40, 43], ""3"": [15], ""4"": [1, 6, 8, 16, 19, 21, 23, 31, 36, 37], ""5"": [11, 12, 13, 25, 26, 30, 44]}"
validated,11,13799.482195672017,173.6374803,13877.886419996137,0.00568167871898196,6.677000045776367,30,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 9, 22, 26, 39, 40, 43], ""3"": [15, 31], ""4"": [1, 8, 11, 16, 19, 21, 23, 27, 36, 37], ""5"": [12, 13, 25, 30, 32, 44]}"
validated,12,13809.787033060256,69.1413855,13874.189379750176,0.004663529316979496,6.771999835968018,29,"{""1"": [24, 29, 33], ""2"": [3, 5, 9, 22, 26, 39, 40, 43], ""3"": [15, 31], ""4"": [6, 8, 11, 16, 19, 21, 23, 27, 36, 37], ""5"": [12, 13, 25, 30, 32, 44]}"
validated,13,13825.754289045308,105.8828397,13874.189379750176,0.0035032512289940943,7.052000045776367,29,"{""1"": [24, 29, 33], ""2"": [3, 5, 22, 26, 39, 40, 42, 43], ""3"": [15, 31], ""4"": [6, 8, 11, 16, 19, 21, 23, 27, 36, 37], ""5"": [12, 13, 25, 30, 32, 44]}"
validated,14,13844.667952925476,0.0,13859.942624541925,0.0011032891267877337,7.398999929428101,28,"{""1"": [24, 29, 33], ""2"": [3, 5, 9, 22, 27, 39, 40, 43], ""3"": [15], ""4"": [6, 8, 11, 16, 19, 21, 23, 31, 36, 37], ""5"": [12, 13, 25, 30, 32, 44]}"
final_result,final,13844.667952925476,0.0,13844.667952925472,2.6277111299899266e-16,7.501999855041504,28,"{""1"": [24, 29, 33], ""2"": [3, 5, 9, 22, 27, 39, 40, 43], ""3"": [15], ""4"": [6, 8, 11, 16, 19, 21, 23, 31, 36, 37], ""5"": [12, 13, 25, 30, 32, 44]}"
