dataset,status_code,status_text,gurobi_runtime_sec,wall_clock_time_sec,sol_count,mip_gap,best_objective,obj_bound
exp_5f_45j_seed2,9,TIME_LIMIT,1801.6130001544952,1803.1101076602936,10,0.503625979706597,13276.328486540382,19962.632427480883
