dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_5f_85j_seed3_sat_1p00,9,TIME_LIMIT,30949.842522801282,32240.47291839024,0.04170070961227433,3613.5871450004634,1904,105036.80239134487,3473.8525506018195,0.03588234278509472,7306,2546,4760,3602.2959065437317,3613.5871450004634,5.1154386000707746,4.749297300120816,1.5818287001457065,3602.140580400126,9515,128.28802979830652,341.4204916001763,0.03588234278509472,0.0025476000737398863,0.17819570004940033,1115.2966302,56,5,56
