factory,var_type,var_name,order,machine,value
1,start,"start[1,1]",1,1,20.052785
1,start,"start[1,2]",1,2,28.993079
1,start,"start[1,3]",1,3,37.833548
1,start,"start[1,4]",1,4,47.461641
1,start,"start[2,1]",2,1,2.8
1,start,"start[2,2]",2,2,12.359945
1,start,"start[2,3]",2,3,21.027521
1,start,"start[2,4]",2,4,30.234234
1,start,"start[3,1]",3,1,12.359945
1,start,"start[3,2]",3,2,21.027521
1,start,"start[3,3]",3,3,30.234234
1,start,"start[3,4]",3,4,39.467667
1,start,"start[16,1]",16,1,28.993079
1,start,"start[16,2]",16,2,38.52869
1,start,"start[16,3]",16,3,47.461641
1,start,"start[16,4]",16,4,56.763538
1,o,"o[1,1]",1,1,28.993079
1,o,"o[1,2]",1,2,37.626464
1,o,"o[1,3]",1,3,47.461641
1,o,"o[1,4]",1,4,56.763538
1,o,"o[2,1]",2,1,12.359945
1,o,"o[2,2]",2,2,21.027521
1,o,"o[2,3]",2,3,30.234234
1,o,"o[2,4]",2,4,39.467667
1,o,"o[3,1]",3,1,20.052785
1,o,"o[3,2]",3,2,28.097107
1,o,"o[3,3]",3,3,37.833548
1,o,"o[3,4]",3,4,46.938514
1,o,"o[16,1]",16,1,38.52869
1,o,"o[16,2]",16,2,47.30742
1,o,"o[16,3]",16,3,56.348702
1,o,"o[16,4]",16,4,65.769986
1,t,t[1],1,,60.763538
1,t,t[2],2,,40.867667
1,t,t[3],3,,48.738514
1,t,t[16],16,,67.469986
1,d,d[1],1,,0.963538
1,d,d[2],2,,0.0
1,d,d[3],3,,0.0
1,d,d[16],16,,2.269986
2,start,"start[4,1]",4,1,18.581704
2,start,"start[4,2]",4,2,29.619248
2,start,"start[4,3]",4,3,41.328897
2,start,"start[8,1]",8,1,24.482726
2,start,"start[8,2]",8,2,36.777435
2,start,"start[8,3]",8,3,49.038556
2,start,"start[12,1]",12,1,34.955828
2,start,"start[12,2]",12,2,49.587548
2,start,"start[12,3]",12,3,66.27001
2,start,"start[20,1]",20,1,8.8
2,start,"start[20,2]",20,2,18.581704
2,start,"start[20,3]",20,3,29.619248
2,o,"o[4,1]",4,1,24.482726
2,o,"o[4,2]",4,2,36.777435
2,o,"o[4,3]",4,3,48.617888
2,o,"o[8,1]",8,1,34.955828
2,o,"o[8,2]",8,2,49.038556
2,o,"o[8,3]",8,3,62.881338
2,o,"o[12,1]",12,1,49.587548
2,o,"o[12,2]",12,2,66.27001
2,o,"o[12,3]",12,3,84.697461
2,o,"o[20,1]",20,1,18.581704
2,o,"o[20,2]",20,2,29.619248
2,o,"o[20,3]",20,3,41.328897
2,t,t[4],4,,56.517888
2,t,t[8],8,,72.681338
2,t,t[12],12,,87.797461
2,t,t[20],20,,45.728897
2,d,d[4],4,,0.0
2,d,d[8],8,,0.0
2,d,d[12],12,,4.597461
2,d,d[20],20,,0.0
3,start,"start[6,1]",6,1,29.593289
3,start,"start[6,2]",6,2,39.12319
3,start,"start[6,3]",6,3,49.971733
3,start,"start[9,1]",9,1,11.455581
3,start,"start[9,2]",9,2,20.63784
3,start,"start[9,3]",9,3,30.318447
3,start,"start[13,1]",13,1,2.7
3,start,"start[13,2]",13,2,11.455581
3,start,"start[13,3]",13,3,20.497098
3,start,"start[17,1]",17,1,20.63784
3,start,"start[17,2]",17,2,30.318447
3,start,"start[17,3]",17,3,40.327644
3,start,"start[19,1]",19,1,37.634918
3,start,"start[19,2]",19,2,49.396543
3,start,"start[19,3]",19,3,62.259425
3,o,"o[6,1]",6,1,37.634918
3,o,"o[6,2]",6,2,47.647552
3,o,"o[6,3]",6,3,58.974784
3,o,"o[9,1]",9,1,20.63784
3,o,"o[9,2]",9,2,30.318447
3,o,"o[9,3]",9,3,40.327644
3,o,"o[13,1]",13,1,11.455581
3,o,"o[13,2]",13,2,20.497098
3,o,"o[13,3]",13,3,29.616393
3,o,"o[17,1]",17,1,29.593289
3,o,"o[17,2]",17,2,39.12319
3,o,"o[17,3]",17,3,49.971733
3,o,"o[19,1]",19,1,49.396543
3,o,"o[19,2]",19,2,62.259425
3,o,"o[19,3]",19,3,75.062366
3,t,t[6],6,,61.874784
3,t,t[9],9,,43.427644
3,t,t[13],13,,34.616393
3,t,t[17],17,,51.371733
3,t,t[19],19,,80.962366
3,d,d[6],6,,0.0
3,d,d[9],9,,0.0
3,d,d[13],13,,0.0
3,d,d[17],17,,0.0
3,d,d[19],19,,1.262366
