dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_5f_45j_seed3_rush_0p20,2,OPTIMAL,14201.228767581835,14201.228767581853,1.2808676159757346e-15,3.8546053001191467,12,42097.831622788544,1.141966599971056,0.017466358192773028,12,0,12,1.5285401344299316,3.8546053001191467,2.1789407001342624,0.14954260014928877,0.08263779990375042,1.443484199931845,55,0.3015175999607891,0.9606497006025165,0.017466358192773028,0.008745900122448802,0.0634800000116229,61.9837932,32,5,32
