record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.003000020980834961,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": []}"
validated,2,8385.122818528554,2898.5682957,44161.73371133217,4.266677026333861,0.18400001525878906,27,"{""1"": [], ""2"": [4, 9, 14, 28, 34, 40, 41], ""3"": [5, 15, 16, 23, 33, 39], ""4"": [1, 2, 3, 6, 7, 8, 19, 38], ""5"": [11, 12, 13, 25, 26, 29]}"
validated,3,16540.40180181572,198.5154363,18069.4050280432,0.0924405129057768,0.27900004386901855,28,"{""1"": [26, 33], ""2"": [3, 5, 24, 32, 39, 40, 43, 45], ""3"": [15, 29], ""4"": [1, 6, 8, 16, 19, 21, 23, 36, 37, 42], ""5"": [11, 12, 22, 25, 30, 44]}"
validated,4,16935.21273254029,313.4051343,18021.634812987453,0.0641516642043503,0.5179998874664307,28,"{""1"": [26, 33], ""2"": [3, 5, 24, 32, 39, 40, 43, 45], ""3"": [15, 29], ""4"": [6, 8, 13, 16, 19, 21, 23, 31, 36, 42], ""5"": [11, 12, 22, 25, 30, 44]}"
validated,5,17050.04430876805,1155.9482949,17856.99596301056,0.047328419775867096,0.8810000419616699,31,"{""1"": [26, 33], ""2"": [3, 5, 24, 32, 37, 39, 40, 43, 45], ""3"": [15, 16, 29, 31], ""4"": [1, 6, 8, 11, 19, 21, 23, 27, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,6,17234.551041782637,723.6402780000001,17789.856397245334,0.032220471198607985,3.4210000038146973,31,"{""1"": [26, 33], ""2"": [5, 14, 24, 27, 32, 39, 40, 42, 43], ""3"": [6, 15, 16, 29], ""4"": [1, 3, 8, 11, 19, 21, 23, 31, 36, 37], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,7,17370.80029589422,324.3850929,17785.506065413127,0.023873728467014105,3.8350000381469727,30,"{""1"": [26, 33], ""2"": [5, 14, 24, 27, 32, 37, 39, 40, 43], ""3"": [6, 15, 29], ""4"": [1, 8, 11, 16, 19, 21, 23, 31, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,8,17373.957506152878,442.44832139999994,17779.70728654661,0.023353906572526114,6.789999961853027,29,"{""1"": [24, 33], ""2"": [3, 5, 14, 27, 32, 37, 39, 40, 43], ""3"": [15, 29], ""4"": [6, 8, 11, 16, 19, 21, 23, 31, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,9,17399.337246817875,147.6020868,17764.541723327387,0.02098956249476134,7.954999923706055,30,"{""1"": [26], ""2"": [3, 5, 9, 14, 24, 32, 39, 40, 43], ""3"": [6, 15, 29, 31], ""4"": [8, 11, 16, 19, 21, 23, 27, 33, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
validated,10,17579.551346179473,375.210693,17744.591915033678,0.009388212793614495,12.944000005722046,31,"{""1"": [26, 33], ""2"": [3, 5, 14, 24, 32, 39, 40, 43, 45], ""3"": [6, 15, 29, 31], ""4"": [1, 8, 11, 16, 19, 21, 23, 27, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
final_result,final,17579.551346179473,375.210693,17579.551331971532,8.082083788370006e-10,16.770999908447266,31,"{""1"": [26, 33], ""2"": [3, 5, 14, 24, 32, 39, 40, 43, 45], ""3"": [6, 15, 29, 31], ""4"": [1, 8, 11, 16, 19, 21, 23, 27, 36, 42], ""5"": [12, 13, 22, 25, 30, 44]}"
