factory,var_type,var_name,order,machine,value
1,start,"start[4,1]",4,1,31.984182
1,start,"start[4,2]",4,2,44.352549
1,start,"start[4,3]",4,3,56.339206
1,start,"start[4,4]",4,4,67.22504
1,start,"start[4,5]",4,5,80.128718
1,start,"start[11,1]",11,1,44.6
1,start,"start[11,2]",11,2,57.872853
1,start,"start[11,3]",11,3,72.437254
1,start,"start[11,4]",11,4,85.007418
1,start,"start[11,5]",11,5,97.714059
1,start,"start[35,1]",35,1,2.6
1,start,"start[35,2]",35,2,13.943328
1,start,"start[35,3]",35,3,25.649065
1,start,"start[35,4]",35,4,37.08902
1,start,"start[35,5]",35,5,48.537135
1,start,"start[46,1]",46,1,22.5
1,start,"start[46,2]",46,2,34.292027
1,start,"start[46,3]",46,3,45.100669
1,start,"start[46,4]",46,4,56.587689
1,start,"start[46,5]",46,5,70.404618
1,start,"start[49,1]",49,1,13.943328
1,start,"start[49,2]",49,2,25.649065
1,start,"start[49,3]",49,3,37.08902
1,start,"start[49,4]",49,4,48.537135
1,start,"start[49,5]",49,5,60.959425
1,o,"o[4,1]",4,1,44.352549
1,o,"o[4,2]",4,2,56.339206
1,o,"o[4,3]",4,3,67.22504
1,o,"o[4,4]",4,4,78.435244
1,o,"o[4,5]",4,5,92.83285
1,o,"o[11,1]",11,1,57.872853
1,o,"o[11,2]",11,2,72.437254
1,o,"o[11,3]",11,3,85.007418
1,o,"o[11,4]",11,4,97.714059
1,o,"o[11,5]",11,5,112.070136
1,o,"o[35,1]",35,1,13.943328
1,o,"o[35,2]",35,2,25.649065
1,o,"o[35,3]",35,3,37.08902
1,o,"o[35,4]",35,4,48.537135
1,o,"o[35,5]",35,5,60.959425
1,o,"o[46,1]",46,1,31.984182
1,o,"o[46,2]",46,2,43.440758
1,o,"o[46,3]",46,3,53.514572
1,o,"o[46,4]",46,4,65.007607
1,o,"o[46,5]",46,5,80.128718
1,o,"o[49,1]",49,1,22.414458
1,o,"o[49,2]",49,2,34.292027
1,o,"o[49,3]",49,3,45.100669
1,o,"o[49,4]",49,4,56.587689
1,o,"o[49,5]",49,5,70.404618
1,t,t[4],4,,95.43285
1,t,t[11],11,,114.470136
1,t,t[35],35,,68.159425
1,t,t[46],46,,83.728718
1,t,t[49],49,,76.804618
1,d,d[4],4,,0.0
1,d,d[11],11,,1.470136
1,d,d[35],35,,0.0
1,d,d[46],46,,0.0
1,d,d[49],49,,1.404618
2,start,"start[9,1]",9,1,13.9
2,start,"start[9,2]",9,2,20.82183
2,start,"start[9,3]",9,3,29.483738
2,start,"start[9,4]",9,4,36.758418
2,start,"start[9,5]",9,5,43.488772
2,start,"start[15,1]",15,1,43.0
2,start,"start[15,2]",15,2,50.227508
2,start,"start[15,3]",15,3,58.476639
