factory,var_type,var_name,order,machine,value
1,start,"start[3,1]",3,1,17.61475435408607
1,start,"start[3,2]",3,2,25.18599525706817
1,start,"start[3,3]",3,3,35.425339368954944
1,start,"start[4,1]",4,1,2.099999999999966
1,start,"start[4,2]",4,2,9.549932045510163
1,start,"start[4,3]",4,3,16.897607482701687
1,start,"start[10,1]",10,1,44.15146494847438
1,start,"start[10,2]",10,2,56.3994728961892
1,start,"start[10,3]",10,3,68.23393570761878
1,start,"start[21,1]",21,1,64.1504116497053
1,start,"start[21,2]",21,2,75.36361392986261
1,start,"start[21,3]",21,3,88.0382542945807
1,start,"start[29,1]",29,1,102.05943784000789
1,start,"start[29,2]",29,2,112.72263039672313
1,start,"start[29,3]",29,3,123.13624938889768
1,start,"start[33,1]",33,1,71.74469515405393
1,start,"start[33,2]",33,2,83.24326124735441
1,start,"start[33,3]",33,3,95.44025732594767
1,start,"start[35,1]",35,1,92.76609191551844
1,start,"start[35,2]",35,2,103.32656769599136
1,start,"start[35,3]",35,3,114.63464191710207
1,start,"start[39,1]",39,1,56.31388527760444
1,start,"start[39,2]",39,2,68.23393570761878
1,start,"start[39,3]",39,3,79.3434838857127
1,start,"start[48,1]",48,1,81.85065279412586
1,start,"start[48,2]",48,2,92.98275200479904
1,start,"start[48,3]",48,3,104.53980722912019
1,start,"start[52,1]",52,1,9.699999999999958
1,start,"start[52,2]",52,2,17.61475435408619
1,start,"start[52,3]",52,3,41.13416870278839
1,start,"start[54,1]",54,1,23.49347042913456
1,start,"start[54,2]",54,2,36.25811495170757
1,start,"start[54,3]",54,3,48.36316021838393
1,start,"start[55,1]",55,1,36.258114951707405
1,start,"start[55,2]",55,2,48.34055392939051
1,start,"start[55,3]",55,3,60.467912087967015
1,o,"o[3,1]",3,1,23.49347042913456
1,o,"o[3,2]",3,2,31.016505761991706
1,o,"o[3,3]",3,3,41.13416870278841
1,o,"o[4,1]",4,1,9.549932045510163
1,o,"o[4,2]",4,2,16.897607482701687
1,o,"o[4,3]",4,3,24.06644672688971
1,o,"o[10,1]",10,1,56.31388527760444
1,o,"o[10,2]",10,2,68.23393570761878
1,o,"o[10,3]",10,3,79.3434838857127
1,o,"o[21,1]",21,1,71.74469515405453
1,o,"o[21,2]",21,2,83.24326124735488
1,o,"o[21,3]",21,3,95.44025732594767
1,o,"o[29,1]",29,1,112.72263039672313
1,o,"o[29,2]",29,2,123.13624938889768
1,o,"o[29,3]",29,3,133.45127403384276
1,o,"o[33,1]",33,1,81.48772927216652
1,o,"o[33,2]",33,2,92.98275200479904
1,o,"o[33,3]",33,3,104.53980722912019
1,o,"o[35,1]",35,1,102.05943784000789
1,o,"o[35,2]",35,2,112.72263039672313
1,o,"o[35,3]",35,3,123.13624938889768
1,o,"o[39,1]",39,1,64.1504116497053
1,o,"o[39,2]",39,2,75.36361392986288
1,o,"o[39,3]",39,3,86.61823615900147
1,o,"o[48,1]",48,1,92.76609191551844
1,o,"o[48,2]",48,2,103.32656769599267
1,o,"o[48,3]",48,3,114.30000000000001
1,o,"o[52,1]",52,1,17.61475435408621
1,o,"o[52,2]",52,2,25.18599525706817
1,o,"o[52,3]",52,3,48.363160218383925
1,o,"o[54,1]",54,1,36.25811495170757
1,o,"o[54,2]",54,2,48.34055392939089
1,o,"o[54,3]",54,3,60.467912087967
1,o,"o[55,1]",55,1,44.15146494847456
1,o,"o[55,2]",55,2,56.399472896189444
1,o,"o[55,3]",55,3,68.23393570761878
1,t,t[3],3,,43.23416870278841
1,t,t[4],4,,30.86644672688971
1,t,t[10],10,,81.5434838857127
1,t,t[21],21,,97.54025732594766
1,t,t[29],29,,141.0512740338428
1,t,t[33],33,,105.23980722912019
1,t,t[35],35,,125.23624938889769
1,t,t[39],39,,88.51823615900146
1,t,t[48],48,,118.4
1,t,t[52],52,,52.46316021838392
1,t,t[54],54,,61.567912087967
1,t,t[55],55,,75.03393570761878
1,d,d[3],3,,0.0
1,d,d[4],4,,0.0
1,d,d[10],10,,0.0
1,d,d[21],21,,0.0
1,d,d[29],29,,6.251274033842762
1,d,d[33],33,,0.0
1,d,d[35],35,,0.0
1,d,d[39],39,,0.21823615900146365
1,d,d[48],48,,0.0
1,d,d[52],52,,0.0
1,d,d[54],54,,0.0
1,d,d[55],55,,0.0
2,start,"start[9,1]",9,1,50.53658678186031
2,start,"start[9,2]",9,2,65.67393233343208
2,start,"start[9,3]",9,3,77.10769606765018
2,start,"start[9,4]",9,4,89.90819519271957
2,start,"start[20,1]",20,1,16.59999999999997
2,start,"start[20,2]",20,2,26.89175699174983
2,start,"start[20,3]",20,3,38.339653037686354
2,start,"start[20,4]",20,4,55.900518682038054
2,start,"start[40,1]",40,1,7.485438707086427
2,start,"start[40,2]",40,2,17.645217839261193
2,start,"start[40,3]",40,3,29.656696317263922
2,start,"start[40,4]",40,4,47.217695052601826
2,start,"start[41,1]",41,1,26.89175699174983
2,start,"start[41,2]",41,2,39.60396149678809
2,start,"start[41,3]",41,3,53.78912824394091
2,start,"start[41,4]",41,4,66.16090315024277
2,start,"start[45,1]",45,1,39.60396149678809
2,start,"start[45,2]",45,2,53.78912824394091
2,start,"start[45,3]",45,3,66.80238141987296
2,start,"start[45,4]",45,4,78.7371235370304
2,start,"start[57,1]",57,1,61.105342169414385
2,start,"start[57,2]",57,2,77.10769606765018
2,start,"start[57,3]",57,3,91.3718264516487
2,start,"start[57,4]",57,4,100.20827569508424
2,o,"o[9,1]",9,1,61.105342169414385
2,o,"o[9,2]",9,2,77.10769606765018
2,o,"o[9,3]",9,3,86.8644536503643
2,o,"o[9,4]",9,4,100.2082756950843
2,o,"o[20,1]",20,1,26.89175699174983
2,o,"o[20,2]",20,2,38.339653037686354
2,o,"o[20,3]",20,3,48.60746709239523
2,o,"o[20,4]",20,4,66.16090315024277
2,o,"o[40,1]",40,1,16.599999999999966
2,o,"o[40,2]",40,2,26.89175699174983
2,o,"o[40,3]",40,3,38.33965303768636
2,o,"o[40,4]",40,4,55.900518682038054
2,o,"o[41,1]",41,1,39.60396149678809
2,o,"o[41,2]",41,2,53.78912824394091
2,o,"o[41,3]",41,3,66.16090315024277
2,o,"o[41,4]",41,4,78.7371235370304
2,o,"o[45,1]",45,1,50.53658678186031
2,o,"o[45,2]",45,2,65.67393233343208
2,o,"o[45,3]",45,3,77.10769606765018
2,o,"o[45,4]",45,4,89.90819519271957
2,o,"o[57,1]",57,1,70.67305580848685
2,o,"o[57,2]",57,2,86.58669571134267
2,o,"o[57,3]",57,3,100.20827569508424
2,o,"o[57,4]",57,4,109.10659112670841
2,t,t[9],9,,100.6082756950843
2,t,t[20],20,,68.06090315024278
2,t,t[40],40,,56.70051868203805
2,t,t[41],41,,80.0371235370304
2,t,t[45],45,,96.20819519271957
2,t,t[57],57,,110.30659112670841
2,d,d[9],9,,0.0
2,d,d[20],20,,0.0
2,d,d[40],40,,0.0
2,d,d[41],41,,0.0
2,d,d[45],45,,0.0
2,d,d[57],57,,1.0065911267084184
3,start,"start[1,1]",1,1,67.10165865471497
3,start,"start[1,2]",1,2,81.48011049817339
3,start,"start[1,3]",1,3,88.1961090029412
3,start,"start[8,1]",8,1,55.85431449498155
3,start,"start[8,2]",8,2,68.02507124289868
3,start,"start[8,3]",8,3,77.91614812400303
3,start,"start[12,1]",12,1,33.57742054784109
3,start,"start[12,2]",12,2,45.926347887954165
3,start,"start[12,3]",12,3,55.947289958416675
3,start,"start[13,1]",13,1,45.1564327835207
3,start,"start[13,2]",13,2,57.94521697807511
3,start,"start[13,3]",13,3,67.31869378809348
3,start,"start[17,1]",17,1,21.09999999999998
3,start,"start[17,2]",17,2,33.57742054784107
3,start,"start[17,3]",17,3,44.16224030741324
3,start,"start[23,1]",23,1,74.9615148279842
3,start,"start[23,2]",23,2,88.49328996058046
3,start,"start[23,3]",23,3,101.96857231175939
3,o,"o[1,1]",1,1,74.9615148279842
3,o,"o[1,2]",1,2,88.1961090029412
3,o,"o[1,3]",1,3,96.06190571825364
3,o,"o[8,1]",8,1,67.10165865471497
3,o,"o[8,2]",8,2,77.91614812400303
3,o,"o[8,3]",8,3,88.19610900294147
3,o,"o[12,1]",12,1,45.1564327835207
3,o,"o[12,2]",12,2,55.947289958416675
3,o,"o[12,3]",12,3,67.31869378809347
3,o,"o[13,1]",13,1,55.85431449498155
3,o,"o[13,2]",13,2,67.31869378809348
3,o,"o[13,3]",13,3,77.91614812400303
3,o,"o[17,1]",17,1,33.57742054784109
3,o,"o[17,2]",17,2,44.16224030741324
3,o,"o[17,3]",17,3,55.947289958416675
3,o,"o[23,1]",23,1,88.49328996058046
3,o,"o[23,2]",23,2,99.39691307993941
3,o,"o[23,3]",23,3,114.39999999999996
3,t,t[1],1,,98.66190571825364
3,t,t[8],8,,89.79610900294148
3,t,t[12],12,,71.71869378809347
3,t,t[13],13,,84.31614812400304
3,t,t[17],17,,56.64728995841667
3,t,t[23],23,,118.59999999999997
3,d,d[1],1,,0.16190571825363012
3,d,d[8],8,,0.0
3,d,d[12],12,,0.0
3,d,d[13],13,,0.0
3,d,d[17],17,,0.0
3,d,d[23],23,,0.0
4,start,"start[2,1]",2,1,3.5
4,start,"start[2,2]",2,2,12.795972746802107
4,start,"start[2,3]",2,3,23.090063755025326
4,start,"start[2,4]",2,4,33.935813650351236
4,start,"start[2,5]",2,5,44.82778505158056
4,start,"start[32,1]",32,1,46.89999999999999
4,start,"start[32,2]",32,2,57.7681452547307
4,start,"start[32,3]",32,3,69.58266896766916
4,start,"start[32,4]",32,4,82.6640507900268
4,start,"start[32,5]",32,5,95.92649797500118
4,o,"o[2,1]",2,1,12.795972746802132
4,o,"o[2,2]",2,2,23.09006375502533
4,o,"o[2,3]",2,3,33.93581365035123
4,o,"o[2,4]",2,4,44.82778505158056
4,o,"o[2,5]",2,5,54.171743552235945
4,o,"o[32,1]",32,1,57.76814525473072
4,o,"o[32,2]",32,2,69.58266896766916
4,o,"o[32,3]",32,3,82.6640507900268
4,o,"o[32,4]",32,4,95.92649797500118
4,o,"o[32,5]",32,5,107.56102030446056
4,t,t[2],2,,56.37174355223594
4,t,t[32],32,,108.26102030446056
4,d,d[2],2,,0.0
4,d,d[32],32,,0.0
5,start,"start[11,1]",11,1,64.37378750774482
5,start,"start[11,2]",11,2,70.89149658886889
5,start,"start[11,3]",11,3,87.12472701391432
5,start,"start[11,4]",11,4,94.23725688926143
5,start,"start[11,5]",11,5,104.87743411514532
5,start,"start[18,1]",18,1,55.96577365308422
5,start,"start[18,2]",18,2,63.12272498758498
5,start,"start[18,3]",18,3,70.86101530555045
5,start,"start[18,4]",18,4,77.52928185101632
5,start,"start[18,5]",18,5,87.04775196985702
5,start,"start[25,1]",25,1,41.024871220224405
5,start,"start[25,2]",25,2,54.199959202926465
5,start,"start[25,3]",25,3,63.80510274048342
5,start,"start[25,4]",25,4,70.92245958889782
5,start,"start[25,5]",25,5,78.98255737485258
5,start,"start[30,1]",30,1,24.69999999999999
5,start,"start[30,2]",30,2,34.73148820436495
5,start,"start[30,3]",30,3,46.507408499226855
5,start,"start[30,4]",30,4,84.09356950048813
5,start,"start[30,5]",30,5,94.20677560594302
5,start,"start[51,1]",51,1,9.599999999999966
5,start,"start[51,2]",51,2,21.044205898256976
5,start,"start[51,3]",51,3,34.73148820436495
5,start,"start[51,4]",51,4,46.507408499226855
5,start,"start[51,5]",51,5,57.57763617858677
5,start,"start[58,1]",58,1,34.15767726952351
5,start,"start[58,2]",58,2,45.90883544728595
5,start,"start[58,3]",58,3,56.60529630159547
5,start,"start[58,4]",58,4,63.805102740483406
5,start,"start[58,5]",58,5,70.92245958889781
5,o,"o[11,1]",11,1,70.89149658886889
5,o,"o[11,2]",11,2,78.70169723690833
5,o,"o[11,3]",11,3,94.23725688926143
5,o,"o[11,4]",11,4,101.24854456160764
5,o,"o[11,5]",11,5,112.76951871668162
5,o,"o[18,1]",18,1,62.62075930743077
5,o,"o[18,2]",18,2,70.86101530555045
5,o,"o[18,3]",18,3,77.52928185101632
5,o,"o[18,4]",18,4,84.09356950048813
5,o,"o[18,5]",18,5,94.20677560594302
5,o,"o[25,1]",25,1,47.558732423257396
5,o,"o[25,2]",25,2,61.38739182074568
5,o,"o[25,3]",25,3,70.17897275551952
5,o,"o[25,4]",25,4,77.52928185101632
5,o,"o[25,5]",25,5,85.89592921867289
5,o,"o[30,1]",30,1,34.157677269523525
5,o,"o[30,2]",30,2,45.908835447285966
5,o,"o[30,3]",30,3,56.60529630159549
5,o,"o[30,4]",30,4,94.20677560594302
5,o,"o[30,5]",30,5,104.87743411514532
5,o,"o[51,1]",51,1,21.044205898256987
5,o,"o[51,2]",51,2,34.73148820436496
5,o,"o[51,3]",51,3,46.507408499226855
5,o,"o[51,4]",51,4,57.57763617858677
5,o,"o[51,5]",51,5,69.58581374751121
5,o,"o[58,1]",58,1,41.024871220224405
5,o,"o[58,2]",58,2,54.199959202926465
5,o,"o[58,3]",58,3,63.80510274048342
5,o,"o[58,4]",58,4,70.92245958889782
5,o,"o[58,5]",58,5,78.98255737485258
5,t,t[11],11,,114.76951871668162
5,t,t[18],18,,96.20677560594302
5,t,t[25],25,,88.69592921867289
5,t,t[30],30,,105.37743411514532
5,t,t[51],51,,72.38581374751121
5,t,t[58],58,,81.38255737485258
5,d,d[11],11,,13.46951871668162
5,d,d[18],18,,0.0
5,d,d[25],25,,0.0
5,d,d[30],30,,13.977434115145314
5,d,d[51],51,,0.0
5,d,d[58],58,,6.782557374852587
6,start,"start[5,1]",5,1,75.35033919372977
6,start,"start[5,2]",5,2,83.36818329373453
6,start,"start[5,3]",5,3,93.75895370035079
6,start,"start[6,1]",6,1,21.93787582121447
6,start,"start[6,2]",6,2,31.641109158124543
6,start,"start[6,3]",6,3,43.05034917348677
6,start,"start[14,1]",14,1,15.205821885461832
6,start,"start[14,2]",14,2,23.99359060333265
6,start,"start[14,3]",14,3,35.1496981426665
6,start,"start[22,1]",22,1,4.099999999999965
6,start,"start[22,2]",22,2,9.88723309853641
6,start,"start[22,3]",22,3,16.782210667594256
6,start,"start[24,1]",24,1,45.61221084905285
6,start,"start[24,2]",24,2,58.224544135295325
6,start,"start[24,3]",24,3,71.79001431618748
6,start,"start[26,1]",26,1,84.53784397802806
6,start,"start[26,2]",26,2,93.09340118371205
6,start,"start[26,3]",26,3,103.94087423883644
6,start,"start[27,1]",27,1,31.641109158124543
6,start,"start[27,2]",27,2,42.1288294921148
6,start,"start[27,3]",27,3,54.62118566557401
6,start,"start[34,1]",34,1,9.887233098536198
6,start,"start[34,2]",34,2,16.782210667594256
6,start,"start[34,3]",34,3,23.69919582179871
6,start,"start[42,1]",42,1,38.44160394527447
6,start,"start[42,2]",42,2,50.219766468441435
6,start,"start[42,3]",42,3,63.41492918942937
6,start,"start[53,1]",53,1,59.25711430203846
