record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0009999275207519531,0,"{""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": []}"
validated,2,13604.183256646507,0.0,14534.093331144113,0.06835471538089474,0.17599987983703613,31,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 9, 14, 32, 39, 40, 43, 45], ""3"": [15, 31], ""4"": [1, 8, 11, 16, 19, 21, 23, 36, 37, 42], ""5"": [13, 22, 25, 26, 30, 44]}"
validated,3,13618.275803212156,1070.7066234,14534.093331144113,0.06724915409011924,0.20999979972839355,33,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 9, 14, 32, 39, 40, 43, 45], ""3"": [15, 31], ""4"": [1, 8, 11, 16, 19, 21, 23, 27, 36, 37, 42], ""5"": [12, 13, 22, 25, 26, 30, 44]}"
validated,4,13782.536533961202,61.9837932,14517.733826632026,0.05334266960651567,0.3680000305175781,31,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 9, 14, 22, 32, 39, 40, 43], ""3"": [15, 31], ""4"": [1, 8, 11, 16, 19, 21, 23, 27, 36, 37], ""5"": [13, 25, 26, 30, 44, 45]}"
validated,5,13823.264209899804,39.2531958,14412.653928623437,0.042637521049588956,0.5859999656677246,31,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 9, 14, 26, 32, 39, 40, 43], ""3"": [15, 31], ""4"": [1, 8, 11, 16, 19, 21, 23, 27, 36, 37], ""5"": [13, 22, 25, 30, 44, 45]}"
validated,6,13995.111668431262,0.0,14361.34603752294,0.026168735038948822,0.9809999465942383,31,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 14, 22, 32, 39, 40, 43], ""3"": [15, 31], ""4"": [1, 8, 16, 19, 21, 23, 27, 36, 37, 42], ""5"": [11, 12, 13, 25, 26, 30, 44]}"
validated,7,13995.111685355754,0.0,14361.34603752294,0.026168733797988036,1.0139999389648438,31,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 14, 22, 32, 39, 40, 43], ""3"": [15, 31], ""4"": [1, 8, 16, 19, 21, 23, 27, 36, 37, 42], ""5"": [11, 12, 13, 25, 26, 30, 44]}"
validated,8,14208.278234041052,144.758931,14352.167251619563,0.01012712555373338,1.1710000038146973,32,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 14, 22, 32, 39, 40, 43, 45], ""3"": [15, 31], ""4"": [1, 8, 16, 19, 21, 23, 27, 36, 37, 42], ""5"": [11, 12, 13, 25, 26, 30, 44]}"
validated,9,14279.966717550826,61.9837932,14330.136460598405,0.0035132955167128262,1.5260000228881836,32,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 9, 14, 22, 32, 39, 40, 43], ""3"": [15, 31], ""4"": [1, 8, 16, 19, 21, 23, 27, 36, 37, 42], ""5"": [11, 12, 13, 25, 26, 30, 44]}"
final_result,final,14279.966717550826,61.9837932,14279.966717550837,7.642830433113924e-16,1.691999912261963,32,"{""1"": [6, 24, 29, 33], ""2"": [3, 5, 9, 14, 22, 32, 39, 40, 43], ""3"": [15, 31], ""4"": [1, 8, 16, 19, 21, 23, 27, 36, 37, 42], ""5"": [11, 12, 13, 25, 26, 30, 44]}"
