factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,16,1,60.05187,77.717443,77.717443,155.9,0.0
1,16,2,77.717443,94.363923,94.363923,155.9,0.0
1,16,3,94.363923,111.461737,111.461737,155.9,0.0
1,16,4,115.360031,133.20499,133.20499,155.9,0.0
1,16,5,133.20499,149.7,149.7,155.9,0.0
1,30,1,53.5,60.05187,60.05187,97.8,0.0
1,30,2,60.05187,66.844079,66.844079,97.8,0.0
1,30,3,66.844079,72.845429,72.845429,97.8,0.0
1,30,4,83.657964,90.880982,90.880982,97.8,0.0
1,30,5,90.880982,97.1,97.1,97.8,0.0
2,27,1,49.0,62.419855,62.419855,135.859825,0.0
2,27,2,62.419855,76.248596,76.248596,135.859825,0.0
2,27,3,76.248596,91.751867,91.751867,135.859825,0.0
2,27,4,91.751867,105.054164,105.054164,135.859825,0.0
2,27,5,117.53185,132.059825,132.059825,135.859825,0.0
2,55,1,62.419855,73.643918,73.643918,150.019788,0.619788
2,55,2,76.248596,88.593789,88.593789,150.019788,0.619788
2,55,3,102.096522,115.312455,115.312455,150.019788,0.619788
2,55,4,115.312455,125.900142,125.900142,150.019788,0.619788
2,55,5,132.059825,144.119788,144.119788,150.019788,0.619788
2,64,1,73.643918,79.671092,79.671092,123.93185,0.0
2,64,2,88.593789,94.883601,94.883601,123.93185,0.0
2,64,3,94.883601,102.096522,102.096522,123.93185,0.0
2,64,4,105.054164,110.725241,110.725241,123.93185,0.0
2,64,5,110.725241,117.53185,117.53185,123.93185,0.0
3,1,1,35.534542,47.603427,47.603427,86.398947,0.0
3,1,2,47.603427,58.80833,58.80833,86.398947,0.0
3,1,3,58.80833,72.241923,72.241923,86.398947,0.0
3,1,4,72.241923,83.398947,83.398947,86.398947,0.0
3,15,1,23.949616,35.534542,35.534542,74.404354,0.0
3,15,2,35.534542,45.870343,45.870343,74.404354,0.0
3,15,3,45.870343,57.651178,57.651178,74.404354,0.0
3,15,4,57.651178,68.904354,68.904354,74.404354,0.0
3,23,1,55.336829,63.870636,63.870636,100.754444,0.0
3,23,2,66.104389,74.378661,74.378661,100.754444,0.0
3,23,3,80.891311,90.81738,90.81738,100.754444,0.0
3,23,4,91.233305,99.654444,99.654444,100.754444,0.0
3,25,1,71.891928,86.759032,86.759032,135.190523,1.190523
3,25,2,86.759032,100.109069,100.109069,135.190523,1.190523
3,25,3,100.191562,116.565691,116.565691,135.190523,1.190523
3,25,4,116.565691,130.390523,130.390523,135.190523,1.190523
3,42,1,14.4,23.949616,23.949616,56.778896,0.0
3,42,2,23.949616,32.977145,32.977145,56.778896,0.0
3,42,3,32.977145,43.881726,43.881726,56.778896,0.0
3,42,4,43.881726,53.078896,53.078896,56.778896,0.0
3,65,1,47.603427,55.336829,55.336829,92.233305,0.0
3,65,2,58.80833,66.104389,66.104389,92.233305,0.0
3,65,3,72.241923,80.891311,80.891311,92.233305,0.0
3,65,4,83.398947,91.233305,91.233305,92.233305,0.0
3,67,1,63.870636,71.891928,71.891928,112.066804,2.166804
3,67,2,74.378661,81.909928,81.909928,112.066804,2.166804
3,67,3,90.81738,100.191562,100.191562,112.066804,2.166804
3,67,4,100.191562,108.266804,108.266804,112.066804,2.166804
4,18,1,43.011021,47.819031,47.819031,75.986803,0.0
4,18,2,52.697348,57.975897,57.975897,75.986803,0.0
4,18,3,60.24496,65.63379,65.63379,75.986803,0.0
4,18,4,66.143198,70.786803,70.786803,75.986803,0.0
4,21,1,65.973025,72.961549,72.961549,114.76129,0.0
4,21,2,78.51678,86.845761,86.845761,114.76129,0.0
4,21,3,90.212175,98.247615,98.247615,114.76129,0.0
4,21,4,100.390687,107.06129,107.06129,114.76129,0.0
4,28,1,85.04294,93.750846,93.750846,134.074385,0.974385
4,28,2,100.265365,109.740077,109.740077,134.074385,0.974385
4,28,3,113.030399,122.662896,122.662896,134.074385,0.974385
4,28,4,124.022252,132.274385,132.274385,134.074385,0.974385
4,29,1,16.60959,22.026939,22.026939,48.449475,0.0
4,29,2,24.883948,31.277671,31.277671,48.449475,0.0
4,29,3,32.984326,39.24757,39.24757,48.449475,0.0
4,29,4,40.533356,45.649475,45.649475,48.449475,0.0
4,31,1,36.623125,43.011021,43.011021,71.343198,0.0
4,31,2,45.75728,52.697348,52.697348,71.343198,0.0
4,31,3,53.539248,60.24496,60.24496,71.343198,0.0
4,31,4,60.24496,66.143198,66.143198,71.343198,0.0
4,54,1,22.026939,28.799586,28.799586,55.068403,0.0
4,54,2,31.277671,39.505107,39.505107,55.068403,0.0
4,54,3,39.505107,47.466163,47.466163,55.068403,0.0
4,54,4,47.466163,54.268403,54.268403,55.068403,0.0
4,56,1,55.086345,65.973025,65.973025,107.990687,0.0
4,56,2,66.174784,78.51678,78.51678,107.990687,0.0
4,56,3,78.51678,90.212175,90.212175,107.990687,0.0
4,56,4,90.212175,100.390687,100.390687,107.990687,0.0
4,58,1,72.961549,85.04294,85.04294,131.722252,0.0
4,58,2,86.845761,100.265365,100.265365,131.722252,0.0
4,58,3,100.265365,113.030399,113.030399,131.722252,0.0
4,58,4,113.030399,124.022252,124.022252,131.722252,0.0
4,61,1,8.7,16.60959,16.60959,46.033356,0.0
4,61,2,16.60959,24.883948,24.883948,46.033356,0.0
4,61,3,24.883948,32.984326,32.984326,46.033356,0.0
4,61,4,32.984326,40.533356,40.533356,46.033356,0.0
4,66,1,30.9,36.623125,36.623125,61.699594,0.0
4,66,2,39.505107,45.75728,45.75728,61.699594,0.0
4,66,3,47.466163,53.539248,53.539248,61.699594,0.0
4,66,4,54.268403,59.599594,59.599594,61.699594,0.0
4,68,1,93.750846,101.514122,101.514122,141.602198,1.802198
4,68,2,109.740077,118.067485,118.067485,141.602198,1.802198
4,68,3,122.662896,131.223987,131.223987,141.602198,1.802198
4,68,4,132.274385,139.302198,139.302198,141.602198,1.802198
4,69,1,47.819031,55.086345,55.086345,83.400067,0.0
4,69,2,57.975897,66.174784,66.174784,83.400067,0.0
4,69,3,66.174784,74.528747,74.528747,83.400067,0.0
4,69,4,74.528747,81.400067,81.400067,83.400067,0.0
5,2,1,50.692636,56.1116,56.1116,79.174633,0.0
5,2,2,60.483974,65.737971,65.737971,79.174633,0.0
5,2,3,67.92235,74.074633,74.074633,79.174633,0.0
5,3,1,15.329909,21.495343,21.495343,44.701678,0.0
5,3,2,23.963779,30.626185,30.626185,44.701678,0.0
5,3,3,32.946821,40.501678,40.501678,44.701678,0.0
5,8,1,56.1116,66.64155,66.64155,95.950411,0.0
5,8,2,66.64155,77.692643,77.692643,95.950411,0.0
5,8,3,79.660673,91.250411,91.250411,95.950411,0.0
5,19,1,85.45132,94.179317,94.179317,127.536904,0.0
5,19,2,97.328598,105.986626,105.986626,127.536904,0.0
5,19,3,112.495807,121.936904,121.936904,127.536904,0.0
5,32,1,10.035066,15.329909,15.329909,38.946821,0.0
5,32,2,18.173728,23.963779,23.963779,38.946821,0.0
5,32,3,27.118988,32.946821,32.946821,38.946821,0.0
5,37,1,21.495343,30.056233,30.056233,53.790659,0.0
5,37,2,30.626185,39.335468,39.335468,53.790659,0.0
5,37,3,40.501678,50.190659,50.190659,53.790659,0.0
5,38,1,36.490721,45.620158,45.620158,72.52235,0.0
5,38,2,46.319164,55.383995,55.383995,72.52235,0.0
5,38,3,57.851427,67.92235,67.92235,72.52235,0.0
5,39,1,45.620158,50.692636,50.692636,85.860673,0.0
5,39,2,55.383995,60.483974,60.483974,85.860673,0.0
5,39,3,74.074633,79.660673,79.660673,85.860673,0.0
5,40,1,74.340143,80.643768,80.643768,114.595807,0.0
5,40,2,86.068791,92.646867,92.646867,114.595807,0.0
5,40,3,105.07036,112.495807,112.495807,114.595807,0.0
5,41,1,94.179317,103.767381,103.767381,138.906327,10.906327
5,41,2,105.986626,116.089608,116.089608,138.906327,10.906327
5,41,3,121.936904,132.406327,132.406327,138.906327,10.906327
5,46,1,80.643768,85.45132,85.45132,108.77036,0.0
5,46,2,92.646867,97.328598,97.328598,108.77036,0.0
5,46,3,99.828295,105.07036,105.07036,108.77036,0.0
5,47,1,66.64155,74.340143,74.340143,103.528295,0.0
5,47,2,77.692643,86.068791,86.068791,103.528295,0.0
5,47,3,91.250411,99.828295,99.828295,103.528295,0.0
5,52,1,30.056233,36.490721,36.490721,62.951427,0.0
5,52,2,39.335468,46.319164,46.319164,62.951427,0.0
5,52,3,50.190659,57.851427,57.851427,62.951427,0.0
5,62,1,2.5,10.035066,10.035066,31.518988,0.0
5,62,2,10.035066,18.173728,18.173728,31.518988,0.0
5,62,3,18.173728,27.118988,27.118988,31.518988,0.0
6,5,1,87.464102,99.490331,99.490331,134.524849,0.0
6,5,2,101.750348,114.18611,114.18611,134.524849,0.0
6,5,3,119.076505,131.624849,131.624849,134.524849,0.0
6,7,1,81.147831,87.464102,87.464102,112.868725,0.0
6,7,2,87.464102,93.644373,93.644373,112.868725,0.0
6,7,3,103.932522,111.068725,111.068725,112.868725,0.0
6,13,1,7.6,20.817387,20.817387,49.828132,0.0
6,13,2,20.817387,34.408122,34.408122,49.828132,0.0
6,13,3,34.408122,49.528132,49.528132,49.828132,0.0
6,14,1,68.040214,75.267538,75.267538,122.076505,0.0
6,14,2,93.644373,101.750348,101.750348,122.076505,0.0
6,14,3,111.068725,119.076505,119.076505,122.076505,0.0
6,24,1,44.867278,59.073289,59.073289,90.363195,0.0
6,24,2,59.073289,73.806939,73.806939,90.363195,0.0
6,24,3,73.806939,89.263195,89.263195,90.363195,0.0
6,26,1,25.6,37.532422,37.532422,68.894197,0.0
6,26,2,37.532422,49.965117,49.965117,68.894197,0.0
6,26,3,49.965117,63.594197,63.594197,68.894197,0.0
6,34,1,60.4,68.040214,68.040214,104.732522,0.0
6,34,2,73.806939,81.466085,81.466085,104.732522,0.0
6,34,3,95.988161,103.932522,103.932522,104.732522,0.0
6,51,1,37.532422,44.867278,44.867278,75.003023,0.0
6,51,2,49.965117,57.097929,57.097929,75.003023,0.0
6,51,3,63.594197,72.003023,72.003023,75.003023,0.0
6,70,1,75.267538,81.147831,81.147831,100.488161,0.0
6,70,2,81.466085,87.274543,87.274543,100.488161,0.0
6,70,3,89.263195,95.988161,95.988161,100.488161,0.0
7,36,1,65.6,73.455043,73.455043,102.985152,0.0
7,36,2,73.455043,80.792589,80.792589,102.985152,0.0
7,36,3,80.792589,87.941734,87.941734,102.985152,0.0
7,36,4,87.941734,95.376013,95.376013,102.985152,0.0
7,36,5,95.376013,102.685152,102.685152,102.985152,0.0
7,53,1,33.0,44.444946,44.444946,93.550136,0.0
7,53,2,44.444946,55.058448,55.058448,93.550136,0.0
7,53,3,55.058448,65.661536,65.661536,93.550136,0.0
7,53,4,65.661536,76.38153,76.38153,93.550136,0.0
7,53,5,76.38153,87.850136,87.850136,93.550136,0.0
7,63,1,5.0,11.996653,11.996653,47.70436,0.0
7,63,2,11.996653,18.87287,18.87287,47.70436,0.0
7,63,3,18.87287,25.952865,25.952865,47.70436,0.0
7,63,4,25.952865,32.769252,32.769252,47.70436,0.0
7,63,5,32.769252,39.80436,39.80436,47.70436,0.0
