factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,4,1,28.258,36.930844,36.930844,70.391192,0.0
1,4,2,36.930844,46.52916,46.52916,70.391192,0.0
1,4,3,47.760466,56.816684,56.816684,70.391192,0.0
1,4,4,57.5185,66.391192,66.391192,70.391192,0.0
1,9,1,53.614708,59.315274,59.315274,95.336978,3.136978
1,9,2,65.830297,71.997804,71.997804,95.336978,3.136978
1,9,3,76.221618,82.540494,82.540494,95.336978,3.136978
1,9,4,85.695427,91.436978,91.436978,95.336978,3.136978
1,18,1,67.0469,77.565,77.565,117.209126,0.0
1,18,2,80.008169,91.191418,91.191418,117.209126,0.0
1,18,3,91.191418,103.01303,103.01303,117.209126,0.0
1,18,4,103.01303,112.809126,112.809126,117.209126,0.0
1,19,1,22.5,28.258,28.258,66.0185,0.0
1,19,2,29.063427,35.451589,35.451589,66.0185,0.0
1,19,3,40.857826,47.760466,47.760466,66.0185,0.0
1,19,4,51.235773,57.5185,57.5185,66.0185,0.0
1,21,1,45.012708,53.614708,53.614708,91.795427,0.0
1,21,2,55.680554,65.830297,65.830297,91.795427,0.0
1,21,3,65.907632,76.221618,76.221618,91.795427,0.0
1,21,4,76.221618,85.695427,85.695427,91.795427,0.0
1,29,1,36.930844,45.012708,45.012708,82.465757,0.0
1,29,2,46.52916,55.680554,55.680554,82.465757,0.0
1,29,3,56.816684,65.907632,65.907632,82.465757,0.0
1,29,4,66.391192,75.265757,75.265757,82.465757,0.0
1,36,1,59.315274,67.0469,67.0469,106.047234,0.0
1,36,2,71.997804,80.008169,80.008169,106.047234,0.0
1,36,3,82.540494,90.716607,90.716607,106.047234,0.0
1,36,4,91.436978,98.847234,98.847234,106.047234,0.0
1,37,1,8.0,17.824917,17.824917,54.835773,0.0
1,37,2,17.824917,29.063427,29.063427,54.835773,0.0
1,37,3,29.063427,40.857826,40.857826,54.835773,0.0
1,37,4,40.857826,51.235773,51.235773,54.835773,0.0
2,5,1,39.412778,47.017689,47.017689,71.060088,0.0
2,5,2,47.017689,54.154872,54.154872,71.060088,0.0
2,5,3,58.006937,65.860088,65.860088,71.060088,0.0
2,8,1,63.005348,72.150762,72.150762,92.658279,0.0
2,8,2,72.150762,80.426129,80.426129,92.658279,0.0
2,8,3,81.859398,90.358279,90.358279,92.658279,0.0
2,10,1,72.150762,86.239376,86.239376,117.086217,2.186217
2,10,2,86.239376,99.224373,99.224373,117.086217,2.186217
2,10,3,99.224373,113.086217,113.086217,117.086217,2.186217
2,12,1,3.6,12.908448,12.908448,33.74735,0.0
2,12,2,12.908448,21.284583,21.284583,33.74735,0.0
