dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_5f_45j_seed1,2,OPTIMAL,19120.67506222915,19120.67506222916,3.8052828106243496e-16,303.20275719999336,342,56366.75650156768,290.5421934979968,0.018314312319503416,725,127,598,300.5099368095398,303.20275719999336,2.4636737999971956,0.11959419981576502,0.19211040018126369,300.42737879999913,1705,9.885185302002355,31.22590250475332,0.018314312319503416,0.0020055000204592943,0.07044770009815693,374.04736440000005,32,5,32
