dataset,status_code,status_text,best_objective,best_bound,mip_gap,total_time_sec,iterations,initial_ub,master_time_sec,average_sub_time_sec,cut_count,feasibility_cut_count,optimality_cut_count,wall_clock_time_sec,module_time_total_sec,preprocess_time_sec,enhancement_time_sec,modeling_time_sec,solving_time_sec,subproblem_evaluations,subproblem_wall_time_total_sec,subproblem_time_total_sec,subproblem_time_avg_sec,subproblem_time_min_sec,subproblem_time_max_sec,best_delay_cost,selected_order_count,active_factory_count,assignment_pair_count
exp_7f_55j_seed5,9,TIME_LIMIT,20753.244603209318,24507.154559264327,0.18088303915015286,1804.0984714000951,9821,65714.0,1522.097803098266,0.011776945584667324,42021,34750,7271,1800.979467868805,1804.0984714000951,0.002176900045014918,3.3096615000395104,0.004484400036744773,1800.7821485999739,68659,278.68434550170787,808.5933068976738,0.011776945584667324,0.0006685000844299793,0.09672130004037172,788.1091314,46,7,46
