dataset,status_code,status_text,gurobi_runtime_sec,wall_clock_time_sec,sol_count,mip_gap,best_objective,obj_bound
exp_10f_100j_seed5,9,TIME_LIMIT,3651.963000059128,3667.0601222515106,10,0.5090720425712991,29096.844129262834,43909.23400252538
