factory,var_type,var_name,order,machine,value
1,start,"start[16,1]",16,1,42.396258
1,start,"start[16,2]",16,2,52.583485
1,start,"start[16,3]",16,3,58.022519
1,start,"start[16,4]",16,4,64.649634
1,start,"start[16,5]",16,5,72.728423
1,start,"start[23,1]",23,1,37.479263
1,start,"start[23,2]",23,2,47.352282
1,start,"start[23,3]",23,3,53.093202
1,start,"start[23,4]",23,4,59.959033
1,start,"start[23,5]",23,5,67.854821
1,start,"start[25,1]",25,1,48.095857
1,start,"start[25,2]",25,2,58.022519
1,start,"start[25,3]",25,3,65.459486
1,start,"start[25,4]",25,4,71.97345
1,start,"start[25,5]",25,5,78.196656
1,start,"start[26,1]",26,1,14.890138
1,start,"start[26,2]",26,2,23.673508
1,start,"start[26,3]",26,3,32.204559
1,start,"start[26,4]",26,4,39.66042
1,start,"start[26,5]",26,5,46.893426
1,start,"start[27,1]",27,1,8.6
1,start,"start[27,2]",27,2,14.890138
1,start,"start[27,3]",27,3,21.429385
1,start,"start[27,4]",27,4,27.144248
1,start,"start[27,5]",27,5,33.136593
1,start,"start[28,1]",28,1,23.673508
1,start,"start[28,2]",28,2,32.204559
1,start,"start[28,3]",28,3,40.36344
1,start,"start[28,4]",28,4,47.398182
1,start,"start[28,5]",28,5,54.789326
1,start,"start[36,1]",36,1,31.230046
1,start,"start[36,2]",36,2,40.36344
1,start,"start[36,3]",36,3,47.398182
1,start,"start[36,4]",36,4,54.383582
1,start,"start[36,5]",36,5,61.655527
1,start,"start[39,1]",39,1,55.351189
1,start,"start[39,2]",39,2,65.459486
1,start,"start[39,3]",39,3,74.380802
1,start,"start[39,4]",39,4,81.837054
1,start,"start[39,5]",39,5,88.860268
1,o,"o[16,1]",16,1,48.095857
1,o,"o[16,2]",16,2,58.022519
1,o,"o[16,3]",16,3,62.805839
1,o,"o[16,4]",16,4,69.639393
1,o,"o[16,5]",16,5,78.00252
1,o,"o[23,1]",23,1,42.396258
1,o,"o[23,2]",23,2,52.583485
1,o,"o[23,3]",23,3,57.90101
1,o,"o[23,4]",23,4,64.649634
1,o,"o[23,5]",23,5,72.728423
1,o,"o[25,1]",25,1,55.351189
1,o,"o[25,2]",25,2,65.459486
1,o,"o[25,3]",25,3,71.97345
1,o,"o[25,4]",25,4,78.196656
1,o,"o[25,5]",25,5,84.358618
1,o,"o[26,1]",26,1,23.673508
1,o,"o[26,2]",26,2,32.204559
1,o,"o[26,3]",26,3,39.66042
1,o,"o[26,4]",26,4,46.893426
1,o,"o[26,5]",26,5,54.789326
1,o,"o[27,1]",27,1,14.890138
1,o,"o[27,2]",27,2,21.429385
1,o,"o[27,3]",27,3,27.144248
1,o,"o[27,4]",27,4,33.136593
1,o,"o[27,5]",27,5,38.926966
1,o,"o[28,1]",28,1,31.230046
1,o,"o[28,2]",28,2,40.36344
1,o,"o[28,3]",28,3,47.398182
1,o,"o[28,4]",28,4,54.383582
1,o,"o[28,5]",28,5,61.655527
1,o,"o[36,1]",36,1,37.479263
1,o,"o[36,2]",36,2,47.352282
1,o,"o[36,3]",36,3,53.093202
1,o,"o[36,4]",36,4,59.959033
1,o,"o[36,5]",36,5,67.854821
1,o,"o[39,1]",39,1,63.869223
1,o,"o[39,2]",39,2,74.380802
1,o,"o[39,3]",39,3,81.837054
1,o,"o[39,4]",39,4,88.860268
1,o,"o[39,5]",39,5,96.705337
1,t,t[16],16,,85.00252
1,t,t[23],23,,80.628423
1,t,t[25],25,,89.758618
1,t,t[26],26,,62.289326
1,t,t[27],27,,40.126966
1,t,t[28],28,,70.955527
1,t,t[36],36,,71.754821
1,t,t[39],39,,100.805337
1,d,d[16],16,,0.20252
1,d,d[23],23,,0.0
1,d,d[25],25,,1.558618
1,d,d[26],26,,0.0
1,d,d[27],27,,0.0
1,d,d[28],28,,0.0
1,d,d[36],36,,0.0
1,d,d[39],39,,1.205337
2,start,"start[3,1]",3,1,37.393251
2,start,"start[3,2]",3,2,47.02967
2,start,"start[3,3]",3,3,56.160298
2,start,"start[3,4]",3,4,66.060021
2,start,"start[3,5]",3,5,75.117393
2,start,"start[7,1]",7,1,22.147371
2,start,"start[7,2]",7,2,30.247858
2,start,"start[7,3]",7,3,39.35451
2,start,"start[7,4]",7,4,48.502884
2,start,"start[7,5]",7,5,57.770953
2,start,"start[22,1]",22,1,15.3
2,start,"start[22,2]",22,2,22.147371
2,start,"start[22,3]",22,3,29.815141
2,start,"start[22,4]",22,4,37.480866
2,start,"start[22,5]",22,5,45.497319
2,start,"start[41,1]",41,1,30.247858
2,start,"start[41,2]",41,2,39.35451
2,start,"start[41,3]",41,3,48.502884
2,start,"start[41,4]",41,4,57.770953
2,start,"start[41,5]",41,5,66.060021
2,o,"o[3,1]",3,1,45.09957
2,o,"o[3,2]",3,2,55.32848
2,o,"o[3,3]",3,3,64.825374
2,o,"o[3,4]",3,4,75.117393
2,o,"o[3,5]",3,5,82.558302
2,o,"o[7,1]",7,1,30.247858
2,o,"o[7,2]",7,2,39.35451
2,o,"o[7,3]",7,3,48.502884
2,o,"o[7,4]",7,4,57.770953
2,o,"o[7,5]",7,5,65.983698
2,o,"o[22,1]",22,1,22.147371
2,o,"o[22,2]",22,2,29.815141
2,o,"o[22,3]",22,3,37.480866
2,o,"o[22,4]",22,4,45.497319
2,o,"o[22,5]",22,5,52.15403
2,o,"o[41,1]",41,1,37.393251
2,o,"o[41,2]",41,2,47.02967
2,o,"o[41,3]",41,3,56.160298
2,o,"o[41,4]",41,4,66.060021
2,o,"o[41,5]",41,5,72.802141
2,t,t[3],3,,85.958302
2,t,t[7],7,,66.483698
2,t,t[22],22,,54.45403
2,t,t[41],41,,75.402141
2,d,d[3],3,,0.0
2,d,d[7],7,,0.0
2,d,d[22],22,,0.0
2,d,d[41],41,,0.0
3,start,"start[1,1]",1,1,55.186742
3,start,"start[1,2]",1,2,65.842536
3,start,"start[1,3]",1,3,75.652501
3,start,"start[1,4]",1,4,85.911965
3,start,"start[5,1]",5,1,20.926033
3,start,"start[5,2]",5,2,30.015191
3,start,"start[5,3]",5,3,40.099275
3,start,"start[5,4]",5,4,47.621437
3,start,"start[9,1]",9,1,47.433687
3,start,"start[9,2]",9,2,56.451088
3,start,"start[9,3]",9,3,66.069269
3,start,"start[9,4]",9,4,74.269913
3,start,"start[17,1]",17,1,65.842536
3,start,"start[17,2]",17,2,81.014545
3,start,"start[17,3]",17,3,95.840783
3,start,"start[17,4]",17,4,110.363612
3,start,"start[18,1]",18,1,28.52409
3,start,"start[18,2]",18,2,37.570824
3,start,"start[18,3]",18,3,47.621437
3,start,"start[18,4]",18,4,56.336854
3,start,"start[20,1]",20,1,3.2
3,start,"start[20,2]",20,2,13.98617
3,start,"start[20,3]",20,3,23.502585
3,start,"start[20,4]",20,4,33.219835
3,start,"start[32,1]",32,1,13.98617
3,start,"start[32,2]",32,2,23.502585
3,start,"start[32,3]",32,3,33.219835
3,start,"start[32,4]",32,4,41.787408
3,start,"start[43,1]",43,1,37.570824
3,start,"start[43,2]",43,2,47.433687
3,start,"start[43,3]",43,3,56.451088
3,start,"start[43,4]",43,4,66.069269
3,o,"o[1,1]",1,1,65.842536
3,o,"o[1,2]",1,2,75.652501
3,o,"o[1,3]",1,3,85.911965
3,o,"o[1,4]",1,4,95.029391
3,o,"o[5,1]",5,1,28.52409
3,o,"o[5,2]",5,2,36.668841
3,o,"o[5,3]",5,3,47.621437
3,o,"o[5,4]",5,4,53.692472
3,o,"o[9,1]",9,1,55.186742
3,o,"o[9,2]",9,2,63.724762
3,o,"o[9,3]",9,3,74.054683
3,o,"o[9,4]",9,4,80.759828
3,o,"o[17,1]",17,1,81.014545
3,o,"o[17,2]",17,2,95.840783
3,o,"o[17,3]",17,3,110.363612
3,o,"o[17,4]",17,4,123.751146
3,o,"o[18,1]",18,1,37.570824
3,o,"o[18,2]",18,2,45.857218
3,o,"o[18,3]",18,3,56.336854
3,o,"o[18,4]",18,4,63.678034
3,o,"o[20,1]",20,1,13.98617
3,o,"o[20,2]",20,2,23.502585
3,o,"o[20,3]",20,3,33.219835
3,o,"o[20,4]",20,4,41.787408
3,o,"o[32,1]",32,1,20.926033
3,o,"o[32,2]",32,2,30.015191
3,o,"o[32,3]",32,3,40.099275
3,o,"o[32,4]",32,4,47.245237
3,o,"o[43,1]",43,1,47.433687
3,o,"o[43,2]",43,2,56.451088
3,o,"o[43,3]",43,3,66.069269
3,o,"o[43,4]",43,4,74.269913
