factory,var_type,var_name,order,machine,value
1,start,"start[4,1]",4,1,25.55006
1,start,"start[4,2]",4,2,33.598203
1,start,"start[4,3]",4,3,41.765132
1,start,"start[4,4]",4,4,49.500374
1,start,"start[4,5]",4,5,58.101567
1,start,"start[6,1]",6,1,33.355125
1,start,"start[6,2]",6,2,41.765132
1,start,"start[6,3]",6,3,49.500374
1,start,"start[6,4]",6,4,58.101567
1,start,"start[6,5]",6,5,65.393885
1,start,"start[15,1]",15,1,7.3
1,start,"start[15,2]",15,2,15.440537
1,start,"start[15,3]",15,3,24.541537
1,start,"start[15,4]",15,4,32.806504
1,start,"start[15,5]",15,5,41.564447
1,start,"start[21,1]",21,1,39.813617
1,start,"start[21,2]",21,2,50.928721
1,start,"start[21,3]",21,3,62.472787
1,start,"start[21,4]",21,4,73.087551
1,start,"start[21,5]",21,5,85.258825
1,start,"start[26,1]",26,1,18.0
1,start,"start[26,2]",26,2,25.55006
1,start,"start[26,3]",26,3,33.598203
1,start,"start[26,4]",26,4,41.564447
1,start,"start[26,5]",26,5,49.594793
1,start,"start[29,1]",29,1,50.928721
1,start,"start[29,2]",29,2,63.336171
1,start,"start[29,3]",29,3,75.859461
1,start,"start[29,4]",29,4,87.426895
1,start,"start[29,5]",29,5,99.640725
1,o,"o[4,1]",4,1,33.355125
1,o,"o[4,2]",4,2,41.765132
1,o,"o[4,3]",4,3,49.500374
1,o,"o[4,4]",4,4,58.101567
1,o,"o[4,5]",4,5,65.393885
1,o,"o[6,1]",6,1,39.813617
1,o,"o[6,2]",6,2,48.227741
1,o,"o[6,3]",6,3,55.514835
1,o,"o[6,4]",6,4,64.460725
1,o,"o[6,5]",6,5,70.991878
1,o,"o[15,1]",15,1,15.440537
1,o,"o[15,2]",15,2,24.541537
1,o,"o[15,3]",15,3,32.806504
1,o,"o[15,4]",15,4,41.564447
1,o,"o[15,5]",15,5,49.594793
1,o,"o[21,1]",21,1,50.928721
1,o,"o[21,2]",21,2,62.472787
1,o,"o[21,3]",21,3,73.087551
1,o,"o[21,4]",21,4,85.258825
1,o,"o[21,5]",21,5,95.234067
1,o,"o[26,1]",26,1,25.55006
1,o,"o[26,2]",26,2,33.598203
1,o,"o[26,3]",26,3,40.920379
1,o,"o[26,4]",26,4,49.354826
1,o,"o[26,5]",26,5,56.720656
1,o,"o[29,1]",29,1,63.336171
1,o,"o[29,2]",29,2,75.859461
1,o,"o[29,3]",29,3,87.426895
1,o,"o[29,4]",29,4,99.640725
1,o,"o[29,5]",29,5,111.436466
1,t,t[4],4,,70.593885
1,t,t[6],6,,74.091878
1,t,t[15],15,,55.094793
1,t,t[21],21,,100.434067
1,t,t[26],26,,63.020656
1,t,t[29],29,,114.036466
1,d,d[4],4,,0.0
1,d,d[6],6,,0.0
1,d,d[15],15,,0.0
1,d,d[21],21,,0.0
1,d,d[26],26,,0.0
1,d,d[29],29,,4.136466
2,start,"start[5,1]",5,1,23.037351
2,start,"start[5,2]",5,2,32.696496
2,start,"start[5,3]",5,3,44.339727
2,start,"start[5,4]",5,4,54.314641
2,start,"start[5,5]",5,5,63.778404
2,start,"start[11,1]",11,1,31.987997
2,start,"start[11,2]",11,2,43.688727
2,start,"start[11,3]",11,3,54.314641
2,start,"start[11,4]",11,4,66.473929
2,start,"start[11,5]",11,5,78.186802
2,start,"start[18,1]",18,1,13.63341
2,start,"start[18,2]",18,2,23.037351
2,start,"start[18,3]",18,3,33.366247
2,start,"start[18,4]",18,4,44.339727
2,start,"start[18,5]",18,5,53.890568
2,start,"start[20,1]",20,1,4.5
2,start,"start[20,2]",20,2,13.63341
2,start,"start[20,3]",20,3,22.427544
2,start,"start[20,4]",20,4,33.366247
2,start,"start[20,5]",20,5,42.698918
2,start,"start[25,1]",25,1,43.688727
2,start,"start[25,2]",25,2,54.807461
2,start,"start[25,3]",25,3,66.473929
2,start,"start[25,4]",25,4,79.615439
2,start,"start[25,5]",25,5,91.157564
2,o,"o[5,1]",5,1,31.987997
2,o,"o[5,2]",5,2,41.335857
2,o,"o[5,3]",5,3,54.314641
2,o,"o[5,4]",5,4,63.19848
2,o,"o[5,5]",5,5,73.358783
2,o,"o[11,1]",11,1,43.688727
2,o,"o[11,2]",11,2,54.141684
2,o,"o[11,3]",11,3,66.473929
2,o,"o[11,4]",11,4,78.186802
2,o,"o[11,5]",11,5,89.388117
2,o,"o[18,1]",18,1,23.037351
2,o,"o[18,2]",18,2,32.696496
2,o,"o[18,3]",18,3,44.339727
2,o,"o[18,4]",18,4,53.890568
2,o,"o[18,5]",18,5,63.778404
2,o,"o[20,1]",20,1,13.63341
2,o,"o[20,2]",20,2,22.427544
2,o,"o[20,3]",20,3,33.366247
2,o,"o[20,4]",20,4,42.698918
2,o,"o[20,5]",20,5,52.012805
2,o,"o[25,1]",25,1,54.807461
2,o,"o[25,2]",25,2,66.242752
2,o,"o[25,3]",25,3,79.615439
2,o,"o[25,4]",25,4,91.157564
2,o,"o[25,5]",25,5,103.199775
2,t,t[5],5,,76.858783
2,t,t[11],11,,93.688117
2,t,t[18],18,,68.878404
2,t,t[20],20,,53.512805
2,t,t[25],25,,106.999775
2,d,d[5],5,,0.0
2,d,d[11],11,,0.0
2,d,d[18],18,,0.0
2,d,d[20],20,,0.0
2,d,d[25],25,,1.999775
3,start,"start[2,1]",2,1,8.3
3,start,"start[2,2]",2,2,15.981742
3,start,"start[2,3]",2,3,24.103107
3,start,"start[2,4]",2,4,31.66921
3,start,"start[3,1]",3,1,31.139222
3,start,"start[3,2]",3,2,45.434494
3,start,"start[3,3]",3,3,59.657658
3,start,"start[3,4]",3,4,76.24544
3,start,"start[12,1]",12,1,49.779521
3,start,"start[12,2]",12,2,65.783092
3,start,"start[12,3]",12,3,80.720389
3,start,"start[12,4]",12,4,95.846551
3,start,"start[19,1]",19,1,38.855678
3,start,"start[19,2]",19,2,53.064363
3,start,"start[19,3]",19,3,66.624621
3,start,"start[19,4]",19,4,84.389998
3,start,"start[30,1]",30,1,15.981742
3,start,"start[30,2]",30,2,31.139222
3,start,"start[30,3]",30,3,45.434494
3,start,"start[30,4]",30,4,59.657658
3,o,"o[2,1]",2,1,15.981742
3,o,"o[2,2]",2,2,24.103107
3,o,"o[2,3]",2,3,31.66921
3,o,"o[2,4]",2,4,39.624579
3,o,"o[3,1]",3,1,38.855678
3,o,"o[3,2]",3,2,53.064363
3,o,"o[3,3]",3,3,66.624621
3,o,"o[3,4]",3,4,84.389998
3,o,"o[12,1]",12,1,65.783092
3,o,"o[12,2]",12,2,80.720389
3,o,"o[12,3]",12,3,94.180314
3,o,"o[12,4]",12,4,111.502151
3,o,"o[19,1]",19,1,49.779521
3,o,"o[19,2]",19,2,63.523559
3,o,"o[19,3]",19,3,77.162229
3,o,"o[19,4]",19,4,95.846551
3,o,"o[30,1]",30,1,31.139222
3,o,"o[30,2]",30,2,45.434494
3,o,"o[30,3]",30,3,59.657658
3,o,"o[30,4]",30,4,76.24544
3,t,t[2],2,,48.624579
3,t,t[3],3,,87.289998
3,t,t[12],12,,112.502151
3,t,t[19],19,,99.746551
3,t,t[30],30,,80.44544
3,d,d[2],2,,0.0
3,d,d[3],3,,0.489998
3,d,d[12],12,,3.702151
3,d,d[19],19,,5.446551
3,d,d[30],30,,0.0
