record_type,iteration,objective,delay_cost,bound,gap,runtime_sec,selected_order_count,assignments_json
validated,1,0.0,0.0,1e+100,1e+100,0.0,0,"{""1"": [], ""2"": [], ""3"": []}"
validated,2,8337.774726722058,2307.5931852000003,32444.839595979724,2.8913068125954515,0.07599997520446777,16,"{""1"": [4, 8, 28, 29], ""2"": [5, 10, 11, 13, 20, 24], ""3"": [2, 3, 6, 19, 23, 30]}"
validated,3,8862.33501585472,2100.4335888,12081.953449616529,0.36329234090134377,2.424999952316284,15,"{""1"": [4, 12, 28, 29], ""2"": [5, 10, 11, 13, 20], ""3"": [2, 3, 6, 19, 23, 30]}"
validated,4,9092.451559905216,2165.0992602,11920.25910237736,0.3110060607792364,4.401000022888184,16,"{""1"": [4, 7, 12, 15, 29], ""2"": [5, 10, 11, 13, 20], ""3"": [2, 3, 6, 19, 23, 30]}"
validated,5,9881.120702151795,64.1192175,11866.667072887203,0.20094343856188493,8.450000047683716,16,"{""1"": [4, 7, 15, 21, 29], ""2"": [5, 10, 11, 13, 20], ""3"": [2, 3, 6, 12, 19, 23]}"
validated,6,10092.734389874966,83.947644,11762.796359441085,0.1654717051943352,9.888000011444092,16,"{""1"": [7, 15, 21, 26, 29], ""2"": [10, 11, 18, 20, 25], ""3"": [2, 3, 6, 12, 19, 23]}"
validated,7,10277.955049694576,0.0,11762.796359441085,0.14446855454876048,10.818000078201294,16,"{""1"": [4, 15, 21, 26, 29], ""2"": [10, 11, 18, 20, 25], ""3"": [2, 3, 6, 12, 19, 23]}"
validated,8,10353.71487859438,367.74936809999997,11724.324576961308,0.13237854378244213,13.407999992370605,17,"{""1"": [4, 6, 15, 21, 26, 29], ""2"": [10, 11, 18, 20, 25], ""3"": [2, 3, 9, 12, 19, 23]}"
validated,9,10356.412148869598,500.9343831,11267.825040158661,0.0880046948873644,19.467000007629395,17,"{""1"": [4, 6, 15, 21, 26, 29], ""2"": [5, 11, 18, 20, 25], ""3"": [2, 3, 9, 12, 19, 23]}"
validated,10,10448.917060283033,739.2903804,11171.477798895545,0.06915173452366746,21.735000133514404,16,"{""1"": [4, 6, 15, 21, 26, 29], ""2"": [5, 11, 18, 20, 25], ""3"": [2, 3, 12, 23, 30]}"
validated,11,10579.228544556043,1057.4491722,11123.492312914364,0.05144645151260995,24.26900005340576,16,"{""1"": [4, 6, 15, 21, 26, 29], ""2"": [5, 11, 18, 20, 25], ""3"": [2, 3, 12, 19, 30]}"
final_result,final,10579.228544556043,1057.4491722,10579.228544556045,1.719397020193773e-16,44.05400013923645,16,"{""1"": [4, 6, 15, 21, 26, 29], ""2"": [5, 11, 18, 20, 25], ""3"": [2, 3, 12, 19, 30]}"
